journal_entry_id,gl_account_number,amount,debit_amount,credit_amount
SI2403002,40100010,-5376.02,0.0,5376.02
SI2403002,40100020,426.88,426.88,0.0
SI2403002,40100020,426.88,426.88,0.0
SI2403002,40100020,53.36,53.36,0.0
SI2403002,#¡REF!,5913.62,5913.62,0.0
SI2403002,21410100,-537.6,0.0,537.6
SI2403002,11010005,-3864.22,0.0,3864.22
SI2403003,#¡REF!,6550.39,6550.39,0.0
SI2403003,21210310,-506.8,0.0,506.8
SI2403003,40100020,506.8,506.8,0.0
SI2403003,40100010,-5954.9,0.0,5954.9
SI2403003,21410100,-595.49,0.0,595.49
SI2403003,11010005,-4276.57,0.0,4276.57
SI2403003,40100020,4276.57,4276.57,0.0
SI2403004,11010005,-3921.95,0.0,3921.95
SI2403004,21210160,-101.2,0.0,101.2
SI2403004,21210190,-303.6,0.0,303.6
SI2403004,21210310,-665.39,0.0,665.39
SI2403004,40100020,665.39,665.39,0.0
SI2403004,40100010,-6831.0,0.0,6831.0
SI2403004,40100020,303.6,303.6,0.0
SI2403004,40100020,101.2,101.2,0.0
SI2403004,#¡REF!,7514.1,7514.1,0.0
SI2403004,21410100,-683.1,0.0,683.1
SI2403004,40100020,3921.95,3921.95,0.0
SI2403005,40100010,-4934.42,0.0,4934.42
SI2403005,21210160,-50.48,0.0,50.48
SI2403005,11010005,-4096.77,0.0,4096.77
SI2403005,21210310,-391.22,0.0,391.22
SI2403005,40100020,50.48,50.48,0.0
SI2403005,21210190,-302.88,0.0,302.88
SI2403005,40100020,302.88,302.88,0.0
SI2403005,21410100,-493.44,0.0,493.44
SI2403005,#¡REF!,5427.86,5427.86,0.0
SI2403005,40100020,391.22,391.22,0.0
SI2403005,40100020,4096.77,4096.77,0.0
SI2403006,11010005,-3928.42,0.0,3928.42
SI2403006,21210160,-54.48,0.0,54.48
SI2403006,21210190,-435.84,0.0,435.84
SI2403006,40100010,-5488.86,0.0,5488.86
SI2403006,40100020,435.84,435.84,0.0
SI2403006,21210310,-435.84,0.0,435.84
SI2403006,40100020,435.84,435.84,0.0
SI2403006,40100020,54.48,54.48,0.0
SI2403006,#¡REF!,6037.75,6037.75,0.0
SI2403006,21410100,-548.89,0.0,548.89
SI2403006,40100020,3928.42,3928.42,0.0
SI2403007,21210190,-397.12,0.0,397.12
SI2403007,40100010,-4839.9,0.0,4839.9
SI2403007,11010005,-3405.04,0.0,3405.04
SI2403007,40100020,3405.04,3405.04,0.0
SI2403007,40100020,397.12,397.12,0.0
SI2403007,12130010,5323.89,5323.89,0.0
SI2403007,21410100,-483.99,0.0,483.99
SI2403008,21210310,-643.5,0.0,643.5
SI2403008,40100020,4342.3,4342.3,0.0
SI2403008,11010005,-4342.3,0.0,4342.3
SI2403008,#¡REF!,6653.79,6653.79,0.0
SI2403008,40100020,643.5,643.5,0.0
SI2403008,40100010,-6048.9,0.0,6048.9
SI2403008,21410100,-604.89,0.0,604.89
SI2403009,#¡REF!,6190.8,6190.8,0.0
SI2403009,40100010,-5628.0,0.0,5628.0
SI2403009,21410100,-562.8,0.0,562.8
SI2403010,40100010,-2687.04,0.0,2687.04
SI2403010,40100020,2022.57,2022.57,0.0
SI2403010,#¡REF!,2955.74,2955.74,0.0
SI2403010,21410100,-268.7,0.0,268.7
SI2403010,11010005,-2022.57,0.0,2022.57
SI2403011,#¡REF!,2372.04,2372.04,0.0
SI2403011,40100010,-2156.4,0.0,2156.4
SI2403011,11010005,-1905.83,0.0,1905.83
SI2403011,40100020,1905.83,1905.83,0.0
SI2403011,21410100,-215.64,0.0,215.64
SI2403012,40100010,-1988.0,0.0,1988.0
SI2403012,21210160,-35.0,0.0,35.0
SI2403012,21210310,-308.0,0.0,308.0
SI2403012,11010005,-1139.81,0.0,1139.81
SI2403012,40100020,1139.81,1139.81,0.0
SI2403012,40100020,35.0,35.0,0.0
SI2403012,#¡REF!,2186.8,2186.8,0.0
SI2403012,40100020,308.0,308.0,0.0
SI2403012,21410100,-198.8,0.0,198.8
SI2403013,21210310,-462.88,0.0,462.88
SI2403013,40100010,-2966.64,0.0,2966.64
SI2403013,21410100,-296.66,0.0,296.66
SI2403013,11010005,-1698.74,0.0,1698.74
SI2403013,40100020,462.88,462.88,0.0
SI2403013,#¡REF!,3263.3,3263.3,0.0
SI2403013,40100020,1698.74,1698.74,0.0
SI2403014,21210310,-179.52,0.0,179.52
SI2403014,12130010,1699.46,1699.46,0.0
SI2403014,40100010,-1544.96,0.0,1544.96
SI2403014,11010005,-888.57,0.0,888.57
SI2403014,40100020,888.57,888.57,0.0
SI2403014,40100020,179.52,179.52,0.0
SI2403014,21410100,-154.5,0.0,154.5
SI2403015,#¡REF!,6892.6,6892.6,0.0
SI2403015,40100010,-6266.0,0.0,6266.0
SI2403015,40100020,482.0,482.0,0.0
SI2403015,21210310,-482.0,0.0,482.0
SI2403015,21410100,-626.6,0.0,626.6
SI2403015,40100020,3933.31,3933.31,0.0
SI2403015,11010005,-3933.31,0.0,3933.31
SI2403016,21210160,-49.56,0.0,49.56
SI2403016,21210190,-297.36,0.0,297.36
SI2403016,21210310,-619.5,0.0,619.5
SI2403016,40100010,-5166.63,0.0,5166.63
SI2403016,11010005,-4022.11,0.0,4022.11
SI2403016,40100020,4022.11,4022.11,0.0
SI2403016,40100020,619.5,619.5,0.0
SI2403016,40100020,297.36,297.36,0.0
SI2403016,40100020,49.56,49.56,0.0
SI2403016,#¡REF!,5683.29,5683.29,0.0
SI2403016,21410100,-516.66,0.0,516.66
SI2403017,#¡REF!,20303.8,20303.8,0.0
SI2403017,40100010,-6217.2,0.0,6217.2
SI2403017,40100010,-6116.0,0.0,6116.0
SI2403017,40100010,-6124.8,0.0,6124.8
SI2403017,21410100,-1845.8,0.0,1845.8
SI2403018,40100010,-5476.77,0.0,5476.77
SI2403018,40100020,3924.35,3924.35,0.0
SI2403018,21210160,-54.36,0.0,54.36
SI2403018,21210190,-434.88,0.0,434.88
SI2403018,11010005,-3924.35,0.0,3924.35
SI2403018,#¡REF!,6024.45,6024.45,0.0
SI2403018,40100020,434.88,434.88,0.0
SI2403018,40100020,54.36,54.36,0.0
SI2403018,21410100,-547.68,0.0,547.68
SI2403018,40100020,434.88,434.88,0.0
SI2403018,21210310,-434.88,0.0,434.88
SI2403019,12400130,-45.0,0.0,45.0
SI2403019,21410100,-9.45,0.0,9.45
SI2403019,#¡REF!,54.45,54.45,0.0
SI2403020,#¡REF!,5463.28,5463.28,0.0
SI2403020,21410100,-496.66,0.0,496.66
SI2403020,40100010,-4966.62,0.0,4966.62
SI2403020,40100020,4159.59,4159.59,0.0
SI2403020,11010005,-4159.59,0.0,4159.59
SI2403021,21410100,-293.06,0.0,293.06
SI2403021,40100020,363.61,363.61,0.0
SI2403021,#¡REF!,3223.64,3223.64,0.0
SI2403021,21210310,-363.61,0.0,363.61
SI2403021,40100010,-2930.58,0.0,2930.58
SI2403021,11010005,-1870.82,0.0,1870.82
SI2403021,40100020,1870.82,1870.82,0.0
SI2403021,21210160,-48.24,0.0,48.24
SI2403021,40100020,48.24,48.24,0.0
SI2403022,40100020,4328.83,4328.83,0.0
SI2403022,40100020,915.9,915.9,0.0
SI2403022,21210160,-15.48,0.0,15.48
SI2403022,21210190,-309.6,0.0,309.6
SI2403022,21210310,-915.9,0.0,915.9
SI2403022,#¡REF!,7236.9,7236.9,0.0
SI2403022,21410100,-657.9,0.0,657.9
SI2403022,40100010,-6579.0,0.0,6579.0
SI2403022,40100020,309.6,309.6,0.0
SI2403022,40100020,15.48,15.48,0.0
SI2403022,11010005,-4328.83,0.0,4328.83
SI2403023,21210190,-294.72,0.0,294.72
SI2403023,21210160,-14.74,0.0,14.74
SI2403023,#¡REF!,6699.97,6699.97,0.0
SI2403023,21410100,-609.09,0.0,609.09
SI2403023,40100020,712.24,712.24,0.0
SI2403023,21210310,-712.24,0.0,712.24
SI2403023,11010005,-4210.36,0.0,4210.36
SI2403023,40100020,4210.36,4210.36,0.0
SI2403023,40100020,14.74,14.74,0.0
SI2403023,40100020,294.72,294.72,0.0
SI2403023,40100010,-6090.88,0.0,6090.88
SI2403024,40100010,-2925.72,0.0,2925.72
SI2403024,21210310,-337.12,0.0,337.12
SI2403024,21410100,-292.57,0.0,292.57
SI2403024,#¡REF!,3218.29,3218.29,0.0
SI2403024,21210160,-48.16,0.0,48.16
SI2403024,40100020,337.12,337.12,0.0
SI2403024,40100020,48.16,48.16,0.0
SI2403024,11010005,-1876.84,0.0,1876.84
SI2403024,40100020,1876.84,1876.84,0.0
SI2403025,21210190,-298.56,0.0,298.56
SI2403025,21210310,-646.88,0.0,646.88
SI2403025,21410100,-579.7,0.0,579.7
SI2403025,40100010,-5797.04,0.0,5797.04
SI2403025,40100020,4038.34,4038.34,0.0
SI2403025,40100020,646.88,646.88,0.0
SI2403025,40100020,298.56,298.56,0.0
SI2403025,#¡REF!,6376.74,6376.74,0.0
SI2403025,11010005,-4038.34,0.0,4038.34
SI2403026,40100010,-5909.2,0.0,5909.2
SI2403026,#¡REF!,26194.08,26194.08,0.0
SI2403026,21410100,-2381.28,0.0,2381.28
SI2403026,40100010,-5970.8,0.0,5970.8
SI2403026,40100010,-6063.2,0.0,6063.2
SI2403026,40100010,-5869.6,0.0,5869.6
SI2403027,#¡REF!,4939.55,4939.55,0.0
SI2403027,21410100,-449.05,0.0,449.05
SI2403027,40100010,-4490.5,0.0,4490.5
SI2403027,40100020,4084.37,4084.37,0.0
SI2403027,11010005,-4084.37,0.0,4084.37
SI2403028,#¡REF!,6488.35,6488.35,0.0
SI2403028,21410100,-589.85,0.0,589.85
SI2403028,40100010,-5898.5,0.0,5898.5
SI2403028,40100020,4749.6,4749.6,0.0
SI2403028,11010005,-4749.6,0.0,4749.6
SI2403029,40100010,-5511.0,0.0,5511.0
SI2403029,21210310,-320.64,0.0,320.64
SI2403029,#¡REF!,6062.1,6062.1,0.0
SI2403029,21410100,-551.1,0.0,551.1
SI2403029,11010005,-1545.17,0.0,1545.17
SI2403029,40100020,1545.17,1545.17,0.0
SI2403029,40100020,320.64,320.64,0.0
SI2403029,40100020,1975.14,1975.14,0.0
SI2403029,21210180,-1975.14,0.0,1975.14
SI2403030,40100010,-4704.7,0.0,4704.7
SI2403030,#¡REF!,5175.17,5175.17,0.0
SI2403030,40100020,3829.46,3829.46,0.0
SI2403030,11010005,-3829.46,0.0,3829.46
SI2403030,21410100,-470.47,0.0,470.47
SI2403031,21210310,-224.28,0.0,224.28
SI2403031,21410100,-372.55,0.0,372.55
SI2403031,#¡REF!,4098.09,4098.09,0.0
SI2403031,40100010,-3725.54,0.0,3725.54
SI2403031,40100020,2207.19,2207.19,0.0
SI2403031,40100020,224.28,224.28,0.0
SI2403031,11010005,-2207.19,0.0,2207.19
SI2403032,40100010,-3743.48,0.0,3743.48
SI2403032,21410100,-374.35,0.0,374.35
SI2403032,#¡REF!,4117.83,4117.83,0.0
SI2403032,11010005,-2219.28,0.0,2219.28
SI2403032,40100020,2219.28,2219.28,0.0
SI2403032,40100020,225.36,225.36,0.0
SI2403032,21210310,-225.36,0.0,225.36
SI2403033,21410100,-321.06,0.0,321.06
SI2403033,#¡REF!,3531.7,3531.7,0.0
SI2403033,21210310,-335.44,0.0,335.44
SI2403033,40100010,-3210.64,0.0,3210.64
SI2403033,40100020,335.44,335.44,0.0
SI2403033,11010005,-1916.5,0.0,1916.5
SI2403033,40100020,1916.5,1916.5,0.0
SI2403034,21210310,-313.04,0.0,313.04
SI2403034,21410100,-170.97,0.0,170.97
SI2403034,40100010,-1709.68,0.0,1709.68
SI2403034,40100020,969.28,969.28,0.0
SI2403034,40100020,313.04,313.04,0.0
SI2403034,#¡REF!,1880.65,1880.65,0.0
SI2403034,11010005,-969.28,0.0,969.28
SI2403035,11010005,-788.51,0.0,788.51
SI2403035,40100020,788.51,788.51,0.0
SI2403035,40100010,-1325.0,0.0,1325.0
SI2403035,21210310,-140.0,0.0,140.0
SI2403035,21410100,-132.5,0.0,132.5
SI2403035,12130010,1457.5,1457.5,0.0
SI2403035,40100020,140.0,140.0,0.0
SI2403036,21410100,-654.48,0.0,654.48
SI2403036,21210190,-290.88,0.0,290.88
SI2403036,21210310,-581.76,0.0,581.76
SI2403036,40100010,-6544.8,0.0,6544.8
SI2403036,40100020,3757.63,3757.63,0.0
SI2403036,40100020,290.88,290.88,0.0
SI2403036,#¡REF!,7199.28,7199.28,0.0
SI2403036,40100020,581.76,581.76,0.0
SI2403036,11010005,-3757.63,0.0,3757.63
SI2403037,21210310,-177.76,0.0,177.76
SI2403037,12130010,1262.1,1262.1,0.0
SI2403037,11010005,-649.19,0.0,649.19
SI2403037,21410100,-114.74,0.0,114.74
SI2403037,40100020,649.19,649.19,0.0
SI2403037,40100020,177.76,177.76,0.0
SI2403037,40100010,-1147.36,0.0,1147.36
SI2403038,21210310,-167.44,0.0,167.44
SI2403038,21410100,-160.26,0.0,160.26
SI2403038,40100010,-1602.64,0.0,1602.64
SI2403038,40100020,957.38,957.38,0.0
SI2403038,40100020,167.44,167.44,0.0
SI2403038,#¡REF!,1762.9,1762.9,0.0
SI2403038,11010005,-957.38,0.0,957.38
SI2403039,21410100,-296.1,0.0,296.1
SI2403039,21210190,-157.92,0.0,157.92
SI2403039,21210310,-394.8,0.0,394.8
SI2403039,40100020,2136.04,2136.04,0.0
SI2403039,40100020,394.8,394.8,0.0
SI2403039,40100010,-2961.0,0.0,2961.0
SI2403039,#¡REF!,3257.1,3257.1,0.0
SI2403039,11010005,-2136.04,0.0,2136.04
SI2403039,40100020,157.92,157.92,0.0
SI2403040,21210310,-629.0,0.0,629.0
SI2403040,21410100,-591.26,0.0,591.26
SI2403040,40100010,-5912.6,0.0,5912.6
SI2403040,40100020,4207.44,4207.44,0.0
SI2403040,40100020,629.0,629.0,0.0
SI2403040,#¡REF!,6503.86,6503.86,0.0
SI2403040,11010005,-4207.44,0.0,4207.44
SI2403041,21210190,-138.24,0.0,138.24
SI2403041,21210310,-264.96,0.0,264.96
SI2403041,21410100,-259.2,0.0,259.2
SI2403041,11010005,-1869.84,0.0,1869.84
SI2403041,40100010,-2592.0,0.0,2592.0
SI2403041,40100020,264.96,264.96,0.0
SI2403041,40100020,138.24,138.24,0.0
SI2403041,#¡REF!,2851.2,2851.2,0.0
SI2403041,40100020,1869.84,1869.84,0.0
SI2403042,40100010,-5929.0,0.0,5929.0
SI2403042,21210310,-948.64,0.0,948.64
SI2403042,21410100,-592.9,0.0,592.9
SI2403042,#¡REF!,6521.9,6521.9,0.0
SI2403042,21210190,-290.4,0.0,290.4
SI2403042,40100020,948.64,948.64,0.0
SI2403042,40100020,290.4,290.4,0.0
SI2403042,11010005,-3927.97,0.0,3927.97
SI2403042,40100020,3927.97,3927.97,0.0
SI2403043,21210310,-266.64,0.0,266.64
SI2403043,21410100,-344.21,0.0,344.21
SI2403043,40100010,-3442.08,0.0,3442.08
SI2403043,40100020,1950.93,1950.93,0.0
SI2403043,40100020,266.64,266.64,0.0
SI2403043,12130010,3786.29,3786.29,0.0
SI2403043,11010005,-1950.93,0.0,1950.93
SI2403044,21410100,-821.7,0.0,821.7
SI2403044,40100010,-8217.0,0.0,8217.0
SI2403044,#¡REF!,9038.7,9038.7,0.0
SI2403044,21210310,709.65,709.65,0.0
SI2403044,11010005,-7063.07,0.0,7063.07
SI2403044,40100020,-709.65,0.0,709.65
SI2403044,40100020,7063.07,7063.07,0.0
SI2403045,#¡REF!,19732.68,19732.68,0.0
SI2403045,21410100,-1793.88,0.0,1793.88
SI2403045,40100010,-5966.4,0.0,5966.4
SI2403045,40100010,-5979.6,0.0,5979.6
SI2403045,40100010,-5992.8,0.0,5992.8
SI2403046,40100010,-6204.0,0.0,6204.0
SI2403046,#¡REF!,40539.84,40539.84,0.0
SI2403046,21410100,-3685.44,0.0,3685.44
SI2403046,40100010,-6168.8,0.0,6168.8
SI2403046,40100010,-6230.4,0.0,6230.4
SI2403046,40100010,-6248.0,0.0,6248.0
SI2403046,40100010,-6006.0,0.0,6006.0
SI2403046,40100010,-5997.2,0.0,5997.2
SI2403047,#¡REF!,3073.97,3073.97,0.0
SI2403047,11010005,-2083.14,0.0,2083.14
SI2403047,21410100,-279.45,0.0,279.45
SI2403047,40100010,-2794.52,0.0,2794.52
SI2403047,40100020,2083.14,2083.14,0.0
SI2403048,21410100,-112.41,0.0,112.41
SI2403048,11010005,-836.85,0.0,836.85
SI2403048,40100020,836.85,836.85,0.0
SI2403048,40100010,-1124.08,0.0,1124.08
SI2403048,#¡REF!,1236.49,1236.49,0.0
SI2403049,#¡REF!,2709.43,2709.43,0.0
SI2403049,11010005,-1831.19,0.0,1831.19
SI2403049,21410100,-246.31,0.0,246.31
SI2403049,40100010,-2463.12,0.0,2463.12
SI2403049,40100020,1831.19,1831.19,0.0
SI2403050,11010005,-1850.21,0.0,1850.21
SI2403050,#¡REF!,2475.23,2475.23,0.0
SI2403050,21410100,-225.02,0.0,225.02
SI2403050,40100020,1850.21,1850.21,0.0
SI2403050,40100010,-2250.21,0.0,2250.21
SI2403051,#¡REF!,1721.9,1721.9,0.0
SI2403051,11010005,-1286.16,0.0,1286.16
SI2403051,21410100,-156.54,0.0,156.54
SI2403051,40100010,-1565.36,0.0,1565.36
SI2403051,40100020,1286.16,1286.16,0.0
SI2403052,11010005,-4029.08,0.0,4029.08
SI2403052,21210310,-797.44,0.0,797.44
SI2403052,40100010,-6803.16,0.0,6803.16
SI2403052,21410100,-680.32,0.0,680.32
SI2403052,#¡REF!,7483.48,7483.48,0.0
SI2403052,40100020,797.44,797.44,0.0
SI2403052,40100020,4029.08,4029.08,0.0
SI2403053,21210190,-296.88,0.0,296.88
SI2403053,21210310,-964.86,0.0,964.86
SI2403053,11010005,-4015.62,0.0,4015.62
SI2403053,21410100,-643.24,0.0,643.24
SI2403053,40100010,-6432.4,0.0,6432.4
SI2403053,40100020,4015.62,4015.62,0.0
SI2403053,40100020,964.86,964.86,0.0
SI2403053,40100020,296.88,296.88,0.0
SI2403053,#¡REF!,7075.64,7075.64,0.0
SI2403054,21210310,-285.43,0.0,285.43
SI2403054,11010005,-4562.87,0.0,4562.87
SI2403054,#¡REF!,7016.61,7016.61,0.0
SI2403054,21410100,-637.87,0.0,637.87
SI2403054,40100020,4562.87,4562.87,0.0
SI2403054,40100020,285.43,285.43,0.0
SI2403054,40100010,-6378.74,0.0,6378.74
SI2403055,21210190,-306.24,0.0,306.24
SI2403055,#¡REF!,6175.84,6175.84,0.0
SI2403055,11010005,-4374.93,0.0,4374.93
SI2403055,21410100,-561.44,0.0,561.44
SI2403055,40100010,-5614.4,0.0,5614.4
SI2403055,40100020,4374.93,4374.93,0.0
SI2403055,40100020,306.24,306.24,0.0
SI2403056,21410100,-501.2,0.0,501.2
SI2403056,#¡REF!,5513.2,5513.2,0.0
SI2403056,11010005,-4437.84,0.0,4437.84
SI2403056,40100020,350.84,350.84,0.0
SI2403056,40100010,-5012.0,0.0,5012.0
SI2403056,40100020,4437.84,4437.84,0.0
SI2403056,21210310,-350.84,0.0,350.84
SI2403057,11010005,-4109.76,0.0,4109.76
SI2403057,21210190,-303.84,0.0,303.84
SI2403057,21210310,-531.72,0.0,531.72
SI2403057,#¡REF!,6405.96,6405.96,0.0
SI2403057,21410100,-582.36,0.0,582.36
SI2403057,40100020,531.72,531.72,0.0
SI2403057,40100020,303.84,303.84,0.0
SI2403057,40100020,4109.76,4109.76,0.0
SI2403057,40100010,-5823.6,0.0,5823.6
SI2403058,21210190,-289.92,0.0,289.92
SI2403058,21210310,-628.16,0.0,628.16
SI2403058,11010005,-3921.47,0.0,3921.47
SI2403058,21410100,-562.93,0.0,562.93
SI2403058,40100010,-5629.28,0.0,5629.28
SI2403058,40100020,3921.47,3921.47,0.0
SI2403058,40100020,628.16,628.16,0.0
SI2403058,40100020,289.92,289.92,0.0
SI2403058,#¡REF!,6192.21,6192.21,0.0
SI2403059,40100010,-5248.0,0.0,5248.0
SI2403059,21210310,-384.0,0.0,384.0
SI2403059,11010005,-4155.21,0.0,4155.21
SI2403059,21410100,-524.8,0.0,524.8
SI2403059,#¡REF!,5772.8,5772.8,0.0
SI2403059,40100020,4155.21,4155.21,0.0
SI2403059,40100020,384.0,384.0,0.0
SI2403059,40100020,307.2,307.2,0.0
SI2403059,21210190,-307.2,0.0,307.2
SI2403060,21410100,-515.44,0.0,515.44
SI2403060,40100020,3689.35,3689.35,0.0
SI2403060,21210190,-409.28,0.0,409.28
SI2403060,21210310,-409.28,0.0,409.28
SI2403060,40100010,-5154.37,0.0,5154.37
SI2403060,40100020,409.28,409.28,0.0
SI2403060,40100020,409.28,409.28,0.0
SI2403060,40100020,51.16,51.16,0.0
SI2403060,#¡REF!,5669.81,5669.81,0.0
SI2403060,11010005,-3689.35,0.0,3689.35
SI2403060,21210160,-51.16,0.0,51.16
SI2403061,11010005,-3707.43,0.0,3707.43
SI2403061,21210160,-51.36,0.0,51.36
SI2403061,21210190,-410.88,0.0,410.88
SI2403061,21210310,-410.88,0.0,410.88
SI2403061,21410100,-517.45,0.0,517.45
SI2403061,40100020,410.88,410.88,0.0
SI2403061,40100020,410.88,410.88,0.0
SI2403061,40100020,51.36,51.36,0.0
SI2403061,#¡REF!,5691.97,5691.97,0.0
SI2403061,40100010,-5174.52,0.0,5174.52
SI2403061,40100020,3707.43,3707.43,0.0
SI2403062,21210190,-389.12,0.0,389.12
SI2403062,40100010,-4803.2,0.0,4803.2
SI2403062,21410100,-480.32,0.0,480.32
SI2403062,21210310,-316.16,0.0,316.16
SI2403062,40100020,389.12,389.12,0.0
SI2403062,21210160,-48.64,0.0,48.64
SI2403062,11010005,-3348.63,0.0,3348.63
SI2403062,40100020,48.64,48.64,0.0
SI2403062,#¡REF!,5283.52,5283.52,0.0
SI2403062,40100020,3348.63,3348.63,0.0
SI2403062,40100020,316.16,316.16,0.0
SI2403063,21210190,-424.32,0.0,424.32
SI2403063,21410100,-503.88,0.0,503.88
SI2403063,40100010,-5038.8,0.0,5038.8
SI2403063,40100020,3659.69,3659.69,0.0
SI2403063,40100020,424.32,424.32,0.0
SI2403063,#¡REF!,5542.68,5542.68,0.0
SI2403063,11010005,-3659.69,0.0,3659.69
SI2403064,40100020,406.08,406.08,0.0
SI2403064,11010005,-3507.66,0.0,3507.66
SI2403064,21210190,-406.08,0.0,406.08
SI2403064,21410100,-466.99,0.0,466.99
SI2403064,#¡REF!,5136.91,5136.91,0.0
SI2403064,40100020,3507.66,3507.66,0.0
SI2403064,40100020,25.38,25.38,0.0
SI2403064,40100010,-4669.92,0.0,4669.92
SI2403064,21210160,-25.38,0.0,25.38
SI2403065,21210190,-402.56,0.0,402.56
SI2403065,40100020,3480.13,3480.13,0.0
SI2403065,11010005,-3480.13,0.0,3480.13
SI2403065,21410100,-490.62,0.0,490.62
SI2403065,21210160,-25.16,0.0,25.16
SI2403065,40100020,402.56,402.56,0.0
SI2403065,40100020,25.16,25.16,0.0
SI2403065,#¡REF!,5396.82,5396.82,0.0
SI2403065,40100010,-4906.2,0.0,4906.2
SI2403066,21410100,-508.18,0.0,508.18
SI2403066,21210160,-50.44,0.0,50.44
SI2403066,21210190,-403.52,0.0,403.52
SI2403066,21210310,-403.52,0.0,403.52
SI2403066,11010005,-3637.86,0.0,3637.86
SI2403066,40100010,-5081.83,0.0,5081.83
SI2403066,40100020,403.52,403.52,0.0
SI2403066,40100020,403.52,403.52,0.0
SI2403066,40100020,50.44,50.44,0.0
SI2403066,#¡REF!,5590.01,5590.01,0.0
SI2403066,40100020,3637.86,3637.86,0.0
SI2403067,11010005,-948.36,0.0,948.36
SI2403067,21210310,-297.92,0.0,297.92
SI2403067,40100010,-1507.84,0.0,1507.84
SI2403067,#¡REF!,1658.62,1658.62,0.0
SI2403067,40100020,297.92,297.92,0.0
SI2403067,40100020,948.36,948.36,0.0
SI2403067,21410100,-150.78,0.0,150.78
SI2403068,21410100,-166.65,0.0,166.65
SI2403068,21210310,-266.64,0.0,266.64
SI2403068,11010005,-942.18,0.0,942.18
SI2403068,40100020,266.64,266.64,0.0
SI2403068,21210160,-18.18,0.0,18.18
SI2403068,40100010,-1666.5,0.0,1666.5
SI2403068,40100020,942.18,942.18,0.0
SI2403068,40100020,18.18,18.18,0.0
SI2403068,12130010,1833.15,1833.15,0.0
SI2403069,21210310,-219.98,0.0,219.98
SI2403069,11010005,-1951.45,0.0,1951.45
SI2403069,21410100,-314.44,0.0,314.44
SI2403069,40100010,-3144.42,0.0,3144.42
SI2403069,40100020,1951.45,1951.45,0.0
SI2403069,40100020,219.98,219.98,0.0
SI2403069,#¡REF!,3458.86,3458.86,0.0
SI2403070,#¡REF!,3069.0,3069.0,0.0
SI2403070,21210310,-440.0,0.0,440.0
SI2403070,21410100,-279.0,0.0,279.0
SI2403070,40100020,1605.53,1605.53,0.0
SI2403070,40100010,-2790.0,0.0,2790.0
SI2403070,40100020,440.0,440.0,0.0
SI2403070,11010005,-1605.53,0.0,1605.53
SI2403071,#¡REF!,5324.86,5324.86,0.0
SI2403071,11010005,-3937.27,0.0,3937.27
SI2403071,21410100,-484.08,0.0,484.08
SI2403071,40100010,-4840.78,0.0,4840.78
SI2403071,40100020,3937.27,3937.27,0.0
SI2403072,21410100,-299.15,0.0,299.15
SI2403072,21210310,-570.36,0.0,570.36
SI2403072,11010005,-1754.7,0.0,1754.7
SI2403072,40100020,1754.7,1754.7,0.0
SI2403072,40100010,-2991.48,0.0,2991.48
SI2403072,40100020,570.36,570.36,0.0
SI2403072,#¡REF!,3290.63,3290.63,0.0
SI2403073,21410100,-679.77,0.0,679.77
SI2403073,21210160,-124.5,0.0,124.5
SI2403073,21210310,-871.5,0.0,871.5
SI2403073,40100020,3868.43,3868.43,0.0
SI2403073,11010005,-3868.43,0.0,3868.43
SI2403073,40100020,871.5,871.5,0.0
SI2403073,40100020,124.5,124.5,0.0
SI2403073,#¡REF!,7477.47,7477.47,0.0
SI2403073,40100010,-6797.7,0.0,6797.7
SI2403074,21410100,-115.05,0.0,115.05
SI2403074,21210310,-198.9,0.0,198.9
SI2403074,11010005,-591.59,0.0,591.59
SI2403074,40100020,11.7,11.7,0.0
SI2403074,21210160,-11.7,0.0,11.7
SI2403074,40100020,591.59,591.59,0.0
SI2403074,40100020,198.9,198.9,0.0
SI2403074,#¡REF!,1265.55,1265.55,0.0
SI2403074,40100010,-1150.5,0.0,1150.5
SI2403075,21210310,-526.68,0.0,526.68
SI2403075,11010005,-3914.01,0.0,3914.01
SI2403075,21410100,-609.44,0.0,609.44
SI2403075,40100010,-6094.44,0.0,6094.44
SI2403075,40100020,3914.01,3914.01,0.0
SI2403075,40100020,526.68,526.68,0.0
SI2403075,#¡REF!,6703.88,6703.88,0.0
SI2403076,#¡REF!,3382.04,3382.04,0.0
SI2403076,21210310,-562.02,0.0,562.02
SI2403076,11010005,-1661.9,0.0,1661.9
SI2403076,21410100,-307.46,0.0,307.46
SI2403076,40100010,-3074.58,0.0,3074.58
SI2403076,40100020,562.02,562.02,0.0
SI2403076,40100020,1661.9,1661.9,0.0
SI2403077,21210310,-195.02,0.0,195.02
SI2403077,11010005,-622.15,0.0,622.15
SI2403077,21410100,-98.7,0.0,98.7
SI2403077,40100010,-987.04,0.0,987.04
SI2403077,40100020,622.15,622.15,0.0
SI2403077,40100020,195.02,195.02,0.0
SI2403077,#¡REF!,1085.74,1085.74,0.0
SI2403078,21410100,-194.45,0.0,194.45
SI2403078,21210160,-35.1,0.0,35.1
SI2403078,#¡REF!,2138.99,2138.99,0.0
SI2403078,11010005,-1125.48,0.0,1125.48
SI2403078,40100020,343.98,343.98,0.0
SI2403078,40100010,-1944.54,0.0,1944.54
SI2403078,40100020,1125.48,1125.48,0.0
