journal_entry_id,posting_date,fiscal_year,prepared_by
1800022143,,2024,INT_TPV
1800022144,,2024,INT_TPV
1800022145,,2024,INT_TPV
1800022146,,2024,INT_TPV
1800022147,,2024,INT_PRESTIGE
1800022148,,2024,INT_PRESTIGE
1800022149,,2024,INT_PRESTIGE
1800022150,,2024,INT_PRESTIGE
1800022151,,2024,INT_PRESTIGE
1800022152,,2024,INT_PRESTIGE
1800022153,,2024,INT_PRESTIGE
1800022154,,2024,INT_PRESTIGE
1800022155,,2024,INT_PRESTIGE
1800022156,,2024,INT_PRESTIGE
1800022157,,2024,INT_PRESTIGE
1800022158,,2024,INT_PRESTIGE
1800022159,,2024,INT_PRESTIGE
1800022160,,2024,INT_PRESTIGE
1800022161,,2024,INT_PRESTIGE
1800022162,,2024,INT_PRESTIGE
1800022163,,2024,INT_PRESTIGE
1800022164,,2024,INT_PRESTIGE
1800022165,,2024,INT_PRESTIGE
1800022166,,2024,INT_PRESTIGE
1800022167,,2024,INT_PRESTIGE
1800022168,,2024,INT_PRESTIGE
1800022169,,2024,INT_PRESTIGE
1800022170,,2024,INT_PRESTIGE
1800022171,,2024,INT_PRESTIGE
1800022172,,2024,INT_PRESTIGE
1800022173,,2024,INT_PRESTIGE
1800022174,,2024,INT_PRESTIGE
1800022175,,2024,INT_PRESTIGE
1800022176,,2024,INT_PRESTIGE
1800022177,,2024,INT_PRESTIGE
1800022178,,2024,INT_PRESTIGE
1800022179,,2024,INT_PRESTIGE
1800022180,,2024,INT_PRESTIGE
1800022181,,2024,INT_PRESTIGE
1800022182,,2024,INT_PRESTIGE
1800022183,,2024,INT_PRESTIGE
1800022184,,2024,INT_PRESTIGE
1800022185,,2024,INT_PRESTIGE
1800022186,,2024,INT_PRESTIGE
1800022187,,2024,INT_PRESTIGE
1800022188,,2024,INT_PRESTIGE
1800022189,,2024,INT_PRESTIGE
1800022190,,2024,INT_PRESTIGE
1800022191,,2024,INT_PRESTIGE
1800022192,,2024,INT_PRESTIGE
1800022193,,2024,INT_PRESTIGE
1800022194,,2024,INT_PRESTIGE
1800022195,,2024,INT_PRESTIGE
1800022196,,2024,INT_PRESTIGE
1800022197,,2024,INT_PRESTIGE
1800022198,,2024,INT_PRESTIGE
1800022199,,2024,INT_PRESTIGE
1800022200,,2024,INT_PRESTIGE
1800022201,,2024,INT_PRESTIGE
1800022202,,2024,INT_PRESTIGE
1800022203,,2024,INT_PRESTIGE
1800022204,,2024,INT_PRESTIGE
1800022205,,2024,INT_PRESTIGE
1800022206,,2024,INT_PRESTIGE
1800022207,,2024,INT_PRESTIGE
1800022208,,2024,INT_PRESTIGE
1800022209,,2024,INT_PRESTIGE
1800022210,,2024,INT_PRESTIGE
1800022211,,2024,INT_PRESTIGE
1800022212,,2024,INT_PRESTIGE
1800022213,,2024,INT_PRESTIGE
1800022214,,2024,INT_PRESTIGE
1800022215,,2024,INT_PRESTIGE
1800022216,,2024,INT_PRESTIGE
1800022217,,2024,INT_PRESTIGE
1800022218,,2024,INT_PRESTIGE
1800022219,,2024,INT_PRESTIGE
1800022220,,2024,INT_PRESTIGE
1800022221,,2024,INT_PRESTIGE
1800022222,,2024,INT_PRESTIGE
1800022223,,2024,INT_PRESTIGE
1800022224,,2024,INT_PRESTIGE
1800022225,,2024,INT_PRESTIGE
1800022226,,2024,INT_PRESTIGE
1800022227,,2024,INT_PRESTIGE
1800022228,,2024,INT_PRESTIGE
1800022229,,2024,INT_PRESTIGE
1800022230,,2024,INT_PRESTIGE
1800022231,,2024,INT_PRESTIGE
1800022232,,2024,INT_PRESTIGE
1800022233,,2024,INT_PRESTIGE
1800022234,,2024,INT_PRESTIGE
1800022235,,2024,INT_PRESTIGE
1800022236,,2024,INT_PRESTIGE
1800022237,,2024,INT_PRESTIGE
1800022238,,2024,INT_PRESTIGE
1800022239,,2024,INT_PRESTIGE
1800022240,,2024,INT_PRESTIGE
1800022241,,2024,INT_PRESTIGE
1800022242,,2024,INT_PRESTIGE
1800022243,,2024,INT_PRESTIGE
1800022244,,2024,INT_PRESTIGE
1800022245,,2024,INT_PRESTIGE
1800022246,,2024,INT_PRESTIGE
1800022247,,2024,INT_PRESTIGE
1800022248,,2024,INT_PRESTIGE
1800022249,,2024,INT_PRESTIGE
1800022250,,2024,INT_PRESTIGE
1800022251,,2024,INT_PRESTIGE
1800022252,,2024,INT_PRESTIGE
1800022253,,2024,INT_PRESTIGE
1800022254,,2024,INT_PRESTIGE
1800022255,,2024,INT_PRESTIGE
1800022256,,2024,INT_PRESTIGE
1800022257,,2024,INT_PRESTIGE
1800022258,,2024,INT_PRESTIGE
1800022259,,2024,INT_PRESTIGE
1800022260,,2024,INT_PRESTIGE
1800022261,,2024,INT_PRESTIGE
1800022262,,2024,INT_PRESTIGE
1800022263,,2024,INT_PRESTIGE
1800022264,,2024,INT_PRESTIGE
1800022265,,2024,INT_PRESTIGE
1800022266,,2024,_SAP_TEC_USR
1800022267,,2024,_SAP_TEC_USR
1800022268,,2024,_SAP_TEC_USR
1800022269,,2024,_SAP_TEC_USR
1800022270,,2024,_SAP_TEC_USR
1800022271,,2024,_SAP_TEC_USR
1800022272,,2024,_SAP_TEC_USR
1800022273,,2024,_SAP_TEC_USR
1800022274,,2024,BATCH_USER
1800022275,,2024,BATCH_USER
1800022276,,2024,BATCH_USER
1800022277,,2024,BATCH_USER
1800022278,,2024,BATCH_USER
1800022279,,2024,BATCH_USER
1800022280,,2024,BATCH_USER
1800022281,,2024,BATCH_USER
1800022282,,2024,BATCH_USER
1800022283,,2024,BATCH_USER
1800022284,,2024,BATCH_USER
1800022285,,2024,BATCH_USER
1800022286,,2024,BATCH_USER
1800022287,,2024,BATCH_USER
1800022288,,2024,BATCH_USER
1800022289,,2024,BATCH_USER
1800022290,,2024,BATCH_USER
1800022291,,2024,BATCH_USER
1800022292,,2024,BATCH_USER
1800022293,,2024,BATCH_USER
1800022294,,2024,BATCH_USER
1800022295,,2024,BATCH_USER
1800022296,,2024,BATCH_USER
1800022297,,2024,BATCH_USER
1800022298,,2024,BATCH_USER
1800022299,,2024,BATCH_USER
1800022300,,2024,BATCH_USER
1800022301,,2024,BATCH_USER
1800022302,,2024,BATCH_USER
1800022303,,2024,BATCH_USER
1800022304,,2024,BATCH_USER
1800022305,,2024,BATCH_USER
1800022306,,2024,BATCH_USER
1800022307,,2024,BATCH_USER
1800022308,,2024,BATCH_USER
1800022309,,2024,BATCH_USER
1800022310,,2024,BATCH_USER
1800022311,,2024,BATCH_USER
1800022312,,2024,BATCH_USER
1800022313,,2024,BATCH_USER
1800022314,,2024,BATCH_USER
1800022315,,2024,BATCH_USER
1800022316,,2024,BATCH_USER
1800022318,,2024,BATCH_USER
1800022319,,2024,BATCH_USER
1800022320,,2024,BATCH_USER
1800022321,,2024,BATCH_USER
1800022322,,2024,BATCH_USER
1800022323,,2024,BATCH_USER
1800022324,,2024,BATCH_USER
1800022325,,2024,BATCH_USER
1800022327,,2024,BATCH_USER
1800022328,,2024,BATCH_USER
1800022329,,2024,BATCH_USER
1800022330,,2024,BATCH_USER
1800022331,,2024,BATCH_USER
1800022332,,2024,BATCH_USER
1800022333,,2024,BATCH_USER
1800022334,,2024,BATCH_USER
1800022335,,2024,BATCH_USER
1800022336,,2024,BATCH_USER
1800022337,,2024,BATCH_USER
1800022338,,2024,BATCH_USER
1800022339,,2024,BATCH_USER
1800022340,,2024,BATCH_USER
1800022341,,2024,BATCH_USER
1800022342,,2024,INT_TPV
1800022343,,2024,INT_TPV
1800022344,,2024,INT_TPV
1800022345,,2024,INT_TPV
1800022346,,2024,INT_TPV
1800022347,,2024,INT_TPV
1800022348,,2024,INT_PRESTIGE
1800022349,,2024,INT_PRESTIGE
1800022350,,2024,INT_PRESTIGE
1800022351,,2024,INT_PRESTIGE
1800022352,,2024,INT_PRESTIGE
1800022353,,2024,INT_PRESTIGE
1800022354,,2024,INT_PRESTIGE
1800022355,,2024,INT_PRESTIGE
1800022356,,2024,INT_PRESTIGE
1800022357,,2024,INT_PRESTIGE
1800022358,,2024,INT_PRESTIGE
1800022359,,2024,INT_PRESTIGE
1800022360,,2024,INT_PRESTIGE
1800022361,,2024,INT_PRESTIGE
1800022362,,2024,INT_PRESTIGE
1800022363,,2024,INT_PRESTIGE
1800022364,,2024,INT_PRESTIGE
1800022365,,2024,INT_PRESTIGE
1800022366,,2024,INT_PRESTIGE
1800022367,,2024,INT_PRESTIGE
1800022368,,2024,INT_PRESTIGE
1800022369,,2024,INT_PRESTIGE
1800022370,,2024,INT_PRESTIGE
1800022371,,2024,INT_PRESTIGE
1800022372,,2024,INT_PRESTIGE
1800022373,,2024,INT_PRESTIGE
1800022374,,2024,INT_PRESTIGE
1800022375,,2024,INT_PRESTIGE
1800022376,,2024,INT_PRESTIGE
1800022377,,2024,INT_PRESTIGE
1800022378,,2024,INT_PRESTIGE
1800022379,,2024,INT_PRESTIGE
1800022380,,2024,INT_PRESTIGE
1800022381,,2024,INT_PRESTIGE
1800022382,,2024,INT_PRESTIGE
1800022383,,2024,INT_PRESTIGE
1800022384,,2024,INT_PRESTIGE
1800022385,,2024,INT_PRESTIGE
1800022386,,2024,INT_PRESTIGE
1800022387,,2024,INT_PRESTIGE
1800022388,,2024,INT_PRESTIGE
1800022389,,2024,INT_PRESTIGE
1800022390,,2024,INT_PRESTIGE
1800022391,,2024,INT_PRESTIGE
1800022392,,2024,INT_PRESTIGE
1800022393,,2024,INT_PRESTIGE
1800022394,,2024,INT_PRESTIGE
1800022395,,2024,INT_PRESTIGE
1800022396,,2024,INT_PRESTIGE
1800022397,,2024,INT_PRESTIGE
1800022398,,2024,INT_PRESTIGE
1800022399,,2024,INT_PRESTIGE
1800022400,,2024,INT_PRESTIGE
1800022401,,2024,INT_PRESTIGE
1800022402,,2024,INT_PRESTIGE
1800022403,,2024,INT_PRESTIGE
1800022404,,2024,INT_PRESTIGE
1800022405,,2024,INT_PRESTIGE
1800022406,,2024,INT_PRESTIGE
1800022407,,2024,INT_PRESTIGE
1800022408,,2024,INT_PRESTIGE
1800022409,,2024,INT_PRESTIGE
1800022410,,2024,INT_PRESTIGE
1800022411,,2024,INT_PRESTIGE
1800022412,,2024,INT_PRESTIGE
1800022413,,2024,INT_PRESTIGE
1800022414,,2024,INT_PRESTIGE
1800022415,,2024,INT_PRESTIGE
1800022416,,2024,INT_PRESTIGE
1800022417,,2024,INT_PRESTIGE
1800022418,,2024,INT_PRESTIGE
1800022419,,2024,INT_PRESTIGE
1800022420,,2024,INT_PRESTIGE
1800022421,,2024,INT_PRESTIGE
1800022422,,2024,INT_PRESTIGE
1800022423,,2024,INT_PRESTIGE
1800022424,,2024,INT_PRESTIGE
1800022425,,2024,INT_PRESTIGE
1800022426,,2024,INT_PRESTIGE
1800022427,,2024,INT_PRESTIGE
1800022428,,2024,INT_PRESTIGE
1800022429,,2024,INT_PRESTIGE
1800022430,,2024,INT_PRESTIGE
1800022431,,2024,INT_PRESTIGE
1800022432,,2024,INT_PRESTIGE
1800022433,,2024,INT_PRESTIGE
1800022434,,2024,INT_PRESTIGE
1800022435,,2024,INT_PRESTIGE
1800022436,,2024,INT_PRESTIGE
1800022437,,2024,INT_PRESTIGE
1800022438,,2024,INT_PRESTIGE
1800022439,,2024,INT_PRESTIGE
1800022440,,2024,INT_PRESTIGE
1800022441,,2024,INT_PRESTIGE
1800022442,,2024,INT_PRESTIGE
1800022443,,2024,INT_PRESTIGE
1800022444,,2024,INT_PRESTIGE
1800022445,,2024,INT_PRESTIGE
1800022446,,2024,INT_PRESTIGE
1800022447,,2024,INT_PRESTIGE
1800022448,,2024,INT_PRESTIGE
1800022449,,2024,INT_PRESTIGE
1800022450,,2024,INT_PRESTIGE
1800022451,,2024,INT_PRESTIGE
1800022452,,2024,INT_PRESTIGE
1800022453,,2024,INT_PRESTIGE
1800022454,,2024,INT_PRESTIGE
1800022455,,2024,INT_PRESTIGE
1800022456,,2024,INT_PRESTIGE
1800022457,,2024,INT_PRESTIGE
1800022458,,2024,INT_PRESTIGE
1800022459,,2024,INT_PRESTIGE
1800022460,,2024,INT_PRESTIGE
1800022461,,2024,INT_PRESTIGE
1800022462,,2024,INT_PRESTIGE
1800022463,,2024,INT_PRESTIGE
1800022464,,2024,INT_PRESTIGE
1800022465,,2024,INT_PRESTIGE
1800022466,,2024,INT_PRESTIGE
1800022467,,2024,INT_PRESTIGE
1800022468,,2024,INT_PRESTIGE
1800022469,,2024,INT_PRESTIGE
1800022470,,2024,INT_PRESTIGE
1800022471,,2024,INT_PRESTIGE
1800022472,,2024,INT_PRESTIGE
1800022473,,2024,INT_PRESTIGE
1800022474,,2024,INT_PRESTIGE
1800022475,,2024,INT_PRESTIGE
1800022476,,2024,INT_PRESTIGE
1800022477,,2024,INT_PRESTIGE
1800022478,,2024,INT_PRESTIGE
1800022479,,2024,INT_PRESTIGE
1800022480,,2024,INT_PRESTIGE
1800022481,,2024,INT_PRESTIGE
1800022482,,2024,_SAP_TEC_USR
1800022483,,2024,_SAP_TEC_USR
1800022485,,2024,_SAP_TEC_USR
1800022486,,2024,_SAP_TEC_USR
1800022487,,2024,_SAP_TEC_USR
1800022488,,2024,_SAP_TEC_USR
1800022489,,2024,_SAP_TEC_USR
1800022490,,2024,_SAP_TEC_USR
1800022491,,2024,BATCH_USER
1800022492,,2024,BATCH_USER
1800022493,,2024,BATCH_USER
1800022494,,2024,BATCH_USER
1800022495,,2024,BATCH_USER
1800022496,,2024,BATCH_USER
1800022497,,2024,BATCH_USER
1800022498,,2024,BATCH_USER
1800022499,,2024,BATCH_USER
1800022500,,2024,BATCH_USER
1800022501,,2024,BATCH_USER
1800022502,,2024,BATCH_USER
1800022503,,2024,BATCH_USER
1800022504,,2024,BATCH_USER
1800022505,,2024,BATCH_USER
1800022506,,2024,BATCH_USER
1800022508,,2024,BATCH_USER
1800022509,,2024,BATCH_USER
1800022510,,2024,BATCH_USER
1800022511,,2024,BATCH_USER
1800022512,,2024,BATCH_USER
1800022513,,2024,BATCH_USER
1800022514,,2024,BATCH_USER
1800022515,,2024,BATCH_USER
1800022516,,2024,BATCH_USER
1800022517,,2024,BATCH_USER
1800022518,,2024,BATCH_USER
1800022519,,2024,BATCH_USER
1800022520,,2024,BATCH_USER
1800022521,,2024,BATCH_USER
1800022522,,2024,BATCH_USER
1800022523,,2024,BATCH_USER
1800022524,,2024,BATCH_USER
1800022525,,2024,BATCH_USER
1800022526,,2024,BATCH_USER
1800022527,,2024,BATCH_USER
1800022528,,2024,BATCH_USER
1800022529,,2024,BATCH_USER
1800022530,,2024,BATCH_USER
1800022531,,2024,BATCH_USER
1800022532,,2024,BATCH_USER
1800022533,,2024,BATCH_USER
1800022534,,2024,BATCH_USER
1800022535,,2024,BATCH_USER
1800022536,,2024,BATCH_USER
1800022537,,2024,BATCH_USER
1800022538,,2024,BATCH_USER
1800022539,,2024,BATCH_USER
1800022540,,2024,BATCH_USER
1800022541,,2024,BATCH_USER
1800022542,,2024,BATCH_USER
1800022543,,2024,BATCH_USER
1800022544,,2024,BATCH_USER
1800022545,,2024,BATCH_USER
1800022546,,2024,BATCH_USER
1800022547,,2024,BATCH_USER
1800022548,,2024,BATCH_USER
1800022549,,2024,BATCH_USER
1800022550,,2024,BATCH_USER
1800022551,,2024,BATCH_USER
1800022552,,2024,BATCH_USER
1800022553,,2024,BATCH_USER
1800022554,,2024,BATCH_USER
1800022555,,2024,BATCH_USER
1800022556,,2024,INT_PRESTIGE
1800022557,,2024,INT_PRESTIGE
1800022558,,2024,INT_PRESTIGE
1800022559,,2024,INT_PRESTIGE
1800022560,,2024,INT_PRESTIGE
1800022561,,2024,INT_PRESTIGE
1800022562,,2024,INT_PRESTIGE
1800022563,,2024,INT_PRESTIGE
1800022564,,2024,INT_PRESTIGE
1800022565,,2024,INT_PRESTIGE
1800022566,,2024,INT_PRESTIGE
1800022567,,2024,INT_PRESTIGE
1800022568,,2024,INT_PRESTIGE
1800022569,,2024,INT_PRESTIGE
1800022570,,2024,INT_PRESTIGE
1800022571,,2024,INT_PRESTIGE
1800022572,,2024,INT_PRESTIGE
1800022573,,2024,INT_PRESTIGE
1800022574,,2024,INT_PRESTIGE
1800022575,,2024,INT_PRESTIGE
1800022576,,2024,INT_PRESTIGE
1800022577,,2024,INT_PRESTIGE
1800022578,,2024,INT_PRESTIGE
1800022579,,2024,INT_PRESTIGE
1800022580,,2024,INT_PRESTIGE
1800022581,,2024,INT_PRESTIGE
1800022582,,2024,INT_PRESTIGE
1800022583,,2024,INT_PRESTIGE
1800022584,,2024,INT_PRESTIGE
1800022585,,2024,INT_PRESTIGE
1800022586,,2024,INT_PRESTIGE
1800022587,,2024,INT_PRESTIGE
1800022588,,2024,INT_PRESTIGE
1800022589,,2024,INT_PRESTIGE
1800022590,,2024,INT_PRESTIGE
1800022591,,2024,INT_PRESTIGE
1800022592,,2024,INT_PRESTIGE
1800022593,,2024,INT_PRESTIGE
1800022594,,2024,INT_PRESTIGE
1800022595,,2024,INT_PRESTIGE
1800022596,,2024,INT_PRESTIGE
1800022597,,2024,INT_PRESTIGE
1800022598,,2024,INT_PRESTIGE
1800022599,,2024,INT_PRESTIGE
1800022600,,2024,INT_PRESTIGE
1800022601,,2024,INT_PRESTIGE
1800022602,,2024,INT_PRESTIGE
1800022603,,2024,INT_PRESTIGE
1800022604,,2024,INT_PRESTIGE
1800022605,,2024,INT_PRESTIGE
1800022606,,2024,INT_PRESTIGE
1800022607,,2024,INT_PRESTIGE
1800022608,,2024,INT_PRESTIGE
1800022609,,2024,INT_PRESTIGE
1800022610,,2024,INT_PRESTIGE
1800022611,,2024,INT_PRESTIGE
1800022612,,2024,INT_PRESTIGE
1800022613,,2024,INT_PRESTIGE
1800022614,,2024,INT_PRESTIGE
1800022615,,2024,INT_PRESTIGE
1800022616,,2024,INT_PRESTIGE
1800022617,,2024,INT_PRESTIGE
1800022618,,2024,INT_PRESTIGE
1800022619,,2024,INT_PRESTIGE
1800022620,,2024,INT_PRESTIGE
1800022621,,2024,INT_PRESTIGE
1800022622,,2024,INT_PRESTIGE
1800022623,,2024,INT_PRESTIGE
1800022624,,2024,INT_PRESTIGE
1800022625,,2024,INT_PRESTIGE
1800022626,,2024,INT_PRESTIGE
1800022627,,2024,INT_PRESTIGE
1800022628,,2024,INT_PRESTIGE
1800022629,,2024,INT_PRESTIGE
1800022630,,2024,INT_PRESTIGE
1800022631,,2024,INT_PRESTIGE
1800022632,,2024,INT_PRESTIGE
1800022633,,2024,INT_PRESTIGE
1800022634,,2024,INT_PRESTIGE
1800022635,,2024,INT_PRESTIGE
1800022636,,2024,INT_PRESTIGE
1800022637,,2024,INT_PRESTIGE
1800022638,,2024,INT_PRESTIGE
1800022639,,2024,INT_PRESTIGE
1800022640,,2024,INT_PRESTIGE
1800022641,,2024,INT_PRESTIGE
1800022642,,2024,INT_PRESTIGE
1800022643,,2024,INT_PRESTIGE
1800022644,,2024,INT_PRESTIGE
1800022645,,2024,INT_PRESTIGE
1800022646,,2024,INT_PRESTIGE
1800022647,,2024,INT_PRESTIGE
1800022648,,2024,INT_PRESTIGE
1800022649,,2024,INT_PRESTIGE
1800022650,,2024,INT_PRESTIGE
1800022651,,2024,INT_PRESTIGE
1800022652,,2024,INT_PRESTIGE
1800022653,,2024,INT_PRESTIGE
1800022654,,2024,INT_PRESTIGE
1800022655,,2024,INT_PRESTIGE
1800022656,,2024,INT_PRESTIGE
1800022657,,2024,INT_PRESTIGE
1800022658,,2024,INT_PRESTIGE
1800022659,,2024,INT_PRESTIGE
1800022660,,2024,INT_PRESTIGE
1800022661,,2024,INT_PRESTIGE
1800022662,,2024,INT_PRESTIGE
1800022663,,2024,INT_PRESTIGE
1800022664,,2024,INT_PRESTIGE
1800022665,,2024,INT_PRESTIGE
1800022666,,2024,INT_PRESTIGE
1800022667,,2024,INT_PRESTIGE
1800022668,,2024,INT_PRESTIGE
1800022669,,2024,INT_PRESTIGE
1800022670,,2024,INT_PRESTIGE
1800022671,,2024,INT_PRESTIGE
1800022672,,2024,INT_PRESTIGE
1800022673,,2024,INT_PRESTIGE
1800022674,,2024,INT_PRESTIGE
1800022675,,2024,INT_PRESTIGE
1800022676,,2024,INT_PRESTIGE
1800022677,,2024,INT_PRESTIGE
1800022678,,2024,INT_PRESTIGE
1800022679,,2024,INT_PRESTIGE
1800022680,,2024,INT_PRESTIGE
1800022681,,2024,INT_PRESTIGE
1800022682,,2024,INT_PRESTIGE
1800022683,,2024,INT_PRESTIGE
1800022684,,2024,INT_PRESTIGE
1800022685,,2024,INT_PRESTIGE
1800022686,,2024,INT_PRESTIGE
1800022687,,2024,INT_PRESTIGE
1800022688,,2024,INT_PRESTIGE
1800022689,,2024,INT_PRESTIGE
1800022690,,2024,INT_PRESTIGE
1800022691,,2024,_SAP_TEC_USR
1800022692,,2024,_SAP_TEC_USR
1800022693,,2024,_SAP_TEC_USR
1800022694,,2024,_SAP_TEC_USR
1800022695,,2024,_SAP_TEC_USR
1800022696,,2024,_SAP_TEC_USR
1800022697,,2024,_SAP_TEC_USR
1800022698,,2024,_SAP_TEC_USR
1800022699,,2024,_SAP_TEC_USR
1800022700,,2024,BATCH_USER
1800022701,,2024,BATCH_USER
1800022702,,2024,BATCH_USER
1800022703,,2024,BATCH_USER
1800022704,,2024,BATCH_USER
1800022705,,2024,BATCH_USER
1800022706,,2024,BATCH_USER
1800022707,,2024,BATCH_USER
1800022708,,2024,BATCH_USER
1800022709,,2024,BATCH_USER
1800022710,,2024,BATCH_USER
1800022711,,2024,BATCH_USER
1800022712,,2024,BATCH_USER
1800022713,,2024,BATCH_USER
1800022714,,2024,BATCH_USER
1800022715,,2024,BATCH_USER
1800022716,,2024,BATCH_USER
1800022717,,2024,BATCH_USER
1800022718,,2024,BATCH_USER
1800022719,,2024,BATCH_USER
1800022720,,2024,BATCH_USER
1800022721,,2024,BATCH_USER
1800022722,,2024,BATCH_USER
1800022723,,2024,BATCH_USER
1800022724,,2024,BATCH_USER
1800022725,,2024,BATCH_USER
1800022726,,2024,BATCH_USER
1800022727,,2024,BATCH_USER
1800022728,,2024,BATCH_USER
1800022729,,2024,BATCH_USER
1800022730,,2024,BATCH_USER
1800022731,,2024,BATCH_USER
1800022732,,2024,BATCH_USER
1800022733,,2024,BATCH_USER
1800022734,,2024,BATCH_USER
1800022735,,2024,BATCH_USER
1800022736,,2024,BATCH_USER
1800022738,,2024,BATCH_USER
1800022739,,2024,BATCH_USER
1800022740,,2024,BATCH_USER
1800022741,,2024,BATCH_USER
1800022742,,2024,BATCH_USER
1800022743,,2024,BATCH_USER
1800022744,,2024,BATCH_USER
1800022745,,2024,BATCH_USER
1800022746,,2024,BATCH_USER
1800022747,,2024,BATCH_USER
1800022748,,2024,BATCH_USER
1800022749,,2024,BATCH_USER
1800022750,,2024,BATCH_USER
1800022751,,2024,BATCH_USER
1800022752,,2024,BATCH_USER
1800022753,,2024,BATCH_USER
1800022754,,2024,BATCH_USER
1800022755,,2024,BATCH_USER
1800022756,,2024,BATCH_USER
1800022757,,2024,BATCH_USER
1800022758,,2024,BATCH_USER
1800022759,,2024,BATCH_USER
1800022760,,2024,BATCH_USER
1800022761,,2024,BATCH_USER
1800022762,,2024,BATCH_USER
1800022763,,2024,BATCH_USER
1800022764,,2024,BATCH_USER
1800022765,,2024,BATCH_USER
1800022766,,2024,BATCH_USER
1800022767,,2024,BATCH_USER
1800022768,,2024,BATCH_USER
1800022769,,2024,BATCH_USER
1800022770,,2024,BATCH_USER
1800022771,,2024,INT_PRESTIGE
1800022772,,2024,INT_PRESTIGE
1800022773,,2024,INT_PRESTIGE
1800022774,,2024,INT_PRESTIGE
1800022775,,2024,INT_PRESTIGE
1800022776,,2024,INT_PRESTIGE
1800022777,,2024,INT_PRESTIGE
1800022778,,2024,INT_PRESTIGE
1800022779,,2024,INT_PRESTIGE
1800022780,,2024,INT_PRESTIGE
1800022781,,2024,INT_PRESTIGE
1800022782,,2024,INT_PRESTIGE
1800022783,,2024,INT_PRESTIGE
1800022784,,2024,INT_PRESTIGE
1800022785,,2024,INT_PRESTIGE
1800022786,,2024,INT_PRESTIGE
1800022787,,2024,INT_PRESTIGE
1800022788,,2024,INT_PRESTIGE
1800022789,,2024,INT_PRESTIGE
1800022790,,2024,INT_PRESTIGE
1800022791,,2024,INT_PRESTIGE
1800022792,,2024,INT_PRESTIGE
1800022793,,2024,INT_PRESTIGE
1800022794,,2024,INT_PRESTIGE
1800022795,,2024,INT_PRESTIGE
1800022796,,2024,INT_PRESTIGE
1800022797,,2024,INT_PRESTIGE
1800022798,,2024,INT_PRESTIGE
1800022799,,2024,INT_PRESTIGE
1800022800,,2024,INT_PRESTIGE
1800022801,,2024,INT_PRESTIGE
1800022802,,2024,INT_PRESTIGE
1800022803,,2024,INT_PRESTIGE
1800022804,,2024,INT_PRESTIGE
1800022805,,2024,INT_PRESTIGE
1800022806,,2024,INT_PRESTIGE
1800022807,,2024,INT_PRESTIGE
1800022808,,2024,INT_PRESTIGE
1800022809,,2024,INT_PRESTIGE
1800022810,,2024,INT_PRESTIGE
1800022811,,2024,INT_PRESTIGE
1800022812,,2024,INT_PRESTIGE
1800022813,,2024,INT_PRESTIGE
1800022814,,2024,INT_PRESTIGE
1800022815,,2024,INT_PRESTIGE
1800022816,,2024,INT_PRESTIGE
1800022817,,2024,INT_PRESTIGE
1800022818,,2024,INT_PRESTIGE
1800022819,,2024,INT_PRESTIGE
1800022820,,2024,INT_PRESTIGE
1800022821,,2024,INT_PRESTIGE
1800022822,,2024,INT_PRESTIGE
1800022823,,2024,INT_PRESTIGE
1800022824,,2024,INT_PRESTIGE
1800022825,,2024,INT_PRESTIGE
1800022826,,2024,INT_PRESTIGE
1800022827,,2024,INT_PRESTIGE
1800022828,,2024,INT_PRESTIGE
1800022829,,2024,INT_PRESTIGE
1800022830,,2024,INT_PRESTIGE
1800022831,,2024,INT_PRESTIGE
1800022832,,2024,INT_PRESTIGE
1800022833,,2024,INT_PRESTIGE
1800022834,,2024,INT_PRESTIGE
1800022835,,2024,INT_PRESTIGE
1800022836,,2024,INT_PRESTIGE
1800022837,,2024,INT_PRESTIGE
1800022838,,2024,INT_PRESTIGE
1800022839,,2024,INT_PRESTIGE
1800022840,,2024,INT_PRESTIGE
1800022841,,2024,INT_PRESTIGE
1800022842,,2024,INT_PRESTIGE
1800022843,,2024,INT_PRESTIGE
1800022844,,2024,INT_PRESTIGE
1800022845,,2024,INT_PRESTIGE
1800022846,,2024,INT_PRESTIGE
1800022847,,2024,INT_PRESTIGE
1800022848,,2024,INT_PRESTIGE
1800022849,,2024,INT_PRESTIGE
1800022850,,2024,INT_PRESTIGE
1800022851,,2024,INT_PRESTIGE
1800022852,,2024,INT_PRESTIGE
1800022853,,2024,INT_PRESTIGE
1800022854,,2024,INT_PRESTIGE
1800022855,,2024,INT_PRESTIGE
1800022856,,2024,INT_PRESTIGE
1800022857,,2024,INT_PRESTIGE
1800022858,,2024,INT_PRESTIGE
1800022859,,2024,INT_PRESTIGE
1800022860,,2024,INT_PRESTIGE
1800022861,,2024,INT_PRESTIGE
1800022862,,2024,INT_PRESTIGE
1800022863,,2024,INT_PRESTIGE
1800022864,,2024,INT_PRESTIGE
1800022865,,2024,INT_PRESTIGE
1800022866,,2024,INT_PRESTIGE
1800022867,,2024,INT_PRESTIGE
1800022868,,2024,INT_PRESTIGE
1800022869,,2024,INT_PRESTIGE
1800022870,,2024,INT_PRESTIGE
1800022871,,2024,INT_PRESTIGE
1800022872,,2024,INT_PRESTIGE
1800022873,,2024,INT_PRESTIGE
1800022874,,2024,INT_PRESTIGE
1800022875,,2024,INT_PRESTIGE
1800022876,,2024,INT_PRESTIGE
