journal_entry_id,gl_account_number,amount,debit_amount,credit_amount,debit_credit_indicator
7162000540,706180,-242.0,0.0,242.0,H
7162000540,411450,242.0,242.0,0.0,S
7162000541,706191,-2917.27,0.0,2917.27,H
7162000541,411450,2917.27,2917.27,0.0,S
7162000542,411100,433.4,433.4,0.0,S
7162000542,445710,-81.04,0.0,81.04,H
7162000542,707100,-352.36,0.0,352.36,H
7162000543,707100,-883.2,0.0,883.2,H
7162000543,445710,-203.14,0.0,203.14,H
7162000543,411100,1086.34,1086.34,0.0,S
7162000544,411400,80.0,80.0,0.0,S
7162000544,706110,-80.0,0.0,80.0,H
7162000545,445710,-1.27,0.0,1.27,H
7162000545,706511,-5.5,0.0,5.5,H
7162000545,411100,6.77,6.77,0.0,S
7162000546,707411,-762.67,0.0,762.67,H
7162000546,445710,-175.41,0.0,175.41,H
7162000546,411100,938.08,938.08,0.0,S
7162000547,445710,-1.27,0.0,1.27,H
7162000547,706511,-5.5,0.0,5.5,H
7162000547,411100,6.77,6.77,0.0,S
7162000548,706513,-68901.26,0.0,68901.26,H
7162000548,706513,-869.58,0.0,869.58,H
7162000548,706513,-2518.54,0.0,2518.54,H
7162000548,411100,109787.11,109787.11,0.0,S
7162000548,445710,-19857.73,0.0,19857.73,H
7162000548,445710,-203.29,0.0,203.29,H
7162000548,706513,-17436.71,0.0,17436.71,H
7162000549,445710,-1012.89,0.0,1012.89,H
7162000549,706110,-4403.87,0.0,4403.87,H
7162000549,411100,5416.76,5416.76,0.0,S
7162000550,445710,-425.02,0.0,425.02,H
7162000550,706110,-1847.9,0.0,1847.9,H
7162000550,411100,2272.92,2272.92,0.0,S
7162000551,445710,-375.61,0.0,375.61,H
7162000551,707100,-1633.08,0.0,1633.08,H
7162000551,411100,2008.69,2008.69,0.0,S
7162000552,445710,-35.34,0.0,35.34,H
7162000552,707100,-153.67,0.0,153.67,H
7162000552,411100,189.01,189.01,0.0,S
7162000553,411450,242.0,242.0,0.0,S
7162000553,706180,-242.0,0.0,242.0,H
7162000554,411450,105.23,105.23,0.0,S
7162000554,706180,-105.23,0.0,105.23,H
7162000555,706180,-7630.32,0.0,7630.32,H
7162000555,411450,7630.32,7630.32,0.0,S
7162000556,411450,242.0,242.0,0.0,S
7162000556,706180,-242.0,0.0,242.0,H
7162000557,411450,87.51,87.51,0.0,S
7162000557,706180,-87.51,0.0,87.51,H
7162000558,411450,11957.14,11957.14,0.0,S
7162000558,706180,-11957.14,0.0,11957.14,H
7162000559,411450,242.0,242.0,0.0,S
7162000559,706180,-242.0,0.0,242.0,H
7162000560,706180,-14063.43,0.0,14063.43,H
7162000560,411450,14063.43,14063.43,0.0,S
7162000561,706191,-1316.84,0.0,1316.84,H
7162000561,411450,1316.84,1316.84,0.0,S
7162000562,706511,-5.5,0.0,5.5,H
7162000562,445710,-1.27,0.0,1.27,H
7162000562,411100,6.77,6.77,0.0,S
7162000563,411100,834.27,834.27,0.0,S
7162000563,445710,-156.0,0.0,156.0,H
7162000563,707411,-678.27,0.0,678.27,H
7162000564,706513,-61125.08,0.0,61125.08,H
7162000564,411100,97667.75,97667.75,0.0,S
7162000564,445710,-168.91,0.0,168.91,H
7162000564,706513,-2005.9,0.0,2005.9,H
7162000564,706513,-15853.5,0.0,15853.5,H
7162000564,445710,-17705.07,0.0,17705.07,H
7162000564,706513,-809.29,0.0,809.29,H
7162000565,706511,-5.5,0.0,5.5,H
7162000565,411100,6.77,6.77,0.0,S
7162000565,445710,-1.27,0.0,1.27,H
7162000566,707100,-582.84,0.0,582.84,H
7162000566,445710,-134.05,0.0,134.05,H
7162000566,411100,716.89,716.89,0.0,S
7162000567,706110,-5168.37,0.0,5168.37,H
7162000567,445710,-1188.73,0.0,1188.73,H
7162000567,411100,6357.1,6357.1,0.0,S
7162000568,411100,1974.63,1974.63,0.0,S
7162000568,706110,-1605.39,0.0,1605.39,H
7162000568,445710,-369.24,0.0,369.24,H
7162000569,411450,62.78,62.78,0.0,S
7162000569,706180,-62.78,0.0,62.78,H
7162000570,411450,7623.0,7623.0,0.0,S
7162000570,706180,-7623.0,0.0,7623.0,H
7162000571,411450,59.55,59.55,0.0,S
7162000571,706180,-59.55,0.0,59.55,H
7162000572,706180,-14056.12,0.0,14056.12,H
7162000572,411450,14056.12,14056.12,0.0,S
7162000573,706191,-5.87,0.0,5.87,H
7162000573,411450,5.87,5.87,0.0,S
7162000574,706191,-119.05,0.0,119.05,H
7162000574,411450,119.05,119.05,0.0,S
7162000575,706180,-11949.83,0.0,11949.83,H
7162000575,411450,11949.83,11949.83,0.0,S
7162000576,411450,107.42,107.42,0.0,S
7162000576,706191,-107.42,0.0,107.42,H
7162000577,411450,62.78,62.78,0.0,S
7162000577,706180,-62.78,0.0,62.78,H
7162000578,706180,-7872.32,0.0,7872.32,H
7162000578,411450,7872.32,7872.32,0.0,S
7162000579,411450,59.55,59.55,0.0,S
7162000579,706180,-59.55,0.0,59.55,H
7162000580,706180,-14305.43,0.0,14305.43,H
7162000580,411450,14305.43,14305.43,0.0,S
7162000581,706191,-1046.99,0.0,1046.99,H
7162000581,411450,1046.99,1046.99,0.0,S
7162000582,706180,-24664.79,0.0,24664.79,H
7162000582,411450,24664.79,24664.79,0.0,S
7162000583,487010,-18.96,0.0,18.96,H
7162000583,706110,-63.0,0.0,63.0,H
7162000583,445710,-98.32,0.0,98.32,H
7162000583,707250,-234.0,0.0,234.0,H
7162000583,707250,-9.0,0.0,9.0,H
7162000583,707250,-11.0,0.0,11.0,H
7162000583,411100,525.78,525.78,0.0,S
7162000583,707100,-7.0,0.0,7.0,H
7162000583,707100,-81.0,0.0,81.0,H
7162000583,707250,-3.5,0.0,3.5,H
7162000588,445710,-19648.08,0.0,19648.08,H
7162000588,445710,-183.6,0.0,183.6,H
7162000588,706513,-2263.49,0.0,2263.49,H
7162000588,706513,-18391.34,0.0,18391.34,H
7162000588,706513,-796.51,0.0,796.51,H
7162000588,706513,-67035.11,0.0,67035.11,H
7162000588,411100,108318.13,108318.13,0.0,S
7162000589,445710,-19648.08,0.0,19648.08,H
7162000589,706513,-796.51,0.0,796.51,H
7162000589,706513,-18391.34,0.0,18391.34,H
7162000589,706513,-2263.49,0.0,2263.49,H
7162000589,706513,-67035.11,0.0,67035.11,H
7162000589,411100,108318.13,108318.13,0.0,S
7162000589,445710,-183.6,0.0,183.6,H
7162000590,707411,-752.26,0.0,752.26,H
7162000590,411100,925.28,925.28,0.0,S
7162000590,445710,-173.02,0.0,173.02,H
7162000591,411100,6.77,6.77,0.0,S
7162000591,445710,-1.27,0.0,1.27,H
7162000591,706511,-5.5,0.0,5.5,H
7162000592,706511,-5.5,0.0,5.5,H
7162000592,445710,-1.27,0.0,1.27,H
7162000592,411100,6.77,6.77,0.0,S
7162000593,445710,-54.03,0.0,54.03,H
7162000593,411100,288.94,288.94,0.0,S
7162000593,707100,-234.91,0.0,234.91,H
7162000594,411100,2007.36,2007.36,0.0,S
7162000594,707100,-1632.0,0.0,1632.0,H
7162000594,445710,-375.36,0.0,375.36,H
7162000595,445710,-1135.53,0.0,1135.53,H
7162000595,411100,6072.63,6072.63,0.0,S
7162000595,706110,-4937.1,0.0,4937.1,H
7162000596,706110,-1296.1,0.0,1296.1,H
7162000596,411100,1594.2,1594.2,0.0,S
7162000596,445710,-298.1,0.0,298.1,H
7162000597,445710,-4837.02,0.0,4837.02,H
7162000597,707100,-21030.5,0.0,21030.5,H
7162000597,411100,25867.52,25867.52,0.0,S
7162000598,445710,-10012.59,0.0,10012.59,H
7162000598,707100,-43533.0,0.0,43533.0,H
7162000598,411100,53545.59,53545.59,0.0,S
7162000599,411100,338.25,338.25,0.0,S
7162000599,445710,-63.25,0.0,63.25,H
7162000599,707250,-275.0,0.0,275.0,H
7162000601,411450,35707.57,35707.57,0.0,S
7162000601,706180,-35707.57,0.0,35707.57,H
7162000602,706180,-62.78,0.0,62.78,H
7162000602,411450,62.78,62.78,0.0,S
7162000603,411450,441.82,441.82,0.0,S
7162000603,706180,-441.82,0.0,441.82,H
7162000604,706180,-15669.21,0.0,15669.21,H
7162000604,411450,15669.21,15669.21,0.0,S
7162000605,411450,59.55,59.55,0.0,S
7162000605,706180,-59.55,0.0,59.55,H
7162000606,411450,246.24,246.24,0.0,S
7162000606,706180,-246.24,0.0,246.24,H
7162000607,411450,6910.65,6910.65,0.0,S
7162000607,706191,-6910.65,0.0,6910.65,H
7162000608,411450,27499.95,27499.95,0.0,S
7162000608,706180,-27499.95,0.0,27499.95,H
7162000609,706180,-432.47,0.0,432.47,H
7162000609,411450,432.47,432.47,0.0,S
7162000610,411450,3817.1,3817.1,0.0,S
7162000610,706180,-3817.1,0.0,3817.1,H
7162000611,706180,-63.4,0.0,63.4,H
7162000611,411450,63.4,63.4,0.0,S
7162000612,411450,169.46,169.46,0.0,S
7162000612,706180,-169.46,0.0,169.46,H
7162000613,706180,-3798.29,0.0,3798.29,H
7162000613,411450,3798.29,3798.29,0.0,S
7162000614,411450,68.95,68.95,0.0,S
7162000614,706180,-68.95,0.0,68.95,H
7162000615,706180,-169.46,0.0,169.46,H
7162000615,411450,169.46,169.46,0.0,S
7162000616,411450,5694.32,5694.32,0.0,S
7162000616,706180,-5694.32,0.0,5694.32,H
7162000617,706180,-68.95,0.0,68.95,H
7162000617,411450,68.95,68.95,0.0,S
7162000618,411450,153.51,153.51,0.0,S
7162000618,706180,-153.51,0.0,153.51,H
7162000619,411450,106.26,106.26,0.0,S
7162000619,706191,-106.26,0.0,106.26,H
7162000620,445710,-1.27,0.0,1.27,H
7162000620,706511,-5.5,0.0,5.5,H
7162000620,411100,6.77,6.77,0.0,S
7162000621,411100,1097.62,1097.62,0.0,S
7162000621,707411,-892.37,0.0,892.37,H
7162000621,445710,-205.25,0.0,205.25,H
7162000622,706511,-5.5,0.0,5.5,H
7162000622,445710,-1.27,0.0,1.27,H
7162000622,411100,6.77,6.77,0.0,S
7162000623,445710,-23344.85,0.0,23344.85,H
7162000623,706513,-2459.67,0.0,2459.67,H
7162000623,706513,-1025.8,0.0,1025.8,H
7162000623,706513,-78821.47,0.0,78821.47,H
7162000623,706513,-22677.89,0.0,22677.89,H
7162000623,411100,128538.81,128538.81,0.0,S
7162000623,445710,-209.13,0.0,209.13,H
7162000624,707100,-55.2,0.0,55.2,H
7162000624,445710,-12.7,0.0,12.7,H
7162000624,411100,67.9,67.9,0.0,S
7162000625,411100,93.18,93.18,0.0,S
7162000625,445710,-17.42,0.0,17.42,H
7162000625,707100,-75.76,0.0,75.76,H
7162000626,707100,-378.8,0.0,378.8,H
7162000626,445710,-87.12,0.0,87.12,H
7162000626,411100,465.92,465.92,0.0,S
7162000627,707100,21028.81,21028.81,0.0,S
7162000627,411100,-25865.44,0.0,25865.44,H
7162000627,445710,4836.63,4836.63,0.0,S
7162000629,706511,-5.5,0.0,5.5,H
7162000629,411100,6.77,6.77,0.0,S
7162000629,445710,-1.27,0.0,1.27,H
7162000630,411100,966.41,966.41,0.0,S
7162000630,445710,-180.71,0.0,180.71,H
7162000630,707411,-785.7,0.0,785.7,H
7162000631,411100,113147.77,113147.77,0.0,S
7162000631,445710,-193.18,0.0,193.18,H
7162000631,706513,-19014.59,0.0,19014.59,H
7162000631,706513,-70200.82,0.0,70200.82,H
7162000631,706513,-2484.26,0.0,2484.26,H
7162000631,706513,-735.38,0.0,735.38,H
7162000631,445710,-20519.54,0.0,20519.54,H
7162000632,706511,-5.5,0.0,5.5,H
7162000632,445710,-1.27,0.0,1.27,H
7162000632,411100,6.77,6.77,0.0,S
7162000633,411100,-25865.44,0.0,25865.44,H
7162000633,707100,21028.81,21028.81,0.0,S
7162000633,445710,4836.63,4836.63,0.0,S
7162000635,445710,-1087.0,0.0,1087.0,H
7162000635,706110,-4726.07,0.0,4726.07,H
7162000635,411100,5813.07,5813.07,0.0,S
7162000636,411100,1775.57,1775.57,0.0,S
7162000636,706110,-1443.55,0.0,1443.55,H
7162000636,445710,-332.02,0.0,332.02,H
7162000637,445710,-1103.89,0.0,1103.89,H
7162000637,706110,-4799.52,0.0,4799.52,H
7162000637,411100,5903.41,5903.41,0.0,S
7162000638,445710,-352.21,0.0,352.21,H
7162000638,706110,-1531.35,0.0,1531.35,H
7162000638,411100,1883.56,1883.56,0.0,S
7162000640,445710,-495.56,0.0,495.56,H
7162000640,707100,-2154.6,0.0,2154.6,H
7162000640,411100,2650.16,2650.16,0.0,S
7162000643,706180,-24323.29,0.0,24323.29,H
7162000643,411450,24323.29,24323.29,0.0,S
7162000644,411450,62.78,62.78,0.0,S
7162000644,706180,-62.78,0.0,62.78,H
7162000645,706180,-441.82,0.0,441.82,H
7162000645,411450,441.82,441.82,0.0,S
7162000646,411450,13372.32,13372.32,0.0,S
7162000646,706180,-13372.32,0.0,13372.32,H
7162000647,706180,-59.55,0.0,59.55,H
7162000647,411450,59.55,59.55,0.0,S
7162000648,411450,246.24,246.24,0.0,S
7162000648,706180,-246.24,0.0,246.24,H
7162000649,706191,-1816.0,0.0,1816.0,H
7162000649,411450,1816.0,1816.0,0.0,S
7162000650,411450,1013.97,1013.97,0.0,S
7162000650,706191,-1013.97,0.0,1013.97,H
7162000651,706180,-20920.57,0.0,20920.57,H
7162000651,411450,20920.57,20920.57,0.0,S
7162000652,411450,432.47,432.47,0.0,S
7162000652,706180,-432.47,0.0,432.47,H
7162000653,411450,4537.98,4537.98,0.0,S
7162000653,706180,-4537.98,0.0,4537.98,H
7162000654,706180,-63.4,0.0,63.4,H
7162000654,411450,63.4,63.4,0.0,S
7162000655,411450,169.46,169.46,0.0,S
7162000655,706180,-169.46,0.0,169.46,H
7162000656,706180,-4519.17,0.0,4519.17,H
7162000656,411450,4519.17,4519.17,0.0,S
7162000657,411450,68.95,68.95,0.0,S
7162000657,706180,-68.95,0.0,68.95,H
7162000658,706180,-169.46,0.0,169.46,H
7162000658,411450,169.46,169.46,0.0,S
7162000659,411450,6800.32,6800.32,0.0,S
7162000659,706180,-6800.32,0.0,6800.32,H
7162000660,411450,68.95,68.95,0.0,S
7162000660,706180,-68.95,0.0,68.95,H
7162000661,411450,153.51,153.51,0.0,S
7162000661,706180,-153.51,0.0,153.51,H
7162000662,411450,2318.62,2318.62,0.0,S
7162000662,706191,-2318.62,0.0,2318.62,H
7162000663,411450,6632.02,6632.02,0.0,S
7162000663,706180,-6632.02,0.0,6632.02,H
7162000664,706180,-38.05,0.0,38.05,H
7162000664,411450,38.05,38.05,0.0,S
7162000665,411450,211.38,211.38,0.0,S
7162000665,706180,-211.38,0.0,211.38,H
7162000670,411100,-21028.81,0.0,21028.81,H
7162000670,707100,21028.81,21028.81,0.0,S
8062000158,706100,-11685.0,0.0,11685.0,H
8062000158,445710,-2687.55,0.0,2687.55,H
8062000158,411100,14372.55,14372.55,0.0,S
8062000159,411100,-14372.55,0.0,14372.55,H
8062000159,445710,2687.55,2687.55,0.0,S
8062000159,706100,11685.0,11685.0,0.0,S
8062000160,706100,11685.0,11685.0,0.0,S
8062000160,445710,2687.55,2687.55,0.0,S
8062000160,411100,-14372.55,0.0,14372.55,H
8062000161,411100,-1118.22,0.0,1118.22,H
8062000161,445710,209.1,209.1,0.0,S
8062000161,707100,909.12,909.12,0.0,S
8062000162,411100,-22923.46,0.0,22923.46,H
8062000162,445710,4286.5,4286.5,0.0,S
8062000162,706100,18636.96,18636.96,0.0,S
8062000164,411100,-3894.73,0.0,3894.73,H
8062000164,706110,3894.73,3894.73,0.0,S
8062000165,706110,4178.58,4178.58,0.0,S
8062000165,411100,-4178.58,0.0,4178.58,H
8062000167,411100,-4321.72,0.0,4321.72,H
8062000167,706110,4321.72,4321.72,0.0,S
8062000168,706110,5408.0,5408.0,0.0,S
8062000168,445710,1243.84,1243.84,0.0,S
8062000168,411100,-6651.84,0.0,6651.84,H
8062000169,707100,2927.04,2927.04,0.0,S
8062000169,445710,673.22,673.22,0.0,S
8062000169,411100,-3600.26,0.0,3600.26,H
8062000170,411100,-6693.07,0.0,6693.07,H
8062000170,707100,5441.52,5441.52,0.0,S
8062000170,445710,1251.55,1251.55,0.0,S
8062000171,707100,3781.2,3781.2,0.0,S
8062000171,445710,869.68,869.68,0.0,S
8062000171,411100,-4650.88,0.0,4650.88,H
8062000173,445710,19648.08,19648.08,0.0,S
8062000173,411100,-108318.13,0.0,108318.13,H
8062000173,706513,796.51,796.51,0.0,S
8062000173,706513,2263.49,2263.49,0.0,S
8062000173,445710,183.6,183.6,0.0,S
8062000173,706513,18391.34,18391.34,0.0,S
8062000173,706513,67035.11,67035.11,0.0,S
8062000178,445710,76.18,76.18,0.0,S
8062000178,411100,-407.38,0.0,407.38,H
8062000178,707100,331.2,331.2,0.0,S
8062000179,445710,146.09,146.09,0.0,S
8062000179,707100,635.16,635.16,0.0,S
8062000179,411100,-781.25,0.0,781.25,H
8062000180,707100,579.96,579.96,0.0,S
8062000180,411100,-713.35,0.0,713.35,H
8062000180,445710,133.39,133.39,0.0,S
8062000181,445710,4837.02,4837.02,0.0,S
8062000181,411100,-25867.52,0.0,25867.52,H
8062000181,707100,21030.5,21030.5,0.0,S
8062000182,707100,43533.0,43533.0,0.0,S
8062000182,411100,-53545.59,0.0,53545.59,H
8062000182,445710,10012.59,10012.59,0.0,S
8062000183,445710,4836.63,4836.63,0.0,S
8062000183,411100,-25865.44,0.0,25865.44,H
8062000183,706100,21028.81,21028.81,0.0,S
8062000184,707100,21030.5,21030.5,0.0,S
8062000184,445710,4837.02,4837.02,0.0,S
8062000184,411100,-25867.52,0.0,25867.52,H
8062000185,445710,-4836.63,0.0,4836.63,H
8062000185,707100,-21028.81,0.0,21028.81,H
8062000185,411100,25865.44,25865.44,0.0,S
8062000187,445710,-4836.63,0.0,4836.63,H
8062000187,707100,-21028.81,0.0,21028.81,H
8062000187,411100,25865.44,25865.44,0.0,S
8062000194,411100,21028.81,21028.81,0.0,S
8062000194,707100,-21028.81,0.0,21028.81,H
8062000195,706100,21028.81,21028.81,0.0,S
8062000195,411100,-21028.81,0.0,21028.81,H
8800000194,706180,136.67,136.67,0.0,S
8800000194,418150,-136.67,0.0,136.67,H
8800000195,418150,-3187.5,0.0,3187.5,H
8800000195,706180,3187.5,3187.5,0.0,S
8800000196,418150,-3187.5,0.0,3187.5,H
8800000196,706180,3187.5,3187.5,0.0,S
8800000197,418150,-3187.5,0.0,3187.5,H
8800000197,706180,3187.5,3187.5,0.0,S
8800000198,706180,3187.5,3187.5,0.0,S
8800000198,418150,-3187.5,0.0,3187.5,H
8800000199,418150,-3187.5,0.0,3187.5,H
8800000199,706180,3187.5,3187.5,0.0,S
8800000200,706180,3187.5,3187.5,0.0,S
8800000200,418150,-3187.5,0.0,3187.5,H
8800000201,418150,-6833.33,0.0,6833.33,H
8800000201,706180,6833.33,6833.33,0.0,S
8800000202,418150,-6833.33,0.0,6833.33,H
8800000202,706180,6833.33,6833.33,0.0,S
8800000203,706180,6833.33,6833.33,0.0,S
8800000203,418150,-6833.33,0.0,6833.33,H
8800000204,418150,-6833.33,0.0,6833.33,H
8800000204,706180,6833.33,6833.33,0.0,S
8800000205,418150,-875.0,0.0,875.0,H
8800000205,706180,875.0,875.0,0.0,S
8800000206,706180,875.0,875.0,0.0,S
8800000206,418150,-875.0,0.0,875.0,H
8800000207,706180,875.0,875.0,0.0,S
8800000207,418150,-875.0,0.0,875.0,H
8800000208,706180,875.0,875.0,0.0,S
8800000208,418150,-875.0,0.0,875.0,H
8800000209,706180,875.0,875.0,0.0,S
8800000209,418150,-875.0,0.0,875.0,H
8800000210,706180,-136.67,0.0,136.67,H
8800000210,418150,136.67,136.67,0.0,S
8800000211,418150,3187.5,3187.5,0.0,S
8800000211,706180,-3187.5,0.0,3187.5,H
8800000212,706180,-3187.5,0.0,3187.5,H
8800000212,418150,3187.5,3187.5,0.0,S
8800000213,706180,-3187.5,0.0,3187.5,H
8800000213,418150,3187.5,3187.5,0.0,S
8800000214,418150,3187.5,3187.5,0.0,S
8800000214,706180,-3187.5,0.0,3187.5,H
8800000215,418150,3187.5,3187.5,0.0,S
8800000215,706180,-3187.5,0.0,3187.5,H
8800000216,706180,-3187.5,0.0,3187.5,H
8800000216,418150,3187.5,3187.5,0.0,S
8800000217,706180,-3187.5,0.0,3187.5,H
8800000217,418150,3187.5,3187.5,0.0,S
8800000218,706180,-6833.33,0.0,6833.33,H
8800000218,418150,6833.33,6833.33,0.0,S
8800000219,418150,6833.33,6833.33,0.0,S
8800000219,706180,-6833.33,0.0,6833.33,H
8800000220,706180,-6833.33,0.0,6833.33,H
8800000220,418150,6833.33,6833.33,0.0,S
8800000221,706180,-6833.33,0.0,6833.33,H
8800000221,418150,6833.33,6833.33,0.0,S
8800000222,706180,-8708.33,0.0,8708.33,H
8800000222,418150,8708.33,8708.33,0.0,S
8800000223,418150,875.0,875.0,0.0,S
8800000223,706180,-875.0,0.0,875.0,H
8800000224,418150,875.0,875.0,0.0,S
8800000224,706180,-875.0,0.0,875.0,H
8800000225,706180,-875.0,0.0,875.0,H
8800000225,418150,875.0,875.0,0.0,S
8800000226,706180,-875.0,0.0,875.0,H
8800000226,418150,875.0,875.0,0.0,S
8800000227,418150,875.0,875.0,0.0,S
8800000227,706180,-875.0,0.0,875.0,H
8800000228,418150,875.0,875.0,0.0,S
8800000228,706180,-875.0,0.0,875.0,H
8800000229,706180,136.67,136.67,0.0,S
8800000229,418150,-136.67,0.0,136.67,H
8800000230,418150,-3187.5,0.0,3187.5,H
8800000230,706180,3187.5,3187.5,0.0,S
8800000231,418150,-3187.5,0.0,3187.5,H
8800000231,706180,3187.5,3187.5,0.0,S
8800000232,706180,3187.5,3187.5,0.0,S
8800000232,418150,-3187.5,0.0,3187.5,H
8800000233,706180,3187.5,3187.5,0.0,S
8800000233,418150,-3187.5,0.0,3187.5,H
8800000234,706180,3187.5,3187.5,0.0,S
8800000234,418150,-3187.5,0.0,3187.5,H
8800000235,418150,-3187.5,0.0,3187.5,H
8800000235,706180,3187.5,3187.5,0.0,S
8800000236,706180,3187.5,3187.5,0.0,S
8800000236,418150,-3187.5,0.0,3187.5,H
8800000237,706180,6833.33,6833.33,0.0,S
8800000237,418150,-6833.33,0.0,6833.33,H
8800000238,706180,6833.33,6833.33,0.0,S
8800000238,418150,-6833.33,0.0,6833.33,H
8800000239,418150,-6833.33,0.0,6833.33,H
8800000239,706180,6833.33,6833.33,0.0,S
8800000240,706180,6833.33,6833.33,0.0,S
8800000240,418150,-6833.33,0.0,6833.33,H
8800000241,418150,-8708.33,0.0,8708.33,H
8800000241,706180,8708.33,8708.33,0.0,S
8800000242,706180,875.0,875.0,0.0,S
8800000242,418150,-875.0,0.0,875.0,H
8800000243,418150,-875.0,0.0,875.0,H
8800000243,706180,875.0,875.0,0.0,S
8800000244,706180,875.0,875.0,0.0,S
8800000244,418150,-875.0,0.0,875.0,H
8800000245,418150,-875.0,0.0,875.0,H
8800000245,706180,875.0,875.0,0.0,S
8800000246,706180,875.0,875.0,0.0,S
8800000246,418150,-875.0,0.0,875.0,H
8800000247,418150,-875.0,0.0,875.0,H
8800000247,706180,875.0,875.0,0.0,S
8800000248,706180,-10467.33,0.0,10467.33,H
8800000248,418150,10467.33,10467.33,0.0,S
8800000249,418150,136.67,136.67,0.0,S
8800000249,706180,-136.67,0.0,136.67,H
8800000250,418150,16439.5,16439.5,0.0,S
8800000250,706180,-16439.5,0.0,16439.5,H
8800000251,706180,-20592.0,0.0,20592.0,H
8800000251,418150,20592.0,20592.0,0.0,S
8800000252,418150,3187.5,3187.5,0.0,S
8800000252,706180,-3187.5,0.0,3187.5,H
8800000253,418150,3187.5,3187.5,0.0,S
8800000253,706180,-3187.5,0.0,3187.5,H
8800000254,418150,3187.5,3187.5,0.0,S
8800000254,706180,-3187.5,0.0,3187.5,H
8800000255,706180,-3187.5,0.0,3187.5,H
8800000255,418150,3187.5,3187.5,0.0,S
8800000256,418150,3187.5,3187.5,0.0,S
8800000256,706180,-3187.5,0.0,3187.5,H
8800000257,706180,-3187.5,0.0,3187.5,H
8800000257,418150,3187.5,3187.5,0.0,S
8800000258,418150,3187.5,3187.5,0.0,S
8800000258,706180,-3187.5,0.0,3187.5,H
8800000259,706180,-3187.5,0.0,3187.5,H
8800000259,418150,3187.5,3187.5,0.0,S
8800000260,418150,420.92,420.92,0.0,S
8800000260,706191,-420.92,0.0,420.92,H
8800000261,418150,51.83,51.83,0.0,S
8800000261,706191,-51.83,0.0,51.83,H
8800000262,418150,6833.33,6833.33,0.0,S
8800000262,706180,-6833.33,0.0,6833.33,H
8800000263,706180,-6833.33,0.0,6833.33,H
8800000263,418150,6833.33,6833.33,0.0,S
8800000264,706180,-6833.33,0.0,6833.33,H
8800000264,418150,6833.33,6833.33,0.0,S
8800000265,418150,6833.33,6833.33,0.0,S
8800000265,706180,-6833.33,0.0,6833.33,H
8800000266,706180,-7777.88,0.0,7777.88,H
8800000266,418150,7777.88,7777.88,0.0,S
8800000267,418150,8703.16,8703.16,0.0,S
8800000267,706180,-8703.16,0.0,8703.16,H
8800000268,706180,-8708.33,0.0,8708.33,H
8800000268,418150,8708.33,8708.33,0.0,S
8800000269,418150,8708.33,8708.33,0.0,S
8800000269,706180,-8708.33,0.0,8708.33,H
8800000270,706180,-875.0,0.0,875.0,H
8800000270,418150,875.0,875.0,0.0,S
8800000271,706180,-875.0,0.0,875.0,H
8800000271,418150,875.0,875.0,0.0,S
8800000272,418150,875.0,875.0,0.0,S
8800000272,706180,-875.0,0.0,875.0,H
8800000273,706180,-875.0,0.0,875.0,H
8800000273,418150,875.0,875.0,0.0,S
8800000274,418150,875.0,875.0,0.0,S
8800000274,706180,-875.0,0.0,875.0,H
8800000275,706180,-875.0,0.0,875.0,H
8800000275,418150,875.0,875.0,0.0,S
8800000276,418150,875.0,875.0,0.0,S
8800000276,706180,-875.0,0.0,875.0,H
8800000277,706180,10467.33,10467.33,0.0,S
8800000277,418150,-10467.33,0.0,10467.33,H
8800000278,418150,-420.92,0.0,420.92,H
8800000278,706191,420.92,420.92,0.0,S
8800000279,418150,10467.33,10467.33,0.0,S
8800000279,706180,-10467.33,0.0,10467.33,H
8800000280,418150,420.92,420.92,0.0,S
8800000280,706191,-420.92,0.0,420.92,H
8800000281,706180,136.67,136.67,0.0,S
8800000281,418150,-136.67,0.0,136.67,H
8800000282,418150,-16439.5,0.0,16439.5,H
8800000282,706180,16439.5,16439.5,0.0,S
8800000283,706180,20592.0,20592.0,0.0,S
8800000283,418150,-20592.0,0.0,20592.0,H
8800000284,418150,-3187.5,0.0,3187.5,H
8800000284,706180,3187.5,3187.5,0.0,S
8800000285,706180,3187.5,3187.5,0.0,S
8800000285,418150,-3187.5,0.0,3187.5,H
8800000286,418150,-3187.5,0.0,3187.5,H
8800000286,706180,3187.5,3187.5,0.0,S
8800000287,706180,3187.5,3187.5,0.0,S
8800000287,418150,-3187.5,0.0,3187.5,H
8800000288,418150,-3187.5,0.0,3187.5,H
8800000288,706180,3187.5,3187.5,0.0,S
8800000289,706180,3187.5,3187.5,0.0,S
8800000289,418150,-3187.5,0.0,3187.5,H
8800000290,418150,-3187.5,0.0,3187.5,H
8800000290,706180,3187.5,3187.5,0.0,S
8800000291,706180,3187.5,3187.5,0.0,S
8800000291,418150,-3187.5,0.0,3187.5,H
8800000292,418150,-51.83,0.0,51.83,H
8800000292,706191,51.83,51.83,0.0,S
8800000293,706180,6833.33,6833.33,0.0,S
8800000293,418150,-6833.33,0.0,6833.33,H
8800000294,418150,-6833.33,0.0,6833.33,H
8800000294,706180,6833.33,6833.33,0.0,S
8800000295,706180,6833.33,6833.33,0.0,S
8800000295,418150,-6833.33,0.0,6833.33,H
8800000296,418150,-6833.33,0.0,6833.33,H
