journal_entry_id,posting_date,description
8649.0,31/10/2024,VENTAS FAMILIA                          
8650.0,31/10/2024,VENTAS FAMILIA                          
8651.0,31/10/2024,VENTAS FAMILIAO                         
8652.0,31/10/2024,VENTAS FAMILIA                          
8653.0,31/10/2024,VENTAS FAMILIA                          
8654.0,31/10/2024,VENTAS FAMILIA                          
8655.0,31/10/2024,VENTAS FAMILIA                          
8656.0,31/10/2024,VENTAS FAMILIAO                         
8657.0,31/10/2024,VENTAS FAMILIAO                         
8658.0,31/10/2024,VENTAS FAMILIAO                         
8659.0,31/10/2024,VENTAS FAMILIAO                         
8660.0,31/10/2024,VENTAS FAMILIAO                         
8661.0,31/10/2024,VENTAS FAMILIA                          
8662.0,31/10/2024,VENTAS FAMILIAO                         
8663.0,31/10/2024,VENTAS FAMILIAO                         
8664.0,31/10/2024,VENTAS FAMILIAO                         
8665.0,31/10/2024,VENTAS FAMILIAO                         
8666.0,31/10/2024,VENTAS FAMILIAO                         
8667.0,31/10/2024,VENTAS FAMILIA                          
8668.0,31/10/2024,VENTAS FAMILIA                          
8669.0,31/10/2024,VENTAS FAMILIA                          
8670.0,31/10/2024,VENTAS FAMILIA                          
8671.0,31/10/2024,VENTAS FAMILIA                          
8672.0,31/10/2024,VENTAS FAMILIA                          
8673.0,31/10/2024,VENTAS FAMILIA                          
8674.0,31/10/2024,VENTAS FAMILIA                          
8675.0,31/10/2024,VENTAS FAMILIA                          
8676.0,31/10/2024,VENTAS FAMILIA                          
8677.0,31/10/2024,VENTAS FAMILIAO                         
8678.0,31/10/2024,VENTAS FAMILIAO                         
8679.0,31/10/2024,VENTAS FAMILIAO                         
8680.0,31/10/2024,VENTAS FAMILIAO                         
8681.0,31/10/2024,VENTAS FAMILIAO                         
8682.0,31/10/2024,VENTAS FAMILIA                          
8683.0,31/10/2024,VENTAS FAMILIAO                         
8684.0,31/10/2024,VENTAS FAMILIAO                         
8685.0,31/10/2024,VENTAS FAMILIAO                         
8686.0,31/10/2024,VENTAS FAMILIAO                         
8687.0,31/10/2024,VENTAS FAMILIA                          
8688.0,31/10/2024,VENTAS FAMILIAO                         
8689.0,31/10/2024,VENTAS FAMILIAO                         
8690.0,31/10/2024,VENTAS FAMILIAO                         
8691.0,31/10/2024,VENTAS FAMILIAO                         
8692.0,31/10/2024,VENTAS FAMILIAO                         
8693.0,31/10/2024,VENTAS FAMILIA                          
8694.0,31/10/2024,VENTAS FAMILIA                          
8695.0,31/10/2024,VENTAS FAMILIA                          
8696.0,31/10/2024,VENTAS FAMILIA                          
8697.0,31/10/2024,VENTAS FAMILIA                          
8698.0,31/10/2024,S/FRA.N§ 2410236                        
8699.0,31/10/2024,S/FRA.N§ 2410238                        
8700.0,31/10/2024,S/FRA.N§ 2410239                        
8701.0,31/10/2024,S/FRA.N§ 2410240                        
8702.0,31/10/2024,S/FRA.N§ 2410241                        
8703.0,31/10/2024,S/FRA.N§ 2410242                        
8704.0,31/10/2024,S/FRA.N§ 2410243                        
8705.0,31/10/2024,S/FRA.N§ 2410244                        
8706.0,31/10/2024,S/FRA.N§ 2410245                        
8707.0,31/10/2024,S/FRA.N§ 2410246                        
8708.0,31/10/2024,S/FRA.N§ 2410247                        
8709.0,31/10/2024,S/FRA.N§ 2410248                        
8710.0,31/10/2024,S/FRA.N§ 2410249                        
8711.0,31/10/2024,S/FRA.N§ 2410250                        
8712.0,31/10/2024,S/FRA.N§ 2410251                        
8713.0,31/10/2024,S/FRA.N§ 23240                          
8714.0,31/10/2024,S/FRA.N§ 20240153                       
8715.0,31/10/2024,S/FRA.N§ 265                            
8716.0,31/10/2024,S/FRA.N§ 1005300                        
8717.0,31/10/2024,S/FRA.N§ 24001775                       
8718.0,31/10/2024,S/FRA.N§ 42849                          
8719.0,31/10/2024,S/FRA.N§ 24008615                       
8720.0,31/10/2024,S/FRA.N§ 224510                         
8721.0,31/10/2024,2410002                                 
8722.0,31/10/2024,S/FRA.N§ 2410268                        
8723.0,31/10/2024,S/FRA.N§ 2410269                        
8724.0,31/10/2024,S/FRA.N§ 2410270                        
8725.0,31/10/2024,S/FRA.N§ 2410271                        
8726.0,31/10/2024,S/FRA.N§ 2410272                        
8727.0,31/10/2024,S/FRA.N§ 2410273                        
8728.0,31/10/2024,S/FRA.N§ 2410297                        
8729.0,31/10/2024,S/FRA.N§ 2410298                        
8730.0,31/10/2024,S/FRA.N§ 2410299                        
8731.0,31/10/2024,S/FRA.N§ 2410300                        
8732.0,31/10/2024,S/FRA.N§ 2410301                        
8733.0,31/10/2024,S/FRA.N§ 2410302                        
8734.0,31/10/2024,S/FRA.N§ 220005039                      
8735.0,31/10/2024,S/FRA.N§ 220005040                      
8736.0,31/10/2024,S/FRA.N§ 220005042                      
8737.0,31/10/2024,S/FRA.N§ 220005041                      
8738.0,31/10/2024,S/FRA.N§ 220005038                      
8739.0,31/10/2024,S/FRA.N§ 19506                          
8740.0,31/10/2024,S/FRA.N§ 24345                          
8741.0,31/10/2024,S/FRA.N§ 240434                         
8742.0,31/10/2024,S/FRA.N§ 24086531                       
8743.0,31/10/2024,S/FRA.N§ 202408285                      
8744.0,31/10/2024,S/FRA.N§ 202408293                      
8745.0,31/10/2024,S/FRA.N§ 202408292                      
8746.0,31/10/2024,S/FRA.N§ 202408291                      
8747.0,31/10/2024,S/FRA.N§ 202408290                      
8748.0,31/10/2024,S/FRA.N§ 3758847                        
8749.0,31/10/2024,S/FRA.N§ 9256750                        
8750.0,31/10/2024,S/FRA.N§ 9256751                        
8751.0,31/10/2024,S/FRA.N§ 9256752                        
8752.0,31/10/2024,S/FRA.N§ 9256753                        
8753.0,31/10/2024,S/FRA.N§ 9256754                        
8754.0,31/10/2024,S/FRA.N§ 9256755                        
8755.0,31/10/2024,S/FRA.N§ 9256756                        
8756.0,31/10/2024,S/FRA.N§ 9256757                        
8757.0,31/10/2024,S/FRA.N§ 9256758                        
8758.0,31/10/2024,S/FRA.N§ 9256759                        
8759.0,31/10/2024,S/FRA.N§ 224511                         
8760.0,31/10/2024,S/FRA.N§ 242329                         
8761.0,31/10/2024,S/FRA.N§ 2410237                        
8762.0,31/10/2024,S/FRA.N§ 100220                         
8763.0,31/10/2024,S/FRA.N§ 202408286                      
8764.0,31/10/2024,S/FRA.N§ 202408287                      
8765.0,31/10/2024,S/FRA.N§ 202408288                      
8766.0,31/10/2024,S/FRA.N§ 202408289                      
8767.0,31/10/2024,S/FRA.N§ 14410                          
8768.0,31/10/2024,S/FRA.N§ 700                            
8769.0,31/10/2024,S/FRA.N§ 24076604                       
8770.0,31/10/2024,S/FRA.N§ 72                             
8771.0,31/10/2024,S/FRA.N§ 6637                           
8772.0,31/10/2024,S/FRA.N§ 476                            
8773.0,31/10/2024,S/FRA.N§ 2406151                        
8774.0,31/10/2024,S/FRA.N§ 134146                         
8775.0,31/10/2024,S/FRA.N§ 6992                           
8776.0,31/10/2024,S/FRA.N§ 101256                         
8777.0,31/10/2024,S/FRA.N§ 50358                          
8778.0,31/10/2024,S/FRA.N§ 4311024                        
8779.0,31/10/2024,S/FRA.N§ 10228187                       
8780.0,31/10/2024,S/FRA.N§ 243326                         
8781.0,31/10/2024,S/FRA.N§ 4000321                        
8782.0,31/10/2024,S/FRA.N§ 192857                         
8783.0,31/10/2024,S/FRA.N§ 5311024                        
8784.0,31/10/2024,AMORTIZACION ELEMENTO                   
8785.0,31/10/2024,LIQUIDACION 01/10/2024 A 31/10/2024     
8786.0,01/11/2024,COBRO FACTURA 1438-1548                 
8787.0,01/11/2024,COBRO FACTURA 1665                      
8788.0,01/11/2024,COBRO FACTURA 1677                      
8789.0,01/11/2024,COBRO FACTURA 346 (RET.GTIA.)           
8790.0,01/11/2024,COBRO FACTURA 345 (RET.GTIA.)           
8791.0,01/11/2024,COBRO FACTURA 1067                      
8792.0,01/11/2024,COBRO FACTURA 1629-1705-1706            
8793.0,01/11/2024,BONIF.CONFIRMING PROVE.                 
8794.0,01/11/2024,PAGO S/FRA. 4124                        
8795.0,01/11/2024,PAGO S/FRA. 4216                        
8796.0,01/11/2024,PAGO S/FRA. 4833                        
8797.0,01/11/2024,S/FRA.N§ 241100004                      
8798.0,01/11/2024,S/FRA.N§ 2406527                        
8799.0,01/11/2024,S/FRA.N§ 270025                         
8800.0,01/11/2024,S/FRA.N§ 270024                         
8801.0,01/11/2024,S/FRA.N§ 24060082                       
8802.0,01/11/2024,S/FRA.N§ 4124                           
8803.0,01/11/2024,S/FRA.N§ 151227540                      
8804.0,01/11/2024,S/FRA.N§ 240311                         
8805.0,01/11/2024,S/FRA.N§ 20241633                       
8806.0,01/11/2024,S/FRA.N§ 101904                         
8807.0,01/11/2024,S/FRA.N§ 267                            
8808.0,01/11/2024,S/FRA.N§ 344                            
8809.0,01/11/2024,S/FRA.N§ 4528                           
8810.0,01/11/2024,S/FRA.N§ 4384                           
8811.0,01/11/2024,S/FRA.N§ 2501594                        
8812.0,01/11/2024,S/FRA.N§ 83005710                       
8813.0,01/11/2024,S/FRA.N§ 457145                         
8814.0,01/11/2024,S/FRA.N§ 83013158                       
8815.0,01/11/2024,S/FRA.N§ 490971                         
8816.0,01/11/2024,S/FRA.N§ 211659                         
8817.0,01/11/2024,S/FRA.N§ 5975                           
8818.0,01/11/2024,S/FRA.N§ 5626                           
8819.0,01/11/2024,S/FRA.N§ 5554                           
8820.0,01/11/2024,S/FRA.N§ 5410                           
8821.0,01/11/2024,S/FRA.N§ 5357                           
8822.0,01/11/2024,S/FRA.N§ 241014695                      
8823.0,01/11/2024,S/FRA.N§ 241014694                      
8824.0,01/11/2024,S/FRA.N§ 241014693                      
8825.0,01/11/2024,S/FRA.N§ 241013603                      
8826.0,01/11/2024,S/FRA.N§ 241013220                      
8827.0,01/11/2024,S/FRA.N§ 241013218                      
8828.0,01/11/2024,S/FRA.N§ 241010174                      
8829.0,01/11/2024,S/FRA.N§ 241010173                      
8830.0,01/11/2024,S/FRA.N§ 240903466                      
8831.0,01/11/2024,S/FRA.N§ 652782                         
8832.0,01/11/2024,S/FRA.N§ 652153                         
8833.0,01/11/2024,S/FRA.N§ 651916                         
8834.0,01/11/2024,S/FRA.N§ 651221                         
8835.0,01/11/2024,S/FRA.N§ 651220                         
8836.0,01/11/2024,S/FRA.N§ 651219                         
8837.0,01/11/2024,S/FRA.N§ 651218                         
8838.0,01/11/2024,S/FRA.N§ 651216                         
8839.0,01/11/2024,S/FRA.N§ 651215                         
8840.0,01/11/2024,S/FRA.N§ 651214                         
8841.0,01/11/2024,S/FRA.N§ 651213                         
8842.0,01/11/2024,S/FRA.N§ 2301024                        
8843.0,01/11/2024,S/FRA.N§ 20240039                       
8844.0,01/11/2024,S/FRA.N§ 23239                          
8845.0,01/11/2024,S/FRA.N§ 46035                          
8846.0,01/11/2024,S/FRA.N§ 4076                           
8847.0,01/11/2024,S/FRA.N§ 4000775                        
8848.0,01/11/2024,S/FRA.N§ 949                            
8849.0,01/11/2024,S/FRA.N§ 141360                         
8850.0,01/11/2024,S/FRA.N§ 150301                         
8851.0,01/11/2024,S/FRA.N§ 160799                         
8852.0,01/11/2024,S/FRA.N§ 159098                         
8853.0,01/11/2024,S/FRA.N§ 131776                         
8854.0,01/11/2024,S/FRA.N§ 131921                         
8855.0,01/11/2024,S/FRA.N§ 132090                         
8856.0,01/11/2024,S/FRA.N§ 132273                         
8857.0,01/11/2024,S/FRA.N§ 240138                         
8858.0,01/11/2024,S/FRA.N§ 1000096                        
8859.0,01/11/2024,S/FRA.N§ 1000099                        
8860.0,01/11/2024,S/FRA.N§ 20240179                       
8861.0,01/11/2024,S/FRA.N§ 101254                         
8862.0,01/11/2024,S/FRA.N§ 101255                         
8863.0,01/11/2024,S/FRA.N§ 20241293                       
8864.0,01/11/2024,S/FRA.N§ 625487                         
8865.0,01/11/2024,S/FRA.N§ 109                            
8866.0,01/11/2024,S/FRA.N§ 108                            
8867.0,01/11/2024,S/FRA.N§ 652783                         
8868.0,01/11/2024,S/FRA.N§ 651217                         
8869.0,01/11/2024,S/FRA.N§ 241014936                      
8870.0,01/11/2024,S/FRA.N§ 241004078                      
8871.0,01/11/2024,S/FRA.N§ 241004077                      
8872.0,01/11/2024,S/FRA.N§ 241003545                      
8873.0,01/11/2024,S/FRA.N§ 241014304                      
8874.0,01/11/2024,S/FRA.N§ 1373724                        
8875.0,01/11/2024,S/FRA.N§ 1427224                        
8876.0,01/11/2024,S/FRA.N§ 1418324                        
8877.0,01/11/2024,S/FRA.N§ 2431907                        
8878.0,01/11/2024,S/FRA.N§ 2648                           
8879.0,01/11/2024,S/FRA.N§ 2421504                        
8880.0,01/11/2024,S/FRA.N§ 22624                          
8881.0,01/11/2024,S/FRA.N§ 247160                         
8882.0,01/11/2024,S/FRA.N§ 6603446                        
8883.0,01/11/2024,S/FRA.N§ 6603444                        
8884.0,01/11/2024,S/FRA.N§ 20247920                       
8885.0,01/11/2024,S/FRA.N§ 24308                          
8886.0,01/11/2024,S/FRA.N§ 24007914                       
8887.0,01/11/2024,S/FRA.N§ 24007989                       
8888.0,01/11/2024,S/FRA.N§ 384                            
8889.0,01/11/2024,S/FRA.N§ M-435                          
8890.0,01/11/2024,S/FRA.N§ 12401936-A                     
8891.0,01/11/2024,S/FRA.N§ 4216                           
8892.0,01/11/2024,S/FRA.N§ 20240139                       
8893.0,01/11/2024,424528 ADEVINTA                         
8894.0,01/11/2024,976725 IRYO                             
8895.0,01/11/2024,436365 ADEVINTA                         
8896.0,01/11/2024,24010721 CTAIMA                         
8897.0,01/11/2024,461304 ADEVINTA                         
8898.0,01/11/2024,S/FRA.N§ 12400192                       
8899.0,01/11/2024,S/FRA.N§ 12402042                       
8900.0,01/11/2024,S/FRA.N§ 4833                           
8901.0,01/11/2024,S/FRA.N§ 2311024                        
8902.0,01/11/2024,S/FRA.N§ 1311024                        
8903.0,01/11/2024,S/FRA.N§ 1000102                        
8904.0,01/11/2024,S/FRA.N§ 5240136                        
8905.0,01/11/2024,S/FRA.N§ 14622                          
8906.0,01/11/2024,S/FRA.N§ 24076903                       
8907.0,01/11/2024,S/FRA.N§ 24043980                       
8908.0,01/11/2024,S/FRA.N§ 24044005                       
8909.0,01/11/2024,S/FRA.N§ 596890                         
8910.0,01/11/2024,S/FRA.N§ 597191                         
8911.0,01/11/2024,S/FRA.N§ 597190                         
8912.0,01/11/2024,S/FRA.N§ 1047                           
8913.0,01/11/2024,S/FRA.N§ 241904                         
8914.0,01/11/2024,S/FRA.N§ 750126                         
8915.0,01/11/2024,S/FRA.N§ 401231                         
8916.0,01/11/2024,S/FRA.N§ 21000939                       
8917.0,01/11/2024,S/FRA.N§ 744                            
8918.0,01/11/2024,S/FRA.N§ 31656                          
8919.0,01/11/2024,S/FRA.N§ 2401567                        
8920.0,01/11/2024,S/FRA.N§ 2401756                        
8921.0,01/11/2024,S/FRA.N§ 3202                           
8922.0,01/11/2024,S/FRA.N§ 3731                           
8923.0,01/11/2024,S/FRA.N§ 653136                         
8924.0,01/11/2024,S/FRA.N§ 1416                           
8925.0,01/11/2024,S/FRA.N§ 20247130                       
8926.0,01/11/2024,S/FRA.N§ 2351021                        
8927.0,01/11/2024,S/FRA.N§ 1240310                        
8928.0,01/11/2024,S/FRA.N§ 407857                         
8929.0,01/11/2024,S/FRA.N§ 202400590                      
8930.0,01/11/2024,S/FRA.N§ 703620                         
8931.0,01/11/2024,S/FRA.N§ 27627                          
8932.0,01/11/2024,S/FRA.N§ 242450                         
8933.0,01/11/2024,S/FRA.N§ 4002298                        
8934.0,01/11/2024,S/FRA.N§ 401511                         
8935.0,01/11/2024,S/FRA.N§ 401447                         
8936.0,01/11/2024,S/FRA.N§ 3257                           
8937.0,01/11/2024,S/FRA.N§ 24100073                       
8938.0,01/11/2024,S/FRA.N§ 121014                         
8939.0,02/11/2024,PAGO S/FRA. 000904359                   
8940.0,02/11/2024,PAGO S/FRA. 242040597                   
8941.0,02/11/2024,PAGO S/FRA. 043208930                   
8942.0,02/11/2024,PAGO S/FRA. 000490971                   
8943.0,02/11/2024,PAGO S/FRA. 27110                       
8944.0,02/11/2024,PAGO S/FRA. 113935                      
8945.0,02/11/2024,PAGO S/FRA. 19506                       
8946.0,02/11/2024,PAGO S/FRA. 24345                       
8947.0,02/11/2024,S/FRA.N§ 247406                         
8948.0,03/11/2024,S/FRA.N§ 1080                           
8949.0,04/11/2024,COBRO FACTURA 1147                      
8950.0,04/11/2024,COBRO FACTURA 1568                      
8951.0,04/11/2024,PAGO S/FRA. CONFIRMING 2993             
8952.0,04/11/2024,COBRO FACTURA 1658-1660                 
8953.0,04/11/2024,IAE SEVILLA - 2024                      
8954.0,04/11/2024,PAGO S/FRA. 14622                       
8955.0,04/11/2024,S/FRA.N§ 212024                         
8956.0,04/11/2024,S/FRA.N§ 2817024                        
8957.0,04/11/2024,S/FRA.N§ 6608491                        
8958.0,04/11/2024,S/FRA.N§ 435522                         
8959.0,04/11/2024,S/FRA.N§ 24786                          
8960.0,04/11/2024,S/FRA.N§ 4002544                        
8961.0,05/11/2024,COBRO PEDIDO 240197-C                   
8962.0,05/11/2024,COBRO FACTURA 1094-1095-1096            
8963.0,05/11/2024,COBRO FACTURA 744-951-1164-1427 (RET.GTI
8964.0,05/11/2024,COBRO FACTURA REMESA AL COBRO 1321      
8965.0,05/11/2024,GAST.BANC. REMESA GIROS AL COBRO        
8966.0,05/11/2024,FINCAS CDAD ANTON-NOVIEMBRE             
8967.0,05/11/2024,PAGO S/FRA. 000344278                   
8968.0,05/11/2024,VIA T JM MATEU BRULL                    
8969.0,05/11/2024,VIA T FJ GUALLAR                        
8970.0,05/11/2024,IBI SEVILLA 2§ SEMESTRE-24              
8971.0,05/11/2024,IAE MARTORELLES-24 1/6179               
8972.0,05/11/2024,IAE MARTORELLES-24 1/3299               
8973.0,05/11/2024,S/FRA.N§ 270595                         
8974.0,05/11/2024,S/FRA.N§ 270591                         
8975.0,05/11/2024,S/FRA.N§ 40380304                       
8976.0,05/11/2024,S/FRA.N§ 5849                           
8977.0,05/11/2024,S/FRA.N§ 953838                         
8978.0,05/11/2024,S/FRA.N§ 573157                         
8979.0,05/11/2024,S/FRA.N§ 750141                         
8980.0,06/11/2024,COBRO PEDIDO 240230-C                   
8981.0,06/11/2024,COBRO FACTURA 1653                      
8982.0,06/11/2024,COBRO FACTURA REMESA AL COBRO 1547      
8983.0,06/11/2024,COBRO FACTURA REMESA AL COBRO 1735      
8984.0,06/11/2024,GAST.BANC. REMESA GIROS AL COBRO        
8985.0,06/11/2024,GAST.BANC. REMESA GIROS AL COBRO        
8986.0,06/11/2024,COBRO FACTURA 1401                      
8987.0,06/11/2024,COBRO FACTURA 1326-1327                 
8988.0,06/11/2024,COBRO PEDIDO 240251-C                   
8989.0,06/11/2024,SEGURO MEDICO - 11                      
8990.0,06/11/2024,SEGURO MEDICO - 11                      
8991.0,06/11/2024,COBRO PEDIDO 240243-C                   
8992.0,06/11/2024,COBRO FACTURA 1329                      
8993.0,06/11/2024,COBRO FACTURA 1330                      
8994.0,06/11/2024,COBRO FACTURA 1328                      
8995.0,06/11/2024,COBRO FACTURA 1358                      
8996.0,06/11/2024,COBRO FACTURA 362 (RET.GTIA.)           
8997.0,06/11/2024,COBRO PEDIDO 240246-C                   
8998.0,06/11/2024,GAST.BANC. TIMBRE C-15967 FRA.362       
8999.0,06/11/2024,PAGO S/FRA. 241100004                   
9000.0,06/11/2024,PAGO S/FRA. 004020012                   
9001.0,06/11/2024,PAGO S/FRA. 5084+5084                   
9002.0,06/11/2024,PAGO S/FRA. 5240134+5240135             
9003.0,06/11/2024,PAGO S/FRA. 5334                        
9004.0,06/11/2024,PAGO S/FRA. VARIAS                      
9005.0,06/11/2024,PAGO S/FRA. 2233                        
9006.0,06/11/2024,PAGO S/FRA. 000192857                   
9007.0,06/11/2024,PAGO S/FRA. 083005710                   
9008.0,06/11/2024,VENTAS FAMILIA                          
9009.0,06/11/2024,VENTAS FAMILIA                          
9010.0,06/11/2024,VENTAS FAMILIAO                         
9011.0,06/11/2024,VENTAS FAMILIAO                         
9012.0,06/11/2024,VENTAS FAMILIAO                         
9013.0,06/11/2024,VENTAS FAMILIAO                         
9014.0,06/11/2024,VENTAS FAMILIAO                         
9015.0,06/11/2024,VENTAS FAMILIA                          
9016.0,06/11/2024,VENTAS FAMILIA                          
9017.0,06/11/2024,VENTAS FAMILIAO                         
9018.0,06/11/2024,VENTAS FAMILIAO                         
9019.0,06/11/2024,VENTAS FAMILIAO                         
9020.0,06/11/2024,VENTAS FAMILIAO                         
9021.0,06/11/2024,VENTAS FAMILIA                          
9022.0,06/11/2024,S/FRA.N§ 216                            
9023.0,06/11/2024,S/FRA.N§ 222024                         
9024.0,06/11/2024,S/FRA.N§ 1000103                        
9025.0,06/11/2024,S/FRA.N§ 22444139                       
9026.0,06/11/2024,S/FRA.N§ 69931                          
9027.0,07/11/2024,COBRO FACTURA 1627                      
9028.0,07/11/2024,COBRO FACTURA 1511                      
9029.0,07/11/2024,COBRO PEDIDO 240134-C                   
9030.0,07/11/2024,PAGO S/FRA. 812184                      
9031.0,07/11/2024,COBRO PEDIDO 240294-C (A CTA.)          
9032.0,07/11/2024,PAGO S/FRA. 083013158                   
9033.0,07/11/2024,PAGO S/FRA. 000211659                   
9034.0,07/11/2024,PAGO S/FRA. 124638                      
9035.0,07/11/2024,PAGO S/FRA. 000573157                   
9036.0,07/11/2024,PAGO S/FRA. 000435522                   
9037.0,07/11/2024,VENTAS FAMILIA                          
9038.0,07/11/2024,VENTAS FAMILIA                          
9039.0,07/11/2024,VENTAS FAMILIA                          
9040.0,07/11/2024,VENTAS FAMILIAO                         
9041.0,07/11/2024,VENTAS FAMILIAO                         
9042.0,07/11/2024,VENTAS FAMILIAO                         
9043.0,07/11/2024,S/FRA.N§ 43                             
9044.0,07/11/2024,S/FRA.N§ 1000104                        
9045.0,07/11/2024,S/FRA.N§ 812484                         
9046.0,07/11/2024,S/FRA.N§ 632024                         
9047.0,07/11/2024,S/FRA.N§ 2410678                        
9048.0,07/11/2024,S/FRA.N§ 22444381                       
9049.0,07/11/2024,S/FRA.N§ 24824                          
9050.0,07/11/2024,S/FRA.N§ 124638                         
9051.0,07/11/2024,S/FRA.N§ 23260                          
9052.0,07/11/2024,S/FRA.N§ 22401567                       
9053.0,07/11/2024,S/FRA.N§ 13830740                       
9054.0,07/11/2024,S/FRA.N§ 23830740                       
9055.0,07/11/2024,S/FRA.N§ 43830740                       
9056.0,07/11/2024,S/FRA.N§ 53830740                       
9057.0,07/11/2024,S/FRA.N§ 401571                         
9058.0,08/11/2024,COBRO PEDIDO 240261-C                   
9059.0,08/11/2024,COBRO FACTURA 1606-1610                 
9060.0,08/11/2024,COBRO FACTURA 1686                      
9061.0,08/11/2024,COBRO FACTURA 953-1393                  
9062.0,08/11/2024,COBRO PEDIDO 240277-C                   
9063.0,08/11/2024,GAST.BANC. TIMBRE C-2051 VARIAS FACTURAS
9064.0,08/11/2024,COBRO PEDIDO 1 (A CTA.PROXIMOS PEDIDOS) 
9065.0,08/11/2024,COBRO FACTURA 1484 AL 1490 + 1517- C.C F
9066.0,08/11/2024,COBRO PEDIDO 240285-C                   
9067.0,08/11/2024,ANTICI. DIETAS S-46 DAN CATALIN         
9068.0,08/11/2024,PAGO ANTICIPO RTE.XALET DE MONTJUIC19/12
9069.0,08/11/2024,VENTAS FAMILIA                          
9070.0,08/11/2024,VENTAS FAMILIA                          
9071.0,08/11/2024,VENTAS FAMILIA                          
9072.0,08/11/2024,VENTAS FAMILIAO                         
9073.0,08/11/2024,VENTAS FAMILIAO                         
9074.0,08/11/2024,VENTAS FAMILIAO                         
9075.0,08/11/2024,VENTAS FAMILIAO                         
9076.0,08/11/2024,VENTAS FAMILIAO                         
9077.0,08/11/2024,VENTAS FAMILIA                          
9078.0,08/11/2024,VENTAS FAMILIA                          
9079.0,08/11/2024,VENTAS FAMILIAO                         
9080.0,08/11/2024,S/FRA.N§ 202434                         
9081.0,08/11/2024,S/FRA.N§ 2411041                        
9082.0,08/11/2024,S/FRA.N§ 2411042                        
9083.0,08/11/2024,S/FRA.N§ 2411043                        
9084.0,08/11/2024,S/FRA.N§ 2411044                        
9085.0,08/11/2024,S/FRA.N§ 22411045                       
9086.0,08/11/2024,S/FRA.N§ 2411046                        
9087.0,08/11/2024,S/FRA.N§ 2411047                        
9088.0,08/11/2024,S/FRA.N§ 2411048                        
9089.0,08/11/2024,S/FRA.N§ 2411049                        
9090.0,08/11/2024,S/FRA.N§ 2411050                        
9091.0,08/11/2024,S/FRA.N§ 2411051                        
9092.0,08/11/2024,S/FRA.N§ 2411052                        
9093.0,08/11/2024,S/FRA.N§ 2411053                        
9094.0,08/11/2024,S/FRA.N§ 2411054                        
9095.0,08/11/2024,S/FRA.N§ 220005174                      
9096.0,08/11/2024,S/FRA.N§ 2421616                        
9097.0,08/11/2024,S/FRA.N§ 19307883                       
9098.0,08/11/2024,S/FRA.N§ 22401588                       
9099.0,08/11/2024,S/FRA.N§ 3830740                        
9100.0,08/11/2024,S/FRA.N§ 2054                           
9101.0,08/11/2024,ABONO 93830740                          
9102.0,08/11/2024,S/FRA.N§ 7001209                        
9103.0,08/11/2024,S/FRA.N§ 4110004                        
9104.0,08/11/2024,S/FRA.N§ 110003                         
9105.0,08/11/2024,S/FRA.N§ 224110002                      
9106.0,08/11/2024,S/FRA.N§ 224110001                      
9107.0,09/11/2024,PAGO S/FRA. 000242329                   
9108.0,09/11/2024,PAGO S/FRA. 002817024                   
9109.0,09/11/2024,PAGO S/FRA. 043830740                   
9110.0,09/11/2024,PAGO S/FRA. 053830740                   
9111.0,09/11/2024,PAGO S/FRA. 000069931                   
9112.0,09/11/2024,PAGO S/FRA. 000242450                   
9113.0,09/11/2024,PAGO S/FRA. 000027627                   
9114.0,09/11/2024,S/FRA.N§ 955560                         
9115.0,09/11/2024,S/FRA.N§ 63830740                       
9116.0,10/11/2024,S/FRA.N§ 1081                           
9117.0,10/11/2024,S/FRA.N§ 245848                         
9118.0,11/11/2024,COBRO FACTURA 1371-1381-1387-1388       
9119.0,11/11/2024,COBRO FACTURA 1491                      
9120.0,11/11/2024,COBRO FACTURA 1496                      
9121.0,11/11/2024,COBRO FACTURA REMESA AL COBRO 1715      
9122.0,11/11/2024,GAST.BANC. REMESA GIROS AL COBRO        
9123.0,11/11/2024,COBRO FACTURA VARIAS FRAS.VTO.11-11-24  
9124.0,11/11/2024,COBRO FACTURA 1507-1528                 
9125.0,11/11/2024,COBRO FACTURA 1498                      
9126.0,11/11/2024,COBRO FACTURA 1399                      
9127.0,11/11/2024,COBRO PEDIDO 240295-C                   
9128.0,11/11/2024,COBRO FACTURA 1776                      
9129.0,11/11/2024,COBRO FACTURA 1523                      
9130.0,11/11/2024,COBRO FACTURA 1722 (A CTA.)             
9131.0,11/11/2024,LIQUID.FRA.RECTIF.N§ 1979               
9132.0,11/11/2024,COBRO FACTURA 1510 C-11623 TRASPASO INS 
9133.0,11/11/2024,PAGO S/FRA. 24824                       
9134.0,11/11/2024,LAVADO COCHE (FRANCESC GUALLAR)         
9135.0,11/11/2024,S/FRA.N§ 20241715                       
9136.0,11/11/2024,S/FRA.N§ 949472                         
9137.0,11/11/2024,S/FRA.N§ 134                            
9138.0,11/11/2024,S/FRA.N§ 1082                           
9139.0,11/11/2024,S/FRA.N§ 201365                         
9140.0,11/11/2024,S/FRA.N§ 24770                          
9141.0,11/11/2024,S/FRA.N§ 4586                           
9142.0,11/11/2024,S/FRA.N§ 1311894                        
9143.0,11/11/2024,S/FRA.N§ 20240208                       
9144.0,11/11/2024,S/FRA.N§ 20240209                       
9145.0,12/11/2024,COBRO FACTURA 1502                      
