journal_entry_id,line_description,gl_account_number,amount,debit_amount,credit_amount
35070,COMIDAS EMPLEADOS,6292100.0,5.46,5.46,0.0
35071,TRANSPORTES              ,6240000.0,5.05,5.05,0.0
35071,PROVEEDORES VARIOS,4005000.0,-5.05,0.0,5.05
35072,TRANSPORTES              ,6240000.0,4.7,4.7,0.0
35072,PROVEEDORES VARIOS,4005000.0,-4.7,0.0,4.7
35073,PROVEEDORES VARIOS,4005000.0,-115.0,0.0,115.0
35073,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,115.0,115.0,0.0
35074,PROVEEDORES VARIOS,4005000.0,-245.0,0.0,245.0
35074,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,245.0,245.0,0.0
35075,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,135.0,135.0,0.0
35075,PROVEEDORES VARIOS,4005000.0,-135.0,0.0,135.0
35076,PROVEEDORES VARIOS,4005000.0,-31.5,0.0,31.5
35076,TRANSPORTES              ,6240000.0,31.5,31.5,0.0
35077,TRANSPORTES              ,6240000.0,6.35,6.35,0.0
35077,PROVEEDORES VARIOS,4005000.0,-6.35,0.0,6.35
35078,PROVEEDORES VARIOS,4005000.0,-27.75,0.0,27.75
35078,TRANSPORTES              ,6240000.0,27.75,27.75,0.0
35079,PROVEEDORES VARIOS,4005000.0,-6.4,0.0,6.4
35079,TRANSPORTES              ,6240000.0,6.4,6.4,0.0
35080,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,146.4,146.4,0.0
35080,PROVEEDORES VARIOS,4005000.0,-146.4,0.0,146.4
35081,PROVEEDORES VARIOS,4005000.0,-5.85,0.0,5.85
35081,TRANSPORTES              ,6240000.0,5.85,5.85,0.0
35082,GASTOS DE VIAJE          ,6291000.0,21.95,21.95,0.0
35082,PROVEEDORES VARIOS,4005000.0,-21.95,0.0,21.95
35083,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,27.6,27.6,0.0
35083,PROVEEDORES VARIOS,4005000.0,-27.6,0.0,27.6
35084,PROVEEDORES VARIOS,4005000.0,-21.9,0.0,21.9
35084,GASTOS DE VIAJE          ,6291000.0,21.9,21.9,0.0
35085,TRANSPORTES              ,6240000.0,5.0,5.0,0.0
35085,PROVEEDORES VARIOS,4005000.0,-5.0,0.0,5.0
35086,PROVEEDORES VARIOS,4005000.0,-5.0,0.0,5.0
35086,TRANSPORTES              ,6240000.0,5.0,5.0,0.0
35087,TRANSPORTES              ,6240000.0,30.0,30.0,0.0
35087,PROVEEDORES VARIOS,4005000.0,-30.0,0.0,30.0
35088,TRANSPORTES              ,6240000.0,30.95,30.95,0.0
35088,PROVEEDORES VARIOS,4005000.0,-30.95,0.0,30.95
35089,GASTOS DE VIAJE          ,6291000.0,9.0,9.0,0.0
35089,PROVEEDORES VARIOS,4005000.0,-9.0,0.0,9.0
35091,PROVEEDORES VARIOS,4005000.0,-15.5,0.0,15.5
35091,GASTOS DE VIAJE          ,6291000.0,15.5,15.5,0.0
35092,TRANSPORTES              ,6240000.0,120.0,120.0,0.0
35092,PROVEEDORES VARIOS,4005000.0,-120.0,0.0,120.0
35093,PROVEEDORES VARIOS,4005000.0,-52.7,0.0,52.7
35093,TRANSPORTES              ,6240000.0,52.7,52.7,0.0
35094,PROVEEDORES VARIOS,4005000.0,-40.0,0.0,40.0
35094,TRANSPORTES              ,6240000.0,40.0,40.0,0.0
35095,GASTOS DE VIAJE          ,6291000.0,3.0,3.0,0.0
35095,PROVEEDORES VARIOS,4005000.0,-3.0,0.0,3.0
35096,TRANSPORTES              ,6240000.0,27.7,27.7,0.0
35096,PROVEEDORES VARIOS,4005000.0,-27.7,0.0,27.7
35097,PROVEEDORES VARIOS,4005000.0,-40.0,0.0,40.0
35097,TRANSPORTES              ,6240000.0,40.0,40.0,0.0
35098,PROVEEDORES VARIOS,4005000.0,-132.0,0.0,132.0
35098,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,132.0,132.0,0.0
35099,TRANSPORTES              ,6240000.0,6.4,6.4,0.0
35099,PROVEEDORES VARIOS,4005000.0,-6.4,0.0,6.4
351,HDA.P.IVA REPERCUTIDO    ,4770000.0,-5250.0,0.0,5250.0
351,ACERINOX. S.A.,7050189.0,-25000.0,0.0,25000.0
351,ACERINOX. S.A.,4300189.0,30250.0,30250.0,0.0
35100,PROVEEDORES VARIOS,4005000.0,-5.55,0.0,5.55
35100,TRANSPORTES              ,6240000.0,5.55,5.55,0.0
35101,PROVEEDORES VARIOS,4005000.0,-5.65,0.0,5.65
35101,TRANSPORTES              ,6240000.0,5.65,5.65,0.0
35102,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,94.0,94.0,0.0
35102,PROVEEDORES VARIOS,4005000.0,-94.0,0.0,94.0
35103,TRANSPORTES              ,6240000.0,6.35,6.35,0.0
35103,PROVEEDORES VARIOS,4005000.0,-6.35,0.0,6.35
35104,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,29.35,29.35,0.0
35104,PROVEEDORES VARIOS,4005000.0,-29.35,0.0,29.35
35105,PROVEEDORES VARIOS,4005000.0,-8.35,0.0,8.35
35105,TRANSPORTES              ,6240000.0,8.35,8.35,0.0
35106,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,120.0,120.0,0.0
35106,PROVEEDORES VARIOS,4005000.0,-120.0,0.0,120.0
35107,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,210.0,210.0,0.0
35107,PROVEEDORES VARIOS,4005000.0,-210.0,0.0,210.0
35108,PROVEEDORES VARIOS,4005000.0,-5.15,0.0,5.15
35108,TRANSPORTES              ,6240000.0,5.15,5.15,0.0
35109,COMIDAS EMPLEADOS,6292100.0,4.75,4.75,0.0
35109,PROVEEDORES VARIOS,4005000.0,-4.75,0.0,4.75
35110,TRANSPORTES              ,6240000.0,6.4,6.4,0.0
35110,PROVEEDORES VARIOS,4005000.0,-6.4,0.0,6.4
35111,PROVEEDORES VARIOS,4005000.0,-11.5,0.0,11.5
35111,COMIDAS EMPLEADOS,6292100.0,11.5,11.5,0.0
35112,TRANSPORTES              ,6240000.0,5.55,5.55,0.0
35112,PROVEEDORES VARIOS,4005000.0,-5.55,0.0,5.55
35113,PROVEEDORES VARIOS,4005000.0,-188.7,0.0,188.7
35113,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,188.7,188.7,0.0
35114,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,183.2,183.2,0.0
35114,PROVEEDORES VARIOS,4005000.0,-183.2,0.0,183.2
35115,PROVEEDORES VARIOS,4005000.0,-118.55,0.0,118.55
35115,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,118.55,118.55,0.0
35116,PROVEEDORES VARIOS,4005000.0,-8.55,0.0,8.55
35116,COMIDAS EMPLEADOS,6292100.0,8.55,8.55,0.0
35117,PROVEEDORES VARIOS,4005000.0,-6.3,0.0,6.3
35117,TRANSPORTES              ,6240000.0,6.3,6.3,0.0
35118,PROVEEDORES VARIOS,4005000.0,-11.2,0.0,11.2
35118,COMIDAS EMPLEADOS,6292100.0,11.2,11.2,0.0
35119,TRANSPORTES              ,6240000.0,9.3,9.3,0.0
35119,PROVEEDORES VARIOS,4005000.0,-9.3,0.0,9.3
35120,COMIDAS EMPLEADOS,6292100.0,3.5,3.5,0.0
35120,PROVEEDORES VARIOS,4005000.0,-3.5,0.0,3.5
35121,PROVEEDORES VARIOS,4005000.0,-9.75,0.0,9.75
35121,TRANSPORTES              ,6240000.0,9.75,9.75,0.0
35122,PROVEEDORES VARIOS,4005000.0,-189.0,0.0,189.0
35122,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,189.0,189.0,0.0
35123,PROVEEDORES VARIOS,4005000.0,-25.6,0.0,25.6
35123,TRANSPORTES              ,6240000.0,25.6,25.6,0.0
35124,PROVEEDORES VARIOS,4005000.0,-10.2,0.0,10.2
35124,TRANSPORTES              ,6240000.0,10.2,10.2,0.0
35125,TRANSPORTES              ,6240000.0,8.65,8.65,0.0
35125,PROVEEDORES VARIOS,4005000.0,-8.65,0.0,8.65
35126,GASTOS DE VIAJE          ,6291000.0,21.25,21.25,0.0
35126,PROVEEDORES VARIOS,4005000.0,-21.25,0.0,21.25
35127,GASTOS DE VIAJE          ,6291000.0,19.79,19.79,0.0
35127,PROVEEDORES VARIOS,4005000.0,-19.79,0.0,19.79
35128,PROVEEDORES VARIOS,4005000.0,-9.0,0.0,9.0
35128,TRANSPORTES              ,6240000.0,9.0,9.0,0.0
35129,PROVEEDORES VARIOS,4005000.0,-5.9,0.0,5.9
35129,TRANSPORTES              ,6240000.0,5.9,5.9,0.0
35130,PROVEEDORES VARIOS,4005000.0,-2.49,0.0,2.49
35130,GASTOS DE VIAJE          ,6291000.0,2.49,2.49,0.0
35131,GASTOS DE VIAJE          ,6291000.0,2.5,2.5,0.0
35131,PROVEEDORES VARIOS,4005000.0,-2.5,0.0,2.5
35132,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,77.06,77.06,0.0
35132,PROVEEDORES VARIOS,4005000.0,-77.06,0.0,77.06
35133,PROVEEDORES VARIOS,4005000.0,-17.38,0.0,17.38
35133,GASTOS DE VIAJE          ,6291000.0,17.38,17.38,0.0
35134,GASTOS DE VIAJE          ,6291000.0,3.97,3.97,0.0
35134,PROVEEDORES VARIOS,4005000.0,-3.97,0.0,3.97
35135,GASTOS DE VIAJE          ,6291000.0,81.6,81.6,0.0
35135,PROVEEDORES VARIOS,4005000.0,-81.6,0.0,81.6
35136,PROVEEDORES VARIOS,4005000.0,-53.98,0.0,53.98
35136,GASTOS DE VIAJE          ,6291000.0,53.98,53.98,0.0
35137,PROVEEDORES VARIOS,4005000.0,-87.55,0.0,87.55
35137,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,87.55,87.55,0.0
35138,TRANSPORTES              ,6240000.0,11.25,11.25,0.0
35138,PROVEEDORES VARIOS,4005000.0,-11.25,0.0,11.25
35139,TRANSPORTES              ,6240000.0,28.55,28.55,0.0
35139,PROVEEDORES VARIOS,4005000.0,-28.55,0.0,28.55
35140,TRANSPORTES              ,6240000.0,8.0,8.0,0.0
35140,PROVEEDORES VARIOS,4005000.0,-8.0,0.0,8.0
35141,PROVEEDORES VARIOS,4005000.0,-9.2,0.0,9.2
35141,TRANSPORTES              ,6240000.0,9.2,9.2,0.0
35142,PROVEEDORES VARIOS,4005000.0,-277.2,0.0,277.2
35142,GASTOS DE VIAJE          ,6291000.0,277.2,277.2,0.0
35143,PROVEEDORES VARIOS,4005000.0,-22.74,0.0,22.74
35143,GASTOS DE VIAJE          ,6291000.0,22.74,22.74,0.0
35144,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,314.5,314.5,0.0
35144,PROVEEDORES VARIOS,4005000.0,-314.5,0.0,314.5
35145,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,215.0,215.0,0.0
35145,PROVEEDORES VARIOS,4005000.0,-215.0,0.0,215.0
35146,PROVEEDORES VARIOS,4005000.0,-6.25,0.0,6.25
35146,TRANSPORTES              ,6240000.0,6.25,6.25,0.0
35147,PROVEEDORES VARIOS,4005000.0,-5.45,0.0,5.45
35147,TRANSPORTES              ,6240000.0,5.45,5.45,0.0
35148,PROVEEDORES VARIOS,4005000.0,-5.4,0.0,5.4
35148,TRANSPORTES              ,6240000.0,5.4,5.4,0.0
35149,TRANSPORTES              ,6240000.0,5.85,5.85,0.0
35149,PROVEEDORES VARIOS,4005000.0,-5.85,0.0,5.85
35150,PROVEEDORES VARIOS,4005000.0,-5.65,0.0,5.65
35150,TRANSPORTES              ,6240000.0,5.65,5.65,0.0
35151,PROVEEDORES VARIOS,4005000.0,-7.8,0.0,7.8
35151,COMIDAS EMPLEADOS,6292100.0,7.8,7.8,0.0
35152,TRANSPORTES              ,6240000.0,30.0,30.0,0.0
35152,PROVEEDORES VARIOS,4005000.0,-30.0,0.0,30.0
35153,PROVEEDORES VARIOS,4005000.0,-4.6,0.0,4.6
35153,TRANSPORTES              ,6240000.0,4.6,4.6,0.0
35154,PROVEEDORES VARIOS,4005000.0,-16.95,0.0,16.95
35154,TRANSPORTES              ,6240000.0,16.95,16.95,0.0
35155,PROVEEDORES VARIOS,4005000.0,-9.8,0.0,9.8
35155,COMIDAS EMPLEADOS,6292100.0,9.8,9.8,0.0
35156,PROVEEDORES VARIOS,4005000.0,-6.85,0.0,6.85
35156,TRANSPORTES              ,6240000.0,6.85,6.85,0.0
35157,TRANSPORTES              ,6240000.0,14.5,14.5,0.0
35157,PROVEEDORES VARIOS,4005000.0,-14.5,0.0,14.5
35158,TRANSPORTES              ,6240000.0,21.1,21.1,0.0
35158,PROVEEDORES VARIOS,4005000.0,-21.1,0.0,21.1
35159,PROVEEDORES VARIOS,4005000.0,-19.35,0.0,19.35
35159,TRANSPORTES              ,6240000.0,19.35,19.35,0.0
35160,TRANSPORTES              ,6240000.0,6.3,6.3,0.0
35160,PROVEEDORES VARIOS,4005000.0,-6.3,0.0,6.3
35161,PROVEEDORES VARIOS,4005000.0,-14.8,0.0,14.8
35161,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,14.8,14.8,0.0
35162,PROVEEDORES VARIOS,4005000.0,-14.6,0.0,14.6
35162,TRANSPORTES              ,6240000.0,14.6,14.6,0.0
35163,PROVEEDORES VARIOS,4005000.0,-35.85,0.0,35.85
35163,TRANSPORTES              ,6240000.0,35.85,35.85,0.0
35164,PROVEEDORES VARIOS,4005000.0,-0.95,0.0,0.95
35164,GASTOS DE VIAJE          ,6291000.0,0.95,0.95,0.0
35165,GASTOS DE VIAJE          ,6291000.0,30.4,30.4,0.0
35165,PROVEEDORES VARIOS,4005000.0,-30.4,0.0,30.4
35166,PROVEEDORES VARIOS,4005000.0,-5.35,0.0,5.35
35166,TRANSPORTES              ,6240000.0,5.35,5.35,0.0
35167,PROVEEDORES VARIOS,4005000.0,-22.15,0.0,22.15
35167,TRANSPORTES              ,6240000.0,22.15,22.15,0.0
35168,PROVEEDORES VARIOS,4005000.0,-28.1,0.0,28.1
35168,TRANSPORTES              ,6240000.0,28.1,28.1,0.0
35169,TRANSPORTES              ,6240000.0,35.05,35.05,0.0
35169,PROVEEDORES VARIOS,4005000.0,-35.05,0.0,35.05
35170,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35170,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35171,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35171,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35172,PROVEEDORES VARIOS,4005000.0,-4.5,0.0,4.5
35172,TRANSPORTES              ,6240000.0,4.5,4.5,0.0
35173,TRANSPORTES              ,6240000.0,6.15,6.15,0.0
35173,PROVEEDORES VARIOS,4005000.0,-6.15,0.0,6.15
35174,TRANSPORTES              ,6240000.0,6.7,6.7,0.0
35174,PROVEEDORES VARIOS,4005000.0,-6.7,0.0,6.7
35175,TRANSPORTES              ,6240000.0,5.15,5.15,0.0
35175,PROVEEDORES VARIOS,4005000.0,-5.15,0.0,5.15
35176,PROVEEDORES VARIOS,4005000.0,-5.0,0.0,5.0
35176,TRANSPORTES              ,6240000.0,5.0,5.0,0.0
35177,TRANSPORTES              ,6240000.0,33.95,33.95,0.0
35177,PROVEEDORES VARIOS,4005000.0,-33.95,0.0,33.95
35178,PROVEEDORES VARIOS,4005000.0,-60.0,0.0,60.0
35178,OTROS SERVICIOS          ,6290000.0,60.0,60.0,0.0
35179,OTROS SERVICIOS          ,6290000.0,21.13,21.13,0.0
35179,PROVEEDORES VARIOS,4005000.0,-21.13,0.0,21.13
35180,ALIMENTACIÓN,6291900.0,6.7,6.7,0.0
35180,PROVEEDORES VARIOS,4005000.0,-6.7,0.0,6.7
35181,ALIMENTACIÓN,6291900.0,8.85,8.85,0.0
35181,PROVEEDORES VARIOS,4005000.0,-8.85,0.0,8.85
35182,ALIMENTACIÓN,6291900.0,6.4,6.4,0.0
35182,PROVEEDORES VARIOS,4005000.0,-6.4,0.0,6.4
35183,OTROS SERVICIOS          ,6290000.0,15.0,15.0,0.0
35183,PROVEEDORES VARIOS,4005000.0,-15.0,0.0,15.0
35184,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,62.4,62.4,0.0
35184,PROVEEDORES VARIOS,4005000.0,-62.4,0.0,62.4
35185,PROVEEDORES VARIOS,4005000.0,-120.0,0.0,120.0
35185,COMIDAS EMPLEADOS,6292100.0,120.0,120.0,0.0
35186,TRANSPORTES              ,6240000.0,17.45,17.45,0.0
35186,PROVEEDORES VARIOS,4005000.0,-17.45,0.0,17.45
35187,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,95.0,95.0,0.0
35187,PROVEEDORES VARIOS,4005000.0,-95.0,0.0,95.0
35188,PROVEEDORES VARIOS,4005000.0,-3.8,0.0,3.8
35188,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,3.8,3.8,0.0
35189,PROVEEDORES VARIOS,4005000.0,-4.1,0.0,4.1
35189,COMIDAS EMPLEADOS,6292100.0,4.1,4.1,0.0
35190,TRANSPORTES              ,6240000.0,28.5,28.5,0.0
35190,PROVEEDORES VARIOS,4005000.0,-28.5,0.0,28.5
35191,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35191,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35192,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35192,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35193,PROVEEDORES VARIOS,4005000.0,-10.15,0.0,10.15
35193,TRANSPORTES              ,6240000.0,10.15,10.15,0.0
35194,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35194,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35195,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35195,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35196,PROVEEDORES VARIOS,4005000.0,-10.7,0.0,10.7
35196,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,10.7,10.7,0.0
35197,COMIDAS EMPLEADOS,6292100.0,9.5,9.5,0.0
35197,PROVEEDORES VARIOS,4005000.0,-9.5,0.0,9.5
35198,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,68.0,68.0,0.0
35198,PROVEEDORES VARIOS,4005000.0,-68.0,0.0,68.0
35199,PROVEEDORES VARIOS,4005000.0,-6.6,0.0,6.6
35199,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,6.6,6.6,0.0
352,INGRESOS POR ARRENDAMIEN.,7520000.0,-1161.81,0.0,1161.81
352,HDA.P.IVA REPERCUTIDO    ,4770000.0,-243.98,0.0,243.98
352,STJ ADVISORS GROUP LIMITED,4300118.0,1405.79,1405.79,0.0
35200,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,180.0,180.0,0.0
35200,PROVEEDORES VARIOS,4005000.0,-180.0,0.0,180.0
35201,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,105.0,105.0,0.0
35201,PROVEEDORES VARIOS,4005000.0,-105.0,0.0,105.0
35202,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,96.0,96.0,0.0
35202,PROVEEDORES VARIOS,4005000.0,-96.0,0.0,96.0
35203,PROVEEDORES VARIOS,4005000.0,-7.5,0.0,7.5
35203,TRANSPORTES              ,6240000.0,7.5,7.5,0.0
35204,COMIDAS EMPLEADOS,6292100.0,2.0,2.0,0.0
35204,PROVEEDORES VARIOS,4005000.0,-2.0,0.0,2.0
35205,PROVEEDORES VARIOS,4005000.0,-2.9,0.0,2.9
35205,COMIDAS EMPLEADOS,6292100.0,2.9,2.9,0.0
35206,COMIDAS EMPLEADOS,6292100.0,5.8,5.8,0.0
35206,PROVEEDORES VARIOS,4005000.0,-5.8,0.0,5.8
35207,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35207,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35208,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35208,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35209,TRANSPORTES              ,6240000.0,23.75,23.75,0.0
35209,PROVEEDORES VARIOS,4005000.0,-23.75,0.0,23.75
35210,PROVEEDORES VARIOS,4005000.0,-9.5,0.0,9.5
35210,COMIDAS EMPLEADOS,6292100.0,9.5,9.5,0.0
35211,GASTOS DE VIAJE          ,6291000.0,4.48,4.48,0.0
35211,PROVEEDORES VARIOS,4005000.0,-4.48,0.0,4.48
35212,PROVEEDORES VARIOS,4005000.0,-5.04,0.0,5.04
35212,GASTOS DE VIAJE          ,6291000.0,5.04,5.04,0.0
35213,PROVEEDORES VARIOS,4005000.0,-8.5,0.0,8.5
35213,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,8.5,8.5,0.0
35214,PROVEEDORES VARIOS,4005000.0,-7.75,0.0,7.75
35214,TRANSPORTES              ,6240000.0,7.75,7.75,0.0
35215,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,5.8,5.8,0.0
35215,PROVEEDORES VARIOS,4005000.0,-5.8,0.0,5.8
35216,PROVEEDORES VARIOS,4005000.0,-29.81,0.0,29.81
35216,GASTOS DE VIAJE          ,6291000.0,29.81,29.81,0.0
35217,GASTOS DE VIAJE          ,6291000.0,96.51,96.51,0.0
35217,PROVEEDORES VARIOS,4005000.0,-96.51,0.0,96.51
35218,PROVEEDORES VARIOS,4005000.0,-7.0,0.0,7.0
35218,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,7.0,7.0,0.0
35219,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,65.0,65.0,0.0
35219,PROVEEDORES VARIOS,4005000.0,-65.0,0.0,65.0
35220,PROVEEDORES VARIOS,4005000.0,-5.2,0.0,5.2
35220,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,5.2,5.2,0.0
35221,PROVEEDORES VARIOS,4005000.0,-100.0,0.0,100.0
35221,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,100.0,100.0,0.0
35222,TRANSPORTES              ,6240000.0,41.8,41.8,0.0
35222,PROVEEDORES VARIOS,4005000.0,-41.8,0.0,41.8
35223,PROVEEDORES VARIOS,4005000.0,-4.81,0.0,4.81
35223,GASTOS DE VIAJE          ,6291000.0,4.81,4.81,0.0
35224,PROVEEDORES VARIOS,4005000.0,-8.05,0.0,8.05
35224,GASTOS DE VIAJE          ,6291000.0,8.05,8.05,0.0
35225,GASTOS DE VIAJE          ,6291000.0,36.25,36.25,0.0
35225,PROVEEDORES VARIOS,4005000.0,-36.25,0.0,36.25
35226,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,73.0,73.0,0.0
35226,PROVEEDORES VARIOS,4005000.0,-73.0,0.0,73.0
35227,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,5.5,5.5,0.0
35227,PROVEEDORES VARIOS,4005000.0,-5.5,0.0,5.5
35228,PROVEEDORES VARIOS,4005000.0,-345.0,0.0,345.0
35228,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,345.0,345.0,0.0
35229,TRANSPORTES              ,6240000.0,6.3,6.3,0.0
35229,PROVEEDORES VARIOS,4005000.0,-6.3,0.0,6.3
35230,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35230,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35231,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35231,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35232,PROVEEDORES VARIOS,4005000.0,-25.65,0.0,25.65
35232,TRANSPORTES              ,6240000.0,25.65,25.65,0.0
35233,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,78.0,78.0,0.0
35233,PROVEEDORES VARIOS,4005000.0,-78.0,0.0,78.0
35234,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,50.0,50.0,0.0
35234,PROVEEDORES VARIOS,4005000.0,-50.0,0.0,50.0
35235,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,195.0,195.0,0.0
35235,PROVEEDORES VARIOS,4005000.0,-195.0,0.0,195.0
35236,TRANSPORTES              ,6240000.0,27.55,27.55,0.0
35236,PROVEEDORES VARIOS,4005000.0,-27.55,0.0,27.55
35237,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35237,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35238,COMIDAS EMPLEADOS,6292100.0,29.65,29.65,0.0
35238,PROVEEDORES VARIOS,4005000.0,-29.65,0.0,29.65
35239,PROVEEDORES VARIOS,4005000.0,-24.1,0.0,24.1
35239,COMIDAS EMPLEADOS,6292100.0,24.1,24.1,0.0
35240,TRANSPORTES              ,6240000.0,42.8,42.8,0.0
35240,PROVEEDORES VARIOS,4005000.0,-42.8,0.0,42.8
35241,PROVEEDORES VARIOS,4005000.0,-36.5,0.0,36.5
35241,TRANSPORTES              ,6240000.0,36.5,36.5,0.0
35242,TRANSPORTES              ,6240000.0,22.13,22.13,0.0
35242,PROVEEDORES VARIOS,4005000.0,-22.13,0.0,22.13
35243,TRANSPORTES              ,6240000.0,44.65,44.65,0.0
35243,PROVEEDORES VARIOS,4005000.0,-44.65,0.0,44.65
35244,COMIDAS EMPLEADOS,6292100.0,4.36,4.36,0.0
35244,PROVEEDORES VARIOS,4005000.0,-4.36,0.0,4.36
35245,GASTOS DE VIAJE          ,6291000.0,3.0,3.0,0.0
35245,PROVEEDORES VARIOS,4005000.0,-3.0,0.0,3.0
35246,PROVEEDORES VARIOS,4005000.0,-6.9,0.0,6.9
35246,COMIDAS EMPLEADOS,6292100.0,6.9,6.9,0.0
35247,COMIDAS EMPLEADOS,6292100.0,6.4,6.4,0.0
35247,PROVEEDORES VARIOS,4005000.0,-6.4,0.0,6.4
35248,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35248,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35249,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35249,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35250,PROVEEDORES VARIOS,4005000.0,-32.3,0.0,32.3
35250,TRANSPORTES              ,6240000.0,32.3,32.3,0.0
35251,PROVEEDORES VARIOS,4005000.0,-4.48,0.0,4.48
35251,GASTOS DE VIAJE          ,6291000.0,4.48,4.48,0.0
35252,PROVEEDORES VARIOS,4005000.0,-4.48,0.0,4.48
35252,GASTOS DE VIAJE          ,6291000.0,4.48,4.48,0.0
35253,PROVEEDORES VARIOS,4005000.0,-20.0,0.0,20.0
35253,TRANSPORTES              ,6240000.0,20.0,20.0,0.0
35254,TRANSPORTES              ,6240000.0,33.0,33.0,0.0
35254,PROVEEDORES VARIOS,4005000.0,-33.0,0.0,33.0
35255,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35255,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35256,COMIDAS EMPLEADOS,6292100.0,9.7,9.7,0.0
35256,PROVEEDORES VARIOS,4005000.0,-9.7,0.0,9.7
35257,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35257,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35258,PROVEEDORES VARIOS,4005000.0,-8.35,0.0,8.35
35258,COMIDAS EMPLEADOS,6292100.0,8.35,8.35,0.0
35259,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35259,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35260,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35260,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
35261,COMIDAS EMPLEADOS,6292100.0,8.9,8.9,0.0
35261,PROVEEDORES VARIOS,4005000.0,-8.9,0.0,8.9
