journal_entry_id,posting_date,fiscal_year,prepared_by
1800024945,12/05/2024,2024,INT_PRESTIGE
1800024946,12/05/2024,2024,INT_PRESTIGE
1800024947,12/05/2024,2024,INT_PRESTIGE
1800024948,12/05/2024,2024,INT_PRESTIGE
1800024949,12/05/2024,2024,INT_PRESTIGE
1800024950,12/05/2024,2024,INT_PRESTIGE
1800024951,12/05/2024,2024,INT_PRESTIGE
1800024952,12/05/2024,2024,INT_PRESTIGE
1800024953,12/05/2024,2024,INT_PRESTIGE
1800024954,12/05/2024,2024,INT_PRESTIGE
1800024955,12/05/2024,2024,INT_PRESTIGE
1800024956,12/05/2024,2024,INT_PRESTIGE
1800024957,12/05/2024,2024,INT_PRESTIGE
1800024958,12/05/2024,2024,INT_PRESTIGE
1800024959,12/05/2024,2024,INT_PRESTIGE
1800024960,12/05/2024,2024,INT_PRESTIGE
1800024961,12/05/2024,2024,INT_PRESTIGE
1800024962,12/05/2024,2024,INT_PRESTIGE
1800024963,12/05/2024,2024,INT_PRESTIGE
1800024964,12/05/2024,2024,INT_PRESTIGE
1800024965,12/05/2024,2024,INT_PRESTIGE
1800024966,12/05/2024,2024,INT_PRESTIGE
1800024967,12/05/2024,2024,INT_PRESTIGE
1800024968,12/05/2024,2024,INT_PRESTIGE
1800024969,12/05/2024,2024,INT_PRESTIGE
1800024970,12/05/2024,2024,INT_PRESTIGE
1800024971,12/05/2024,2024,INT_PRESTIGE
1800024972,12/05/2024,2024,INT_PRESTIGE
1800024973,12/05/2024,2024,INT_PRESTIGE
1800024974,12/05/2024,2024,INT_PRESTIGE
1800024975,12/05/2024,2024,INT_PRESTIGE
1800024976,12/05/2024,2024,INT_PRESTIGE
1800024977,12/05/2024,2024,INT_PRESTIGE
1800024978,12/05/2024,2024,INT_PRESTIGE
1800024979,12/05/2024,2024,INT_PRESTIGE
1800024980,12/05/2024,2024,INT_PRESTIGE
1800024981,12/05/2024,2024,INT_PRESTIGE
1800024982,12/05/2024,2024,INT_PRESTIGE
1800024983,12/05/2024,2024,INT_PRESTIGE
1800024984,10/05/2024,2024,_SAP_TEC_USR
1800024985,10/05/2024,2024,_SAP_TEC_USR
1800024986,10/05/2024,2024,_SAP_TEC_USR
1800024987,10/05/2024,2024,_SAP_TEC_USR
1800024988,10/05/2024,2024,_SAP_TEC_USR
1800024989,10/05/2024,2024,_SAP_TEC_USR
1800024990,10/05/2024,2024,_SAP_TEC_USR
1800024991,10/05/2024,2024,_SAP_TEC_USR
1800024992,10/05/2024,2024,_SAP_TEC_USR
1800024993,11/05/2024,2024,_SAP_TEC_USR
1800024994,11/05/2024,2024,_SAP_TEC_USR
1800024995,11/05/2024,2024,_SAP_TEC_USR
1800024996,11/05/2024,2024,_SAP_TEC_USR
1800024997,11/05/2024,2024,_SAP_TEC_USR
1800024998,11/05/2024,2024,_SAP_TEC_USR
1800025000,12/05/2024,2024,_SAP_TEC_USR
1800025001,12/05/2024,2024,_SAP_TEC_USR
1800025002,12/05/2024,2024,_SAP_TEC_USR
1800025003,12/05/2024,2024,_SAP_TEC_USR
1800025004,12/05/2024,2024,_SAP_TEC_USR
1800025005,12/05/2024,2024,_SAP_TEC_USR
1800025006,12/05/2024,2024,_SAP_TEC_USR
1800025007,12/05/2024,2024,_SAP_TEC_USR
1800025008,12/05/2024,2024,BATCH_USER
1800025009,12/05/2024,2024,BATCH_USER
1800025010,12/05/2024,2024,BATCH_USER
1800025011,12/05/2024,2024,BATCH_USER
1800025012,12/05/2024,2024,BATCH_USER
1800025013,12/05/2024,2024,BATCH_USER
1800025014,12/05/2024,2024,BATCH_USER
1800025016,12/05/2024,2024,BATCH_USER
1800025017,11/05/2024,2024,BATCH_USER
1800025018,11/05/2024,2024,BATCH_USER
1800025019,11/05/2024,2024,BATCH_USER
1800025020,11/05/2024,2024,BATCH_USER
1800025021,11/05/2024,2024,BATCH_USER
1800025022,11/05/2024,2024,BATCH_USER
1800025023,11/05/2024,2024,BATCH_USER
1800025024,11/05/2024,2024,BATCH_USER
1800025025,11/05/2024,2024,BATCH_USER
1800025026,11/05/2024,2024,BATCH_USER
1800025027,11/05/2024,2024,BATCH_USER
1800025028,11/05/2024,2024,BATCH_USER
1800025029,11/05/2024,2024,BATCH_USER
1800025030,11/05/2024,2024,BATCH_USER
1800025031,11/05/2024,2024,BATCH_USER
1800025033,11/05/2024,2024,BATCH_USER
1800025034,11/05/2024,2024,BATCH_USER
1800025036,11/05/2024,2024,BATCH_USER
1800025037,11/05/2024,2024,BATCH_USER
1800025038,11/05/2024,2024,BATCH_USER
1800025039,12/05/2024,2024,BATCH_USER
1800025040,12/05/2024,2024,BATCH_USER
1800025041,12/05/2024,2024,BATCH_USER
1800025042,12/05/2024,2024,BATCH_USER
1800025043,12/05/2024,2024,BATCH_USER
1800025044,12/05/2024,2024,BATCH_USER
1800025045,12/05/2024,2024,BATCH_USER
1800025046,12/05/2024,2024,BATCH_USER
1800025047,12/05/2024,2024,BATCH_USER
1800025048,12/05/2024,2024,BATCH_USER
1800025049,12/05/2024,2024,BATCH_USER
1800025050,12/05/2024,2024,BATCH_USER
1800025051,12/05/2024,2024,BATCH_USER
1800025052,12/05/2024,2024,BATCH_USER
1800025053,12/05/2024,2024,BATCH_USER
1800025054,12/05/2024,2024,BATCH_USER
1800025055,12/05/2024,2024,BATCH_USER
1800025056,12/05/2024,2024,BATCH_USER
1800025057,12/05/2024,2024,BATCH_USER
1800025058,12/05/2024,2024,BATCH_USER
1800025059,12/05/2024,2024,BATCH_USER
1800025060,12/05/2024,2024,BATCH_USER
1800025061,12/05/2024,2024,BATCH_USER
1800025062,12/05/2024,2024,BATCH_USER
1800025063,12/05/2024,2024,BATCH_USER
1800025064,12/05/2024,2024,BATCH_USER
1800025065,12/05/2024,2024,BATCH_USER
1800025066,12/05/2024,2024,BATCH_USER
1800025067,12/05/2024,2024,BATCH_USER
1800025068,12/05/2024,2024,BATCH_USER
1800025069,12/05/2024,2024,BATCH_USER
1800025070,11/05/2024,2024,BATCH_USER
1800025071,11/05/2024,2024,BATCH_USER
1800025073,11/05/2024,2024,BATCH_USER
1800025074,11/05/2024,2024,BATCH_USER
1800025075,11/05/2024,2024,BATCH_USER
1800025076,11/05/2024,2024,BATCH_USER
1800025077,11/05/2024,2024,BATCH_USER
1800025078,11/05/2024,2024,BATCH_USER
1800025079,11/05/2024,2024,BATCH_USER
1800025080,11/05/2024,2024,BATCH_USER
1800025081,11/05/2024,2024,BATCH_USER
1800025082,11/05/2024,2024,BATCH_USER
1800025083,11/05/2024,2024,BATCH_USER
1800025084,11/05/2024,2024,BATCH_USER
1800025085,11/05/2024,2024,BATCH_USER
1800025086,11/05/2024,2024,BATCH_USER
1800025087,11/05/2024,2024,BATCH_USER
1800025088,11/05/2024,2024,BATCH_USER
1800025089,11/05/2024,2024,BATCH_USER
1800025090,11/05/2024,2024,BATCH_USER
1800025091,11/05/2024,2024,BATCH_USER
1800025092,11/05/2024,2024,BATCH_USER
1800025093,11/05/2024,2024,BATCH_USER
1800025094,11/05/2024,2024,BATCH_USER
1800025095,11/05/2024,2024,BATCH_USER
1800025096,12/05/2024,2024,BATCH_USER
1800025097,12/05/2024,2024,BATCH_USER
1800025098,12/05/2024,2024,BATCH_USER
1800025100,11/05/2024,2024,BATCH_USER
1800025101,11/05/2024,2024,BATCH_USER
1800025102,11/05/2024,2024,BATCH_USER
1800025103,11/05/2024,2024,BATCH_USER
1800025104,11/05/2024,2024,BATCH_USER
1800025106,11/05/2024,2024,BATCH_USER
1800025107,11/05/2024,2024,BATCH_USER
1800025108,11/05/2024,2024,BATCH_USER
1800025109,11/05/2024,2024,BATCH_USER
1800025110,11/05/2024,2024,BATCH_USER
1800025111,11/05/2024,2024,BATCH_USER
1800025112,11/05/2024,2024,BATCH_USER
1800025113,11/05/2024,2024,BATCH_USER
1800025114,11/05/2024,2024,BATCH_USER
1800025115,11/05/2024,2024,BATCH_USER
1800025116,11/05/2024,2024,BATCH_USER
1800025117,12/05/2024,2024,BATCH_USER
1800025118,12/05/2024,2024,BATCH_USER
1800025119,12/05/2024,2024,BATCH_USER
1800025120,12/05/2024,2024,BATCH_USER
1800025121,12/05/2024,2024,BATCH_USER
1800025122,12/05/2024,2024,BATCH_USER
1800025123,12/05/2024,2024,BATCH_USER
1800025124,12/05/2024,2024,BATCH_USER
1800025125,12/05/2024,2024,BATCH_USER
1800025126,12/05/2024,2024,BATCH_USER
1800025127,12/05/2024,2024,BATCH_USER
1800025128,12/05/2024,2024,BATCH_USER
1800025129,12/05/2024,2024,BATCH_USER
1800025130,12/05/2024,2024,BATCH_USER
1800025131,12/05/2024,2024,BATCH_USER
1800025132,10/05/2024,2024,BATCH_USER
1800025133,10/05/2024,2024,BATCH_USER
1800025134,10/05/2024,2024,BATCH_USER
1800025135,10/05/2024,2024,BATCH_USER
1800025136,10/05/2024,2024,BATCH_USER
1800025137,11/05/2024,2024,BATCH_USER
1800025138,11/05/2024,2024,BATCH_USER
1800025139,11/05/2024,2024,BATCH_USER
1800025141,11/05/2024,2024,BATCH_USER
1800025142,11/05/2024,2024,BATCH_USER
1800025143,11/05/2024,2024,BATCH_USER
1800025144,10/05/2024,2024,BATCH_USER
1800025145,10/05/2024,2024,BATCH_USER
1800025146,10/05/2024,2024,BATCH_USER
1800025147,10/05/2024,2024,BATCH_USER
1800025148,10/05/2024,2024,BATCH_USER
1800025149,10/05/2024,2024,BATCH_USER
1800025150,10/05/2024,2024,BATCH_USER
1800025151,10/05/2024,2024,BATCH_USER
1800025152,10/05/2024,2024,BATCH_USER
1800025153,10/05/2024,2024,BATCH_USER
1800025154,10/05/2024,2024,BATCH_USER
1800025155,10/05/2024,2024,BATCH_USER
1800025156,10/05/2024,2024,BATCH_USER
1800025157,10/05/2024,2024,BATCH_USER
1800025158,10/05/2024,2024,BATCH_USER
1800025159,10/05/2024,2024,BATCH_USER
1800025160,10/05/2024,2024,BATCH_USER
1800025161,10/05/2024,2024,BATCH_USER
1800025162,10/05/2024,2024,BATCH_USER
1800025163,10/05/2024,2024,BATCH_USER
1800025164,10/05/2024,2024,BATCH_USER
1800025165,10/05/2024,2024,BATCH_USER
1800025166,10/05/2024,2024,BATCH_USER
1800025167,10/05/2024,2024,BATCH_USER
1800025168,10/05/2024,2024,BATCH_USER
1800025169,10/05/2024,2024,BATCH_USER
1800025170,10/05/2024,2024,BATCH_USER
1800025171,10/05/2024,2024,BATCH_USER
1800025172,10/05/2024,2024,BATCH_USER
1800025173,10/05/2024,2024,BATCH_USER
1800025174,10/05/2024,2024,BATCH_USER
1800025175,10/05/2024,2024,BATCH_USER
1800025176,10/05/2024,2024,BATCH_USER
1800025177,10/05/2024,2024,BATCH_USER
1800025178,10/05/2024,2024,BATCH_USER
1800025179,10/05/2024,2024,BATCH_USER
1800025180,10/05/2024,2024,BATCH_USER
1800025181,10/05/2024,2024,BATCH_USER
1800025182,10/05/2024,2024,BATCH_USER
1800025183,10/05/2024,2024,BATCH_USER
1800025184,10/05/2024,2024,BATCH_USER
1800025185,10/05/2024,2024,BATCH_USER
1800025186,10/05/2024,2024,BATCH_USER
1800025187,10/05/2024,2024,BATCH_USER
1800025188,10/05/2024,2024,BATCH_USER
1800025189,10/05/2024,2024,BATCH_USER
1800025190,10/05/2024,2024,BATCH_USER
1800025191,10/05/2024,2024,BATCH_USER
1800025192,10/05/2024,2024,BATCH_USER
1800025193,10/05/2024,2024,BATCH_USER
1800025194,10/05/2024,2024,BATCH_USER
1800025195,12/05/2024,2024,BATCH_USER
1800025196,12/05/2024,2024,BATCH_USER
1800025197,12/05/2024,2024,BATCH_USER
1800025198,12/05/2024,2024,BATCH_USER
1800025199,12/05/2024,2024,BATCH_USER
1800025200,12/05/2024,2024,BATCH_USER
1800025201,12/05/2024,2024,BATCH_USER
1800025202,12/05/2024,2024,BATCH_USER
1800025203,12/05/2024,2024,BATCH_USER
1800025204,12/05/2024,2024,BATCH_USER
1800025205,12/05/2024,2024,BATCH_USER
1800025206,12/05/2024,2024,BATCH_USER
1800025207,12/05/2024,2024,BATCH_USER
1800025208,12/05/2024,2024,BATCH_USER
1800025209,12/05/2024,2024,BATCH_USER
1800025210,12/05/2024,2024,BATCH_USER
1800025211,12/05/2024,2024,BATCH_USER
1800025212,12/05/2024,2024,BATCH_USER
1800025213,12/05/2024,2024,BATCH_USER
1800025214,12/05/2024,2024,BATCH_USER
1800025215,12/05/2024,2024,BATCH_USER
1800025216,12/05/2024,2024,BATCH_USER
1800025217,12/05/2024,2024,BATCH_USER
1800025218,12/05/2024,2024,BATCH_USER
1800025219,12/05/2024,2024,BATCH_USER
1800025220,12/05/2024,2024,BATCH_USER
1800025221,12/05/2024,2024,BATCH_USER
1800025222,12/05/2024,2024,BATCH_USER
1800025223,12/05/2024,2024,BATCH_USER
1800025224,12/05/2024,2024,BATCH_USER
1800025225,10/05/2024,2024,BATCH_USER
1800025226,10/05/2024,2024,BATCH_USER
1800025227,10/05/2024,2024,BATCH_USER
1800025228,10/05/2024,2024,BATCH_USER
1800025229,10/05/2024,2024,BATCH_USER
1800025230,10/05/2024,2024,BATCH_USER
1800025231,10/05/2024,2024,BATCH_USER
1800025232,10/05/2024,2024,BATCH_USER
1800025233,10/05/2024,2024,BATCH_USER
1800025234,10/05/2024,2024,BATCH_USER
1800025235,10/05/2024,2024,BATCH_USER
1800025236,10/05/2024,2024,BATCH_USER
1800025237,10/05/2024,2024,BATCH_USER
1800025238,10/05/2024,2024,BATCH_USER
1800025239,10/05/2024,2024,BATCH_USER
1800025240,10/05/2024,2024,BATCH_USER
1800025241,10/05/2024,2024,BATCH_USER
1800025242,10/05/2024,2024,BATCH_USER
1800025245,10/05/2024,2024,BATCH_USER
1800025246,10/05/2024,2024,BATCH_USER
1800025247,10/05/2024,2024,BATCH_USER
1800025248,12/05/2024,2024,BATCH_USER
1800025249,12/05/2024,2024,BATCH_USER
1800025250,12/05/2024,2024,BATCH_USER
1800025251,12/05/2024,2024,BATCH_USER
1800025252,12/05/2024,2024,BATCH_USER
1800025253,12/05/2024,2024,BATCH_USER
1800025254,12/05/2024,2024,BATCH_USER
1800025256,10/05/2024,2024,MRAMOS
1800025257,09/05/2024,2024,MRAMOS
1800025259,13/05/2024,2024,INT_TPV
1800025260,13/05/2024,2024,INT_TPV
1800025261,13/05/2024,2024,INT_PRESTIGE
1800025262,13/05/2024,2024,INT_PRESTIGE
1800025263,13/05/2024,2024,INT_PRESTIGE
1800025264,13/05/2024,2024,INT_PRESTIGE
1800025265,13/05/2024,2024,INT_PRESTIGE
1800025266,13/05/2024,2024,INT_PRESTIGE
1800025267,13/05/2024,2024,INT_PRESTIGE
1800025268,13/05/2024,2024,INT_PRESTIGE
1800025269,13/05/2024,2024,INT_PRESTIGE
1800025270,13/05/2024,2024,INT_PRESTIGE
1800025271,13/05/2024,2024,INT_PRESTIGE
1800025272,13/05/2024,2024,INT_PRESTIGE
1800025273,13/05/2024,2024,INT_PRESTIGE
1800025274,13/05/2024,2024,INT_PRESTIGE
1800025275,13/05/2024,2024,INT_PRESTIGE
1800025276,13/05/2024,2024,INT_PRESTIGE
1800025277,13/05/2024,2024,INT_PRESTIGE
1800025278,13/05/2024,2024,INT_PRESTIGE
1800025279,13/05/2024,2024,INT_PRESTIGE
1800025280,13/05/2024,2024,INT_PRESTIGE
1800025281,13/05/2024,2024,INT_PRESTIGE
1800025282,13/05/2024,2024,INT_PRESTIGE
1800025283,13/05/2024,2024,INT_PRESTIGE
1800025284,13/05/2024,2024,INT_PRESTIGE
1800025285,13/05/2024,2024,INT_PRESTIGE
1800025286,13/05/2024,2024,INT_PRESTIGE
1800025287,13/05/2024,2024,INT_PRESTIGE
1800025288,13/05/2024,2024,INT_PRESTIGE
1800025289,13/05/2024,2024,INT_PRESTIGE
1800025290,13/05/2024,2024,INT_PRESTIGE
1800025291,13/05/2024,2024,INT_PRESTIGE
1800025292,13/05/2024,2024,INT_PRESTIGE
1800025293,13/05/2024,2024,INT_PRESTIGE
1800025294,13/05/2024,2024,INT_PRESTIGE
1800025295,13/05/2024,2024,INT_PRESTIGE
1800025296,13/05/2024,2024,INT_PRESTIGE
1800025297,13/05/2024,2024,INT_PRESTIGE
1800025298,13/05/2024,2024,INT_PRESTIGE
1800025299,13/05/2024,2024,INT_PRESTIGE
1800025300,13/05/2024,2024,INT_PRESTIGE
1800025301,13/05/2024,2024,INT_PRESTIGE
1800025302,13/05/2024,2024,INT_PRESTIGE
1800025303,13/05/2024,2024,INT_PRESTIGE
1800025304,13/05/2024,2024,INT_PRESTIGE
1800025305,13/05/2024,2024,INT_PRESTIGE
1800025306,13/05/2024,2024,INT_PRESTIGE
1800025307,13/05/2024,2024,INT_PRESTIGE
1800025308,13/05/2024,2024,INT_PRESTIGE
1800025309,13/05/2024,2024,INT_PRESTIGE
1800025310,14/05/2024,2024,INT_PRESTIGE
1800025311,14/05/2024,2024,INT_PRESTIGE
1800025312,14/05/2024,2024,INT_PRESTIGE
1800025313,14/05/2024,2024,INT_PRESTIGE
1800025314,14/05/2024,2024,INT_PRESTIGE
1800025315,14/05/2024,2024,INT_PRESTIGE
1800025316,14/05/2024,2024,INT_PRESTIGE
1800025317,14/05/2024,2024,INT_PRESTIGE
1800025318,14/05/2024,2024,INT_PRESTIGE
1800025319,14/05/2024,2024,INT_PRESTIGE
1800025320,14/05/2024,2024,INT_PRESTIGE
1800025321,14/05/2024,2024,INT_PRESTIGE
1800025322,14/05/2024,2024,INT_PRESTIGE
1800025323,13/05/2024,2024,INT_PRESTIGE
1800025324,14/05/2024,2024,INT_PRESTIGE
1800025325,14/05/2024,2024,INT_PRESTIGE
1800025326,14/05/2024,2024,INT_PRESTIGE
1800025327,14/05/2024,2024,INT_PRESTIGE
1800025328,13/05/2024,2024,INT_PRESTIGE
1800025329,13/05/2024,2024,INT_PRESTIGE
1800025330,13/05/2024,2024,INT_PRESTIGE
1800025331,14/05/2024,2024,INT_PRESTIGE
1800025332,14/05/2024,2024,INT_PRESTIGE
1800025333,14/05/2024,2024,INT_PRESTIGE
1800025334,14/05/2024,2024,INT_PRESTIGE
1800025335,14/05/2024,2024,INT_PRESTIGE
1800025336,14/05/2024,2024,INT_PRESTIGE
1800025337,14/05/2024,2024,INT_PRESTIGE
1800025338,14/05/2024,2024,INT_PRESTIGE
1800025339,14/05/2024,2024,INT_PRESTIGE
1800025340,14/05/2024,2024,INT_PRESTIGE
1800025341,14/05/2024,2024,INT_PRESTIGE
1800025342,14/05/2024,2024,INT_PRESTIGE
1800025343,14/05/2024,2024,INT_PRESTIGE
1800025344,14/05/2024,2024,INT_PRESTIGE
1800025345,14/05/2024,2024,INT_PRESTIGE
1800025346,14/05/2024,2024,INT_PRESTIGE
1800025347,14/05/2024,2024,INT_PRESTIGE
1800025348,14/05/2024,2024,INT_PRESTIGE
1800025349,14/05/2024,2024,INT_PRESTIGE
1800025350,14/05/2024,2024,INT_PRESTIGE
1800025351,14/05/2024,2024,INT_PRESTIGE
1800025352,14/05/2024,2024,INT_PRESTIGE
1800025353,13/05/2024,2024,INT_PRESTIGE
1800025354,13/05/2024,2024,INT_PRESTIGE
1800025355,13/05/2024,2024,INT_PRESTIGE
1800025356,13/05/2024,2024,INT_PRESTIGE
1800025357,13/05/2024,2024,INT_PRESTIGE
1800025358,13/05/2024,2024,INT_PRESTIGE
1800025359,13/05/2024,2024,INT_PRESTIGE
1800025360,13/05/2024,2024,INT_PRESTIGE
1800025361,13/05/2024,2024,INT_PRESTIGE
1800025362,13/05/2024,2024,INT_PRESTIGE
1800025363,13/05/2024,2024,INT_PRESTIGE
1800025364,13/05/2024,2024,INT_PRESTIGE
1800025365,13/05/2024,2024,INT_PRESTIGE
1800025366,13/05/2024,2024,INT_PRESTIGE
1800025367,13/05/2024,2024,INT_PRESTIGE
1800025368,13/05/2024,2024,INT_PRESTIGE
1800025369,13/05/2024,2024,INT_PRESTIGE
1800025370,13/05/2024,2024,INT_PRESTIGE
1800025371,13/05/2024,2024,INT_PRESTIGE
1800025372,13/05/2024,2024,INT_PRESTIGE
1800025373,13/05/2024,2024,INT_PRESTIGE
1800025374,13/05/2024,2024,INT_PRESTIGE
1800025375,13/05/2024,2024,INT_PRESTIGE
1800025376,13/05/2024,2024,INT_PRESTIGE
1800025377,13/05/2024,2024,INT_PRESTIGE
1800025378,13/05/2024,2024,INT_PRESTIGE
1800025379,13/05/2024,2024,INT_PRESTIGE
1800025380,13/05/2024,2024,INT_PRESTIGE
1800025381,13/05/2024,2024,INT_PRESTIGE
1800025382,13/05/2024,2024,INT_PRESTIGE
1800025383,13/05/2024,2024,INT_PRESTIGE
1800025384,13/05/2024,2024,INT_PRESTIGE
1800025385,13/05/2024,2024,INT_PRESTIGE
1800025386,13/05/2024,2024,INT_PRESTIGE
1800025387,13/05/2024,2024,INT_PRESTIGE
1800025388,13/05/2024,2024,INT_PRESTIGE
1800025389,13/05/2024,2024,INT_PRESTIGE
1800025390,13/05/2024,2024,INT_PRESTIGE
1800025391,13/05/2024,2024,INT_PRESTIGE
1800025392,13/05/2024,2024,INT_PRESTIGE
1800025393,13/05/2024,2024,INT_PRESTIGE
1800025394,13/05/2024,2024,INT_PRESTIGE
1800025395,13/05/2024,2024,INT_PRESTIGE
1800025396,13/05/2024,2024,INT_PRESTIGE
1800025397,13/05/2024,2024,INT_PRESTIGE
1800025398,14/05/2024,2024,INT_PRESTIGE
1800025399,14/05/2024,2024,INT_PRESTIGE
1800025400,14/05/2024,2024,INT_PRESTIGE
1800025401,14/05/2024,2024,INT_PRESTIGE
1800025402,14/05/2024,2024,INT_PRESTIGE
1800025403,14/05/2024,2024,INT_PRESTIGE
1800025404,14/05/2024,2024,INT_PRESTIGE
1800025405,14/05/2024,2024,INT_PRESTIGE
1800025406,14/05/2024,2024,INT_PRESTIGE
1800025407,14/05/2024,2024,INT_PRESTIGE
1800025408,14/05/2024,2024,INT_PRESTIGE
1800025409,14/05/2024,2024,INT_PRESTIGE
1800025410,14/05/2024,2024,INT_PRESTIGE
1800025411,14/05/2024,2024,INT_PRESTIGE
1800025412,14/05/2024,2024,INT_PRESTIGE
1800025413,14/05/2024,2024,INT_PRESTIGE
1800025414,14/05/2024,2024,INT_PRESTIGE
1800025415,14/05/2024,2024,INT_PRESTIGE
1800025416,14/05/2024,2024,INT_PRESTIGE
1800025417,14/05/2024,2024,INT_PRESTIGE
1800025418,14/05/2024,2024,INT_PRESTIGE
1800025419,14/05/2024,2024,INT_PRESTIGE
1800025420,14/05/2024,2024,INT_PRESTIGE
1800025421,14/05/2024,2024,INT_PRESTIGE
1800025422,14/05/2024,2024,INT_PRESTIGE
1800025423,14/05/2024,2024,INT_PRESTIGE
1800025424,14/05/2024,2024,INT_PRESTIGE
1800025425,14/05/2024,2024,INT_PRESTIGE
1800025426,13/05/2024,2024,INT_PRESTIGE
1800025427,13/05/2024,2024,INT_PRESTIGE
1800025428,13/05/2024,2024,INT_PRESTIGE
1800025429,13/05/2024,2024,INT_PRESTIGE
1800025430,13/05/2024,2024,INT_PRESTIGE
1800025431,13/05/2024,2024,INT_PRESTIGE
1800025432,13/05/2024,2024,INT_PRESTIGE
1800025433,13/05/2024,2024,INT_PRESTIGE
1800025434,13/05/2024,2024,INT_PRESTIGE
1800025435,13/05/2024,2024,INT_PRESTIGE
1800025436,13/05/2024,2024,INT_PRESTIGE
1800025437,13/05/2024,2024,INT_PRESTIGE
1800025438,13/05/2024,2024,INT_PRESTIGE
1800025439,13/05/2024,2024,INT_PRESTIGE
1800025440,13/05/2024,2024,INT_PRESTIGE
1800025441,13/05/2024,2024,INT_PRESTIGE
1800025442,13/05/2024,2024,INT_PRESTIGE
1800025443,13/05/2024,2024,INT_PRESTIGE
1800025444,13/05/2024,2024,INT_PRESTIGE
1800025445,13/05/2024,2024,INT_PRESTIGE
1800025446,13/05/2024,2024,INT_PRESTIGE
1800025447,13/05/2024,2024,INT_PRESTIGE
1800025448,13/05/2024,2024,INT_PRESTIGE
1800025449,13/05/2024,2024,INT_PRESTIGE
1800025450,13/05/2024,2024,INT_PRESTIGE
1800025451,13/05/2024,2024,INT_PRESTIGE
1800025452,13/05/2024,2024,INT_PRESTIGE
1800025453,13/05/2024,2024,INT_PRESTIGE
1800025454,13/05/2024,2024,INT_PRESTIGE
1800025455,13/05/2024,2024,INT_PRESTIGE
1800025456,13/05/2024,2024,INT_PRESTIGE
1800025457,13/05/2024,2024,INT_PRESTIGE
1800025458,13/05/2024,2024,INT_PRESTIGE
1800025459,13/05/2024,2024,INT_PRESTIGE
1800025460,13/05/2024,2024,INT_PRESTIGE
1800025461,13/05/2024,2024,INT_PRESTIGE
1800025462,13/05/2024,2024,INT_PRESTIGE
1800025463,13/05/2024,2024,INT_PRESTIGE
1800025464,13/05/2024,2024,INT_PRESTIGE
1800025465,13/05/2024,2024,INT_PRESTIGE
1800025466,13/05/2024,2024,INT_PRESTIGE
1800025467,14/05/2024,2024,INT_PRESTIGE
1800025468,14/05/2024,2024,INT_PRESTIGE
1800025469,14/05/2024,2024,INT_PRESTIGE
1800025470,14/05/2024,2024,INT_PRESTIGE
1800025471,14/05/2024,2024,INT_PRESTIGE
1800025472,14/05/2024,2024,INT_PRESTIGE
1800025473,14/05/2024,2024,INT_PRESTIGE
1800025474,14/05/2024,2024,INT_PRESTIGE
1800025475,14/05/2024,2024,INT_PRESTIGE
1800025476,14/05/2024,2024,INT_PRESTIGE
1800025477,14/05/2024,2024,INT_PRESTIGE
1800025478,14/05/2024,2024,INT_PRESTIGE
1800025479,14/05/2024,2024,INT_PRESTIGE
1800025480,14/05/2024,2024,INT_PRESTIGE
1800025481,14/05/2024,2024,INT_PRESTIGE
1800025482,14/05/2024,2024,INT_PRESTIGE
1800025483,14/05/2024,2024,INT_PRESTIGE
1800025484,14/05/2024,2024,INT_PRESTIGE
1800025485,14/05/2024,2024,INT_PRESTIGE
1800025486,14/05/2024,2024,INT_PRESTIGE
1800025487,14/05/2024,2024,INT_PRESTIGE
1800025488,14/05/2024,2024,INT_PRESTIGE
1800025489,14/05/2024,2024,INT_PRESTIGE
1800025490,14/05/2024,2024,INT_PRESTIGE
1800025491,14/05/2024,2024,INT_PRESTIGE
1800025492,14/05/2024,2024,INT_PRESTIGE
1800025493,14/05/2024,2024,INT_PRESTIGE
1800025494,14/05/2024,2024,INT_PRESTIGE
1800025495,14/05/2024,2024,INT_PRESTIGE
1800025496,14/05/2024,2024,INT_PRESTIGE
1800025497,14/05/2024,2024,INT_PRESTIGE
1800025498,14/05/2024,2024,INT_PRESTIGE
1800025499,13/05/2024,2024,_SAP_TEC_USR
1800025500,13/05/2024,2024,_SAP_TEC_USR
1800025501,13/05/2024,2024,_SAP_TEC_USR
1800025502,13/05/2024,2024,_SAP_TEC_USR
1800025503,13/05/2024,2024,_SAP_TEC_USR
1800025504,13/05/2024,2024,_SAP_TEC_USR
1800025505,13/05/2024,2024,_SAP_TEC_USR
1800025506,13/05/2024,2024,_SAP_TEC_USR
1800025507,13/05/2024,2024,_SAP_TEC_USR
1800025508,13/05/2024,2024,_SAP_TEC_USR
1800025509,13/05/2024,2024,_SAP_TEC_USR
1800025510,13/05/2024,2024,_SAP_TEC_USR
1800025511,14/05/2024,2024,_SAP_TEC_USR
1800025512,14/05/2024,2024,_SAP_TEC_USR
1800025513,14/05/2024,2024,_SAP_TEC_USR
1800025514,14/05/2024,2024,_SAP_TEC_USR
1800025515,14/05/2024,2024,_SAP_TEC_USR
1800025516,14/05/2024,2024,_SAP_TEC_USR
1800025517,13/05/2024,2024,BATCH_USER
1800025518,13/05/2024,2024,BATCH_USER
1800025519,13/05/2024,2024,BATCH_USER
1800025520,13/05/2024,2024,BATCH_USER
