num_asiento,fecha_cpu,num_documento,fecha_contable,fecha_documento,tipo_documento,num_referencia,texto_cabecera,nombre_cuenta,linea_item,indicador_dh,cuenta_mayor,area_negocio,clave_posicion,numero_cuenta,indicador_valor,importe_me,codigo_moneda,importe_debito,importe_credito,importe_neto
56,40124,8800048102,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623021,,50,,5C,-2300.0,EUR,0.0,2300.0,-2300.0
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,ASSOCIACIO BARCELONA JAVA,1,K,410901,,29,,5C,15000.0,EUR,15000.0,0.0,15000.0
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,GROUP,,,,,,,,0.0,EUR,0.0,0.0,0.0
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
"57,40124,8800048103,10124,311223,TD,,Antonio Vegas,""C PORTELL, 16 1-2"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,08023 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
57,40124,8800048103,10124,311223,TD,,Antonio Vegas,Trabajos realizados,2,S,607002,,50,,5C,-15000.0,EUR,0.0,15000.0,-15000.0
58,40124,8800048104,10124,311223,TD,,Antonio Vegas,ASSOCIACIO BARCELONA JAVA,1,K,410901,,29,,5C,5000.0,EUR,5000.0,0.0,5000.0
58,40124,8800048104,10124,311223,TD,,Antonio Vegas,GROUP,,,,,,,,0.0,EUR,0.0,0.0,0.0
"58,40124,8800048104,10124,311223,TD,,Antonio Vegas,""C PORTELL, 16 1-2"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
58,40124,8800048104,10124,311223,TD,,Antonio Vegas,08023 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
58,40124,8800048104,10124,311223,TD,,Antonio Vegas,Trabajos realizados,2,S,607002,,50,,5C,-5000.0,EUR,0.0,5000.0,-5000.0
"59,40124,8800048105,10124,311223,TD,,Maite Castro,""ATOS ORIGIN, SOCIEDAD ANO"",1,K,410901,,29,,5C,99.7,EUR,99.7,0.0,99.7"
"59,40124,8800048105,10124,311223,TD,,Maite Castro,""C/ ALBARRACIN, 25"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
59,40124,8800048105,10124,311223,TD,,Maite Castro,28037 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
59,40124,8800048105,10124,311223,TD,,Maite Castro,Mensajeros y Locomoc,2,S,629102,,50,,5C,-99.7,EUR,0.0,99.7,-99.7
60,40124,8800048106,10124,311223,TD,,Antonio Vegas,SHARINGFACTION S.L.U.,1,K,410901,,29,,5C,7000.0,EUR,7000.0,0.0,7000.0
60,40124,8800048106,10124,311223,TD,,Antonio Vegas,c/GALILEO 288 3a planta,,,,,,,,0.0,EUR,0.0,0.0,0.0
60,40124,8800048106,10124,311223,TD,,Antonio Vegas,08028 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
60,40124,8800048106,10124,311223,TD,,Antonio Vegas,Trabajos realizados,2,S,607002,,50,,5C,-7000.0,EUR,0.0,7000.0,-7000.0
61,290124,8800048119,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,485000,,9,,,25765.11,EUR,25765.11,0.0,25765.11
61,290124,8800048119,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
61,290124,8800048119,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
61,290124,8800048119,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-25765.11,EUR,0.0,25765.11,-25765.11
62,290124,8800048120,10124,311223,TD,,Maite Castro,AVIOS GROUP (AGL) LIMITED,1,D,430900,,19,,,-15013.98,EUR,0.0,15013.98,-15013.98
62,290124,8800048120,10124,311223,TD,,Maite Castro,Milton Keynes,,,,,,,,0.0,EUR,0.0,0.0,0.0
62,290124,8800048120,10124,311223,TD,,Maite Castro,London,,,,,,,,0.0,EUR,0.0,0.0,0.0
62,290124,8800048120,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,15013.98,EUR,15013.98,0.0,15013.98
63,290124,8800048121,10124,311223,TD,,Maite Castro,REPSOL S.A,1,D,485000,,9,,,135645.4,EUR,135645.4,0.0,135645.4
63,290124,8800048121,10124,311223,TD,,Maite Castro,c/ Mendez Alvaro 44,,,,,,,,0.0,EUR,0.0,0.0,0.0
63,290124,8800048121,10124,311223,TD,,Maite Castro,28045 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
63,290124,8800048121,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-135645.4,EUR,0.0,135645.4,-135645.4
64,290124,8800048122,10124,311223,TD,,Maite Castro,AIR MILES ESPAÑA S.A.,1,D,430900,,19,,,-2500.0,EUR,0.0,2500.0,-2500.0
64,290124,8800048122,10124,311223,TD,,Maite Castro,Avda. Bruselas 20,,,,,,,,0.0,EUR,0.0,0.0,0.0
64,290124,8800048122,10124,311223,TD,,Maite Castro,28108 ALCOBENDAS (Madrid),,,,,,,,0.0,EUR,0.0,0.0,0.0
64,290124,8800048122,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,2500.0,EUR,2500.0,0.0,2500.0
65,290124,8800048123,10124,311223,TD,,Maite Castro,BANCO CETELEM,1,D,430900,,19,,,-120000.0,EUR,0.0,120000.0,-120000.0
"65,290124,8800048123,10124,311223,TD,,Maite Castro,""C Retama, 3"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
65,290124,8800048123,10124,311223,TD,,Maite Castro,28045 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
65,290124,8800048123,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,120000.0,EUR,120000.0,0.0,120000.0
66,290124,8800048124,10124,311223,TD,,Maite Castro,BON PREU SAU,1,D,430900,,19,,,-7000.0,EUR,0.0,7000.0,-7000.0
66,290124,8800048124,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
66,290124,8800048124,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
"66,290124,8800048124,10124,311223,TD,,Maite Castro,""Cr C-17, Km. 73"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
66,290124,8800048124,10124,311223,TD,,Maite Castro,08509 Les Masies de Voltregá (,,,,,,,,0.0,EUR,0.0,0.0,0.0
66,290124,8800048124,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,7000.0,EUR,7000.0,0.0,7000.0
"67,290124,8800048125,10124,311223,TD,,Maite Castro,""CAIXABANK, S.A."",1,D,430900,,19,,,-7000.0,EUR,0.0,7000.0,-7000.0"
"67,290124,8800048125,10124,311223,TD,,Maite Castro,""C/ PINTOR SOROLLA, 2"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
67,290124,8800048125,10124,311223,TD,,Maite Castro,46002 VALENCIA,,,,,,,,0.0,EUR,0.0,0.0,0.0
67,290124,8800048125,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,7000.0,EUR,7000.0,0.0,7000.0
68,290124,8800048126,10124,311223,TD,,Maite Castro,CAJA LABORAL POPULAR,1,D,430900,,19,,,-45000.0,EUR,0.0,45000.0,-45000.0
68,290124,8800048126,10124,311223,TD,,Maite Castro,Paseo Arizmendiarrieta S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
68,290124,8800048126,10124,311223,TD,,Maite Castro,20500 Arrasate (Guipuzcoa),,,,,,,,0.0,EUR,0.0,0.0,0.0
68,290124,8800048126,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,45000.0,EUR,45000.0,0.0,45000.0
69,290124,8800048127,10124,311223,TD,,Maite Castro,GENERALITAT VALENCIANA,1,D,430900,,19,,,-15000.01,EUR,0.0,15000.01,-15000.01
69,290124,8800048127,10124,311223,TD,,Maite Castro,Paseo de la Albereda 16,,,,,,,,0.0,EUR,0.0,0.0,0.0
69,290124,8800048127,10124,311223,TD,,Maite Castro,46010 VALENCIA,,,,,,,,0.0,EUR,0.0,0.0,0.0
69,290124,8800048127,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,15000.01,EUR,15000.01,0.0,15000.01
70,290124,8800048128,10124,311223,TD,,Maite Castro,REIAL AUTOMÒBIL CLUB DE C,1,D,430900,,19,,,-8000.0,EUR,0.0,8000.0,-8000.0
"70,290124,8800048128,10124,311223,TD,,Maite Castro,""Avda. Diagonal, 687"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
70,290124,8800048128,10124,311223,TD,,Maite Castro,08028 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
70,290124,8800048128,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,8000.0,EUR,8000.0,0.0,8000.0
71,290124,8800048129,10124,311223,TD,,Maite Castro,TELEFONICA DE ESPANA SAU,1,D,430900,,19,,,-18000.0,EUR,0.0,18000.0,-18000.0
"71,290124,8800048129,10124,311223,TD,,Maite Castro,""CL GRAN VIA, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
71,290124,8800048129,10124,311223,TD,,Maite Castro,28013 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
71,290124,8800048129,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,18000.0,EUR,18000.0,0.0,18000.0
72,290124,8800048130,10124,311223,TD,,Maite Castro,TRANSPORTS DE BARCELONA,1,D,430900,,19,,,-2000.0,EUR,0.0,2000.0,-2000.0
"72,290124,8800048130,10124,311223,TD,,Maite Castro,""CARRER 60, ZONA FRANCA 21-23"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
72,290124,8800048130,10124,311223,TD,,Maite Castro,08040 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
72,290124,8800048130,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,2000.0,EUR,2000.0,0.0,2000.0
73,290124,8800048131,10124,311223,TD,,Maite Castro,COMPAÑIA ESPAÑOLA DE PETR,1,D,430900,,19,,,-8292.71,EUR,0.0,8292.71,-8292.71
73,290124,8800048131,10124,311223,TD,,Maite Castro,PASEO DE LA CASTELLANA 259 A.,,,,,,,,0.0,EUR,0.0,0.0,0.0
73,290124,8800048131,10124,311223,TD,,Maite Castro,28046 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
73,290124,8800048131,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,8292.71,EUR,8292.71,0.0,8292.71
74,290124,8800048132,10124,311223,TD,,Maite Castro,REAL MADRID C F,1,D,430900,,19,,,-22250.02,EUR,0.0,22250.02,-22250.02
74,290124,8800048132,10124,311223,TD,,Maite Castro,CONCHA ESPINA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
74,290124,8800048132,10124,311223,TD,,Maite Castro,28036 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
74,290124,8800048132,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,22250.02,EUR,22250.02,0.0,22250.02
75,290124,8800048133,10124,311223,TD,,Maite Castro,REAL MADRID C F,1,D,430900,,19,,,-43500.48,EUR,0.0,43500.48,-43500.48
75,290124,8800048133,10124,311223,TD,,Maite Castro,CONCHA ESPINA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
75,290124,8800048133,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
75,290124,8800048133,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
75,290124,8800048133,10124,311223,TD,,Maite Castro,28036 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
75,290124,8800048133,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,43500.48,EUR,43500.48,0.0,43500.48
"76,290124,8800048134,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430900,,19,,,-19200.0,EUR,0.0,19200.0,-19200.0"
"76,290124,8800048134,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
76,290124,8800048134,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
76,290124,8800048134,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,19200.0,EUR,19200.0,0.0,19200.0
77,290124,8800048135,10124,311223,TD,,Maite Castro,REAL MADRID C F,1,D,430900,,19,,,-1000.0,EUR,0.0,1000.0,-1000.0
77,290124,8800048135,10124,311223,TD,,Maite Castro,CONCHA ESPINA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
77,290124,8800048135,10124,311223,TD,,Maite Castro,28036 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
77,290124,8800048135,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,1000.0,EUR,1000.0,0.0,1000.0
78,290124,8800048136,10124,311223,TD,,Maite Castro,AGÈNCIA PER A LA COMPETIT,1,D,430903,,19,,,-12869.32,EUR,0.0,12869.32,-12869.32
78,290124,8800048136,10124,311223,TD,,Maite Castro,DE L'EMPRESA,,,,,,,,0.0,EUR,0.0,0.0,0.0
"78,290124,8800048136,10124,311223,TD,,Maite Castro,""Psg. DE GRÀCIA, 129"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
78,290124,8800048136,10124,311223,TD,,Maite Castro,08008 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
78,290124,8800048136,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,12869.32,EUR,12869.32,0.0,12869.32
79,290124,8800048137,10124,311223,TD,,Maite Castro,ASETEC Ingeniería de Sist,1,D,430900,,19,,,-15000.0,EUR,0.0,15000.0,-15000.0
"79,290124,8800048137,10124,311223,TD,,Maite Castro,""CALLE JAENAR, 27"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
79,290124,8800048137,10124,311223,TD,,Maite Castro,28043 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
79,290124,8800048137,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,15000.0,EUR,15000.0,0.0,15000.0
"80,290124,8800048138,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430900,,19,,,-4801.0,EUR,0.0,4801.0,-4801.0"
"80,290124,8800048138,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
80,290124,8800048138,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
80,290124,8800048138,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,4801.0,EUR,4801.0,0.0,4801.0
"81,290124,8800048139,10124,311223,TD,,Maite Castro,""KUTXABANK, S.A"",1,D,485000,,9,,,59348.89,EUR,59348.89,0.0,59348.89"
"81,290124,8800048139,10124,311223,TD,,Maite Castro,""GRAN VIA 30, Anexo I"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
81,290124,8800048139,10124,311223,TD,,Maite Castro,48009 Bilbao,,,,,,,,0.0,EUR,0.0,0.0,0.0
81,290124,8800048139,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-59348.89,EUR,0.0,59348.89,-59348.89
"82,290124,8800048140,10124,311223,TD,,Maite Castro,""KUTXABANK, S.A"",1,D,430900,,19,,,-72005.99,EUR,0.0,72005.99,-72005.99"
"82,290124,8800048140,10124,311223,TD,,Maite Castro,""GRAN VIA 30, Anexo I"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
82,290124,8800048140,10124,311223,TD,,Maite Castro,48009 Bilbao,,,,,,,,0.0,EUR,0.0,0.0,0.0
82,290124,8800048140,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,72005.99,EUR,72005.99,0.0,72005.99
"83,290124,8800048141,10124,311223,TD,,Maite Castro,""KUTXABANK, S.A"",1,D,430900,,19,,,-5090.34,EUR,0.0,5090.34,-5090.34"
"83,290124,8800048141,10124,311223,TD,,Maite Castro,""GRAN VIA 30, Anexo I"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
83,290124,8800048141,10124,311223,TD,,Maite Castro,48009 Bilbao,,,,,,,,0.0,EUR,0.0,0.0,0.0
83,290124,8800048141,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,5090.34,EUR,5090.34,0.0,5090.34
84,290124,8800048142,10124,311223,TD,,Maite Castro,CaixaBank Payments & Cons,1,D,485000,,9,,,256170.95,EUR,256170.95,0.0,256170.95
"84,290124,8800048142,10124,311223,TD,,Maite Castro,""E.F.C. E.P., S.A.U."",,,,,,,,0.0,EUR,0.0,0.0,0.0"
84,290124,8800048142,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
84,290124,8800048142,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
"84,290124,8800048142,10124,311223,TD,,Maite Castro,""Avenida de Manoteras, 20"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
84,290124,8800048142,10124,311223,TD,,Maite Castro,28050 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
84,290124,8800048142,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-256170.95,EUR,0.0,256170.95,-256170.95
85,290124,8800048143,10124,311223,TD,,Maite Castro,RCI BANQUE SA,1,D,430900,,19,,,-3645.0,EUR,0.0,3645.0,-3645.0
"85,290124,8800048143,10124,311223,TD,,Maite Castro,""AVDA. DE EUROPA 1, EDIFICIO A"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
85,290124,8800048143,10124,311223,TD,,Maite Castro,28108 ALCOBENDAS,,,,,,,,0.0,EUR,0.0,0.0,0.0
85,290124,8800048143,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,3645.0,EUR,3645.0,0.0,3645.0
86,290124,8800048144,10124,311223,TD,,Maite Castro,VFS FINANCIAL SERVICES SP,1,D,485000,,9,,,23637.51,EUR,23637.51,0.0,23637.51
86,290124,8800048144,10124,311223,TD,,Maite Castro,EFC SA,,,,,,,,0.0,EUR,0.0,0.0,0.0
86,290124,8800048144,10124,311223,TD,,Maite Castro,Calle Gobelas 41-45,,,,,,,,0.0,EUR,0.0,0.0,0.0
86,290124,8800048144,10124,311223,TD,,Maite Castro,28023 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
86,290124,8800048144,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-23637.51,EUR,0.0,23637.51,-23637.51
87,290124,8800048145,10124,311223,TD,,Maite Castro,Informàtica Crèdit Andorr,1,D,430900,,19,,,-3200.2,EUR,0.0,3200.2,-3200.2
"87,290124,8800048145,10124,311223,TD,,Maite Castro,""c/ Isidre Valls, s-n"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
87,290124,8800048145,10124,311223,TD,,Maite Castro,AD600 Sant Julià de Lòria,,,,,,,,0.0,EUR,0.0,0.0,0.0
87,290124,8800048145,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,3200.2,EUR,3200.2,0.0,3200.2
88,290124,8800048146,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,430900,,19,,,-21146.33,EUR,0.0,21146.33,-21146.33
88,290124,8800048146,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
88,290124,8800048146,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
88,290124,8800048146,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,21146.33,EUR,21146.33,0.0,21146.33
89,290124,8800048147,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,485000,,9,,,20926.99,EUR,20926.99,0.0,20926.99
89,290124,8800048147,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
89,290124,8800048147,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
89,290124,8800048147,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-20926.99,EUR,0.0,20926.99,-20926.99
90,290124,8800048148,10124,311223,TD,,Maite Castro,UTE CENTRO ESTRADA,1,D,430900,,19,,,-1000.0,EUR,0.0,1000.0,-1000.0
90,290124,8800048148,10124,311223,TD,,Maite Castro,Anabel Segura 16,,,,,,,,0.0,EUR,0.0,0.0,0.0
90,290124,8800048148,10124,311223,TD,,Maite Castro,28108 Alcobendas Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
90,290124,8800048148,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,1000.0,EUR,1000.0,0.0,1000.0
"91,290124,8800048149,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430903,,19,,,-3300.0,EUR,0.0,3300.0,-3300.0"
"91,290124,8800048149,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
91,290124,8800048149,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
91,290124,8800048149,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,3300.0,EUR,3300.0,0.0,3300.0
92,290124,8800048150,10124,311223,TD,,Maite Castro,CHEQUE DEJEUNER ESPAÑA,1,D,430900,,19,,,-1000.0,EUR,0.0,1000.0,-1000.0
"92,290124,8800048150,10124,311223,TD,,Maite Castro,""CALLE JUAN IGNACIO LUCA DE TENA, 14"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
92,290124,8800048150,10124,311223,TD,,Maite Castro,28027 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
92,290124,8800048150,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,1000.0,EUR,1000.0,0.0,1000.0
93,290124,8800048151,10124,311223,TD,,Maite Castro,COMISSION EUROPEAN COMMUN,1,D,430903,,19,,,-174498.61,EUR,0.0,174498.61,-174498.61
93,290124,8800048151,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
93,290124,8800048151,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
93,290124,8800048151,10124,311223,TD,,Maite Castro,F67075,,,,,,,,0.0,EUR,0.0,0.0,0.0
93,290124,8800048151,10124,311223,TD,,Maite Castro,COUNCIL OF EUROPE (STRAS,,,,,,,,0.0,EUR,0.0,0.0,0.0
93,290124,8800048151,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,174498.61,EUR,174498.61,0.0,174498.61
94,290124,8800048152,10124,311223,TD,,Maite Castro,CaixaBank Payments & Cons,1,D,430900,,19,,,-23900.0,EUR,0.0,23900.0,-23900.0
"94,290124,8800048152,10124,311223,TD,,Maite Castro,""E.F.C. E.P., S.A.U."",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"94,290124,8800048152,10124,311223,TD,,Maite Castro,""Avenida de Manoteras, 20"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
94,290124,8800048152,10124,311223,TD,,Maite Castro,28050 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
94,290124,8800048152,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,23900.0,EUR,23900.0,0.0,23900.0
"95,290124,8800048153,10124,311223,TD,,Maite Castro,""KUTXABANK, S.A"",1,D,430900,,19,,,-5067.72,EUR,0.0,5067.72,-5067.72"
"95,290124,8800048153,10124,311223,TD,,Maite Castro,""GRAN VIA 30, Anexo I"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
95,290124,8800048153,10124,311223,TD,,Maite Castro,48009 Bilbao,,,,,,,,0.0,EUR,0.0,0.0,0.0
95,290124,8800048153,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,5067.72,EUR,5067.72,0.0,5067.72
96,290124,8800048154,10124,311223,TD,,Maite Castro,COMISSION EUROPEAN COMMUN,1,D,430903,,19,,,-89223.73,EUR,0.0,89223.73,-89223.73
96,290124,8800048154,10124,311223,TD,,Maite Castro,F67075,,,,,,,,0.0,EUR,0.0,0.0,0.0
96,290124,8800048154,10124,311223,TD,,Maite Castro,COUNCIL OF EUROPE (STRAS,,,,,,,,0.0,EUR,0.0,0.0,0.0
96,290124,8800048154,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,89223.73,EUR,89223.73,0.0,89223.73
"97,290124,8800048155,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430900,,19,,,-35183.39,EUR,0.0,35183.39,-35183.39"
"97,290124,8800048155,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
97,290124,8800048155,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
97,290124,8800048155,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,35183.39,EUR,35183.39,0.0,35183.39
"98,290124,8800048156,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430900,,19,,,-7710.92,EUR,0.0,7710.92,-7710.92"
"98,290124,8800048156,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
98,290124,8800048156,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
98,290124,8800048156,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,7710.92,EUR,7710.92,0.0,7710.92
"99,290124,8800048157,10124,311223,TD,,Maite Castro,""KUTXABANK, S.A"",1,D,430900,,19,,,-1000.0,EUR,0.0,1000.0,-1000.0"
"99,290124,8800048157,10124,311223,TD,,Maite Castro,""GRAN VIA 30, Anexo I"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
99,290124,8800048157,10124,311223,TD,,Maite Castro,48009 Bilbao,,,,,,,,0.0,EUR,0.0,0.0,0.0
99,290124,8800048157,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,1000.0,EUR,1000.0,0.0,1000.0
100,290124,8800048158,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,485001,,9,,,27458.0,EUR,27458.0,0.0,27458.0
