Soc.,Cta.alt.,N� doc.,Ce.coste,A�o,Period,Clase doc.,Lib.mayor,D/H,Cliente,CT,BP,VP,Doc.comp.,Importe ML,Mon.,Importe,Importe,Mon.,Importe ML,Mon.,Mon.,FechaEntr,Cantidad,UMB,Nombre del usuario
0B62,5720100010,6000000332,,2024,1,BK,51200914,S,,40,,,,117.329.62,EUR,117.329.62,117.329.62,EUR,117.329.62,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000333,,2024,1,BK,51200914,H,,50,,,,-5.46,EUR,-5.46,5.46,EUR,5.46,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000334,,2024,1,BK,51200914,H,,50,,,,-199.01,EUR,-199.01,199.01,EUR,199.01,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000335,,2024,1,BK,51200914,H,,50,,,,-430.00,EUR,-430.00,430.00,EUR,430.00,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000336,,2024,1,BK,51200914,H,,50,,,,-5.522.51,EUR,-5.522.51,5.522.51,EUR,5.522.51,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000337,,2024,1,BK,51200914,H,,50,,,,-5.788.20,EUR,-5.788.20,5.788.20,EUR,5.788.20,EUR,EUR,22/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000338,,2024,1,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000339,,2024,1,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000340,,2024,1,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000341,,2024,1,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000342,,2024,1,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000343,,2024,1,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000344,,2024,1,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000345,,2024,1,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000346,,2024,1,BK,51200914,H,,50,,,,-61.81,EUR,-61.81,61.81,EUR,61.81,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000347,,2024,1,BK,51200914,H,,50,,,,-74.26,EUR,-74.26,74.26,EUR,74.26,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000348,,2024,1,BK,51200914,H,,50,,,,-359.11,EUR,-359.11,359.11,EUR,359.11,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000349,,2024,1,BK,51200914,H,,50,,,,-929.88,EUR,-929.88,929.88,EUR,929.88,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000350,,2024,1,BK,51200914,H,,50,,,,-1.760.00,EUR,-1.760.00,1.760.00,EUR,1.760.00,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000351,,2024,1,BK,51200914,H,,50,,,,-28.349.97,EUR,-28.349.97,28.349.97,EUR,28.349.97,EUR,EUR,29/01/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000352,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000353,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000354,,2024,2,BK,51200914,H,,50,,,,-1.00,EUR,-1.00,1.00,EUR,1.00,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000355,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000356,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000357,,2024,2,BK,51200914,H,,50,,,,-25.00,EUR,-25.00,25.00,EUR,25.00,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000358,,2024,2,BK,51200914,H,,50,,,,-388.26,EUR,-388.26,388.26,EUR,388.26,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000359,,2024,2,BK,51200914,H,,50,,,,-460.00,EUR,-460.00,460.00,EUR,460.00,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000360,,2024,2,BK,51200914,H,,50,,,,-102.940.21,EUR,-102.940.21,102.940.21,EUR,102.940.21,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000361,,2024,2,BK,51200914,H,,50,,,,-3.12,EUR,-3.12,3.12,EUR,3.12,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000362,,2024,2,BK,51200914,H,,50,,,,-78.00,EUR,-78.00,78.00,EUR,78.00,EUR,EUR,02/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000365,,2024,2,BK,51200914,H,,50,,,,-6.90,EUR,-6.90,6.90,EUR,6.90,EUR,EUR,05/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000366,,2024,2,BK,51200914,H,,50,,,,-6.49,EUR,-6.49,6.49,EUR,6.49,EUR,EUR,05/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000367,,2024,2,BK,51200914,H,,50,,,,-30.00,EUR,-30.00,30.00,EUR,30.00,EUR,EUR,05/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000370,,2024,2,BK,51200914,H,,50,,,,-0.56,EUR,-0.56,0.56,EUR,0.56,EUR,EUR,08/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000371,,2024,2,BK,51200914,H,,50,,,,-13.99,EUR,-13.99,13.99,EUR,13.99,EUR,EUR,08/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000372,,2024,2,BK,51200914,S,,40,,,,32.921.54,EUR,32.921.54,32.921.54,EUR,32.921.54,EUR,EUR,08/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000373,,2024,2,BK,51200914,S,,40,,,,515.62,EUR,515.62,515.62,EUR,515.62,EUR,EUR,09/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000374,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000375,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000376,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000377,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000378,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000379,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000380,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000381,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000382,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000383,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000384,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000385,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000386,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000387,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000388,,2024,2,BK,51200914,S,,40,,,,28.207.63,EUR,28.207.63,28.207.63,EUR,28.207.63,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000389,,2024,2,BK,51200914,H,,50,,,,-5.46,EUR,-5.46,5.46,EUR,5.46,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000390,,2024,2,BK,51200914,H,,50,,,,-18.78,EUR,-18.78,18.78,EUR,18.78,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000391,,2024,2,BK,51200914,H,,50,,,,-237.81,EUR,-237.81,237.81,EUR,237.81,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000392,,2024,2,BK,51200914,H,,50,,,,-362.08,EUR,-362.08,362.08,EUR,362.08,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000393,,2024,2,BK,51200914,H,,50,,,,-741.50,EUR,-741.50,741.50,EUR,741.50,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000394,,2024,2,BK,51200914,H,,50,,,,-929.88,EUR,-929.88,929.88,EUR,929.88,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000395,,2024,2,BK,51200914,H,,50,,,,-2.238.60,EUR,-2.238.60,2.238.60,EUR,2.238.60,EUR,EUR,12/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000396,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000397,,2024,2,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000398,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000399,,2024,2,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000400,,2024,2,BK,51200914,H,,50,,,,-281.52,EUR,-281.52,281.52,EUR,281.52,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000401,,2024,2,BK,51200914,H,,50,,,,-481.28,EUR,-481.28,481.28,EUR,481.28,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000402,,2024,2,BK,51200914,H,,50,,,,-10.783.00,EUR,-10.783.00,10.783.00,EUR,10.783.00,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000403,,2024,2,BK,51200914,H,,50,,,,-15.366.91,EUR,-15.366.91,15.366.91,EUR,15.366.91,EUR,EUR,19/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000404,,2024,2,BK,51200914,S,,40,,,,31.059.33,EUR,31.059.33,31.059.33,EUR,31.059.33,EUR,EUR,20/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000405,,2024,2,BK,51200914,H,,50,,,,-1.760.00,EUR,-1.760.00,1.760.00,EUR,1.760.00,EUR,EUR,27/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000406,,2024,2,BK,51200914,H,,50,,,,-27.124.05,EUR,-27.124.05,27.124.05,EUR,27.124.05,EUR,EUR,27/02/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000407,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000408,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000409,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000410,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000411,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000412,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000413,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000414,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000415,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000416,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000417,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000418,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000419,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000420,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000421,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000422,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000423,,2024,3,BK,51200914,H,,50,,,,-47.12,EUR,-47.12,47.12,EUR,47.12,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000424,,2024,3,BK,51200914,H,,50,,,,-254.97,EUR,-254.97,254.97,EUR,254.97,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000425,,2024,3,BK,51200914,H,,50,,,,-295.66,EUR,-295.66,295.66,EUR,295.66,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000426,,2024,3,BK,51200914,H,,50,,,,-382.65,EUR,-382.65,382.65,EUR,382.65,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000427,,2024,3,BK,51200914,H,,50,,,,-403.33,EUR,-403.33,403.33,EUR,403.33,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000428,,2024,3,BK,51200914,H,,50,,,,-601.77,EUR,-601.77,601.77,EUR,601.77,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000429,,2024,3,BK,51200914,H,,50,,,,-870.00,EUR,-870.00,870.00,EUR,870.00,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000430,,2024,3,BK,51200914,H,,50,,,,-39.978.12,EUR,-39.978.12,39.978.12,EUR,39.978.12,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000431,,2024,3,BK,51200914,H,,50,,,,-2.76,EUR,-2.76,2.76,EUR,2.76,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000432,,2024,3,BK,51200914,H,,50,,,,-69.00,EUR,-69.00,69.00,EUR,69.00,EUR,EUR,04/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000433,,2024,3,BK,51200914,H,,50,,,,-6.90,EUR,-6.90,6.90,EUR,6.90,EUR,EUR,05/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000434,,2024,3,BK,51200914,H,,50,,,,-30.00,EUR,-30.00,30.00,EUR,30.00,EUR,EUR,05/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000436,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,06/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000437,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,06/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000438,,2024,3,BK,51200914,H,,50,,,,-21.751.96,EUR,-21.751.96,21.751.96,EUR,21.751.96,EUR,EUR,06/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000439,,2024,3,BK,51200914,H,,50,,,,-0.56,EUR,-0.56,0.56,EUR,0.56,EUR,EUR,08/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000440,,2024,3,BK,51200914,H,,50,,,,-13.99,EUR,-13.99,13.99,EUR,13.99,EUR,EUR,08/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000441,,2024,3,BK,51200914,H,,50,,,,-6.49,EUR,-6.49,6.49,EUR,6.49,EUR,EUR,08/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000442,,2024,3,BK,51200914,S,,40,,,,29.170.43,EUR,29.170.43,29.170.43,EUR,29.170.43,EUR,EUR,08/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000446,,2024,3,BK,51200914,S,,40,,,,182.581.72,EUR,182.581.72,182.581.72,EUR,182.581.72,EUR,EUR,13/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000447,,2024,3,BK,51200914,H,,50,,,,-11.929.00,EUR,-11.929.00,11.929.00,EUR,11.929.00,EUR,EUR,18/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000448,,2024,3,BK,51200914,H,,50,,,,-15.366.91,EUR,-15.366.91,15.366.91,EUR,15.366.91,EUR,EUR,18/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000449,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000450,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000451,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000452,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000453,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000454,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000455,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000456,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000457,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000458,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000459,,2024,3,BK,51200914,H,,50,,,,-271.48,EUR,-271.48,271.48,EUR,271.48,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000460,,2024,3,BK,51200914,H,,50,,,,-572.67,EUR,-572.67,572.67,EUR,572.67,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000461,,2024,3,BK,51200914,H,,50,,,,-589.19,EUR,-589.19,589.19,EUR,589.19,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000462,,2024,3,BK,51200914,H,,50,,,,-632.86,EUR,-632.86,632.86,EUR,632.86,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000463,,2024,3,BK,51200914,H,,50,,,,-1.003.52,EUR,-1.003.52,1.003.52,EUR,1.003.52,EUR,EUR,19/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000464,,2024,3,BK,51200914,S,,40,,,,32.972.37,EUR,32.972.37,32.972.37,EUR,32.972.37,EUR,EUR,22/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000465,,2024,3,BK,51200914,H,,50,,,,-220.00,EUR,-220.00,220.00,EUR,220.00,EUR,EUR,25/03/2024,0.000,,NCC_FF_FIN4
0B62,5720100010,6000000466,,2024,3,BK,51200914,H,,50,,,,-1.705.00,EUR,-1.705.00,1.705.00,EUR,1.705.00,EUR,EUR,25/03/2024,0.000,,NCC_FF_FIN4
0B62,5720100010,6000000467,,2024,3,BK,51200914,H,,50,,,,-5.579.75,EUR,-5.579.75,5.579.75,EUR,5.579.75,EUR,EUR,25/03/2024,0.000,,NCC_FF_FIN4
0B62,5720100010,6000000468,,2024,3,BK,51200914,H,,50,,,,-35.439.33,EUR,-35.439.33,35.439.33,EUR,35.439.33,EUR,EUR,25/03/2024,0.000,,NCC_FF_FIN4
0B62,5720100010,6000000469,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000470,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000471,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000472,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000473,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000474,,2024,3,BK,51200914,H,,50,,,,-0.26,EUR,-0.26,0.26,EUR,0.26,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000475,,2024,3,BK,51200914,H,,50,,,,-1.00,EUR,-1.00,1.00,EUR,1.00,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000476,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000477,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000478,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000479,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000480,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000481,,2024,3,BK,51200914,H,,50,,,,-6.50,EUR,-6.50,6.50,EUR,6.50,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000482,,2024,3,BK,51200914,H,,50,,,,-23.00,EUR,-23.00,23.00,EUR,23.00,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000483,,2024,3,BK,51200914,H,,50,,,,-25.00,EUR,-25.00,25.00,EUR,25.00,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000484,,2024,3,BK,51200914,H,,50,,,,-100.00,EUR,-100.00,100.00,EUR,100.00,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000485,,2024,3,BK,51200914,H,,50,,,,-2.15,EUR,-2.15,2.15,EUR,2.15,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000486,,2024,3,BK,51200914,H,,50,,,,-278.63,EUR,-278.63,278.63,EUR,278.63,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000487,,2024,3,BK,51200914,H,,50,,,,-325.15,EUR,-325.15,325.15,EUR,325.15,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000488,,2024,3,BK,51200914,H,,50,,,,-385.00,EUR,-385.00,385.00,EUR,385.00,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
0B62,5720100010,6000000489,,2024,3,BK,51200914,H,,50,,,,-1.359.14,EUR,-1.359.14,1.359.14,EUR,1.359.14,EUR,EUR,26/03/2024,0.000,,EXPLOIT$U
