BUKRS,GJAHR,BELNR,BUDAT,CPUDT,CPUTM,USNAM,BKTXT,WAERS,BSTAT,TCODE,STBLG,BLART,BLDAT,UPDDT,LOTE BSEG
ES10,2024,1400000542,24/07/2024,29/07/2024,13:40:00,00340728,,EUR,,FBZ1,,DZ,24/07/2024,,2
ES10,2024,2000005791,29/07/2024,29/07/2024,11:59:35,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005792,29/07/2024,29/07/2024,11:59:35,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005793,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005794,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005795,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005796,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005797,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005798,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,2000005799,29/07/2024,29/07/2024,11:59:36,10336299,20240729-SUB-G,EUR,,F110,,ZP,29/07/2024,,2
ES10,2024,5000032787,29/07/2024,29/07/2024,13:46:57,00347790,,EUR,,MIGO_GR,,WE,29/07/2024,,2
ES10,2024,5100078682,29/07/2024,29/07/2024,9:34:05,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,5100078683,29/07/2024,29/07/2024,9:42:13,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,5100078684,29/07/2024,29/07/2024,9:42:41,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,5100078685,29/07/2024,29/07/2024,10:05:31,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,5100078686,29/07/2024,29/07/2024,10:05:39,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,5100078687,29/07/2024,29/07/2024,10:06:05,00340728,,EUR,,MRRL,,RE,29/07/2024,,2
ES10,2024,100008801,31/07/2024,30/07/2024,9:08:21,00340728,,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008802,30/07/2024,30/07/2024,14:12:06,10336299,N 2024194000307902 Ares S,EUR,,FBR2,,SA,15/07/2024,,2
ES10,2024,100008803,30/07/2024,30/07/2024,14:13:41,10336299,N 2024200000497760 IBERDR,EUR,,FBR2,,SA,18/07/2024,,2
ES10,2024,100008804,30/07/2024,30/07/2024,14:17:42,10336299,N 2024199000439117 MAPFRE,EUR,,FBR2,,AB,19/07/2024,,2
ES10,2024,100008805,30/07/2024,30/07/2024,14:20:00,10336299,1155731884501XDC11LR58,EUR,,FBR2,,SA,22/07/2024,,2
ES10,2024,100008806,30/07/2024,30/07/2024,14:23:34,10336299,1115716211766FAY7Y5L1M,EUR,,FBR2,,SA,22/07/2024,,2
ES10,2024,100008807,30/07/2024,30/07/2024,14:25:34,10336299,N 2024201000968224 Vodafo,EUR,,FBR2,,SA,24/07/2024,,2
ES10,2024,100008808,30/07/2024,30/07/2024,14:28:18,10336299,2024211000000007,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008809,30/07/2024,30/07/2024,14:30:18,10336299,PAYROLL July,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008810,30/07/2024,30/07/2024,14:33:16,10336299,Devol. IRPF Mapfre,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008811,30/07/2024,30/07/2024,14:33:54,10336299,Devol. IRPF Mapfre,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008812,30/07/2024,30/07/2024,14:38:22,10336299,N 2024211002666598 DIPUTA,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008813,30/07/2024,30/07/2024,14:41:35,10336299,N 2024211001330572 IMPUES,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008814,30/07/2024,30/07/2024,14:42:57,10336299,N 2024211001342301,EUR,,FBR2,,SA,29/07/2024,,2
ES10,2024,100008815,30/07/2024,30/07/2024,14:46:30,10336299,N 2024208000205509,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008816,30/07/2024,30/07/2024,14:47:57,10336299,N 2024207000651594 EUSKAL,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008817,30/07/2024,30/07/2024,14:49:13,10336299,N 2024207000651593 EUSKAL,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008818,30/07/2024,30/07/2024,14:50:32,10336299,N 2024212000746984,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008819,30/07/2024,30/07/2024,14:51:17,10336299,N 2024212000746985,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008820,30/07/2024,30/07/2024,14:51:55,10336299,N 2024212000746986,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008821,30/07/2024,30/07/2024,14:52:32,10336299,N 2024212000746987,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008822,30/07/2024,30/07/2024,14:54:02,10336299,N 2024208000208030 CORREO,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008823,30/07/2024,30/07/2024,15:11:21,10336299,internship University man,EUR,,FBR2,,SA,31/05/2024,,2
ES10,2024,100008824,30/07/2024,30/07/2024,15:14:31,10336299,WAGE-GARNISHEMENT,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008825,30/07/2024,30/07/2024,15:17:09,10336299,COMISION SERVICIOS,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008826,30/07/2024,30/07/2024,15:20:41,10336299,Reverse of commission,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008827,30/07/2024,30/07/2024,15:36:06,10336299,COMISION SERVICIOS,EUR,,FBR2,,SA,30/07/2024,,2
ES10,2024,100008828,30/07/2024,30/07/2024,15:40:00,10336299,,EUR,A,FB1K,,AB,30/07/2024,,2
ES10,2024,100008829,31/07/2024,30/07/2024,15:59:48,00340728,Regularización IVA JUL.24,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008830,31/07/2024,30/07/2024,16:36:23,00340728,,EUR,,FB01,,SA,31/07/2024,,2
ES10,2024,1900032356,30/07/2024,30/07/2024,9:13:51,10336299,,EUR,,FBR2,,KR,27/05/2024,,2
ES10,2024,1900032357,30/07/2024,30/07/2024,9:17:20,10336299,,EUR,,FBR2,,KR,27/05/2024,,2
ES10,2024,1900032358,30/07/2024,30/07/2024,15:06:00,10336299,,EUR,,FBR2,,KR,31/05/2024,,2
ES10,2024,2000005800,30/07/2024,30/07/2024,9:19:36,10336299,20240730-FOL-R,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005801,30/07/2024,30/07/2024,9:39:13,10336299,20240730-SUB-P,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005802,30/07/2024,30/07/2024,9:45:20,10336299,20240730-SUB-A,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005803,30/07/2024,30/07/2024,9:52:59,10336299,20240730-SUB-S,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005804,30/07/2024,30/07/2024,9:52:59,10336299,20240730-SUB-S,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005805,30/07/2024,30/07/2024,9:52:59,10336299,20240730-SUB-S,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,2000005806,30/07/2024,30/07/2024,9:52:59,10336299,20240730-SUB-S,EUR,,F110,,ZP,30/07/2024,,2
ES10,2024,5100078688,30/07/2024,30/07/2024,8:27:49,00340728,,EUR,,MRRL,,RE,30/07/2024,,2
ES10,2024,5100078689,30/07/2024,30/07/2024,15:27:07,00340728,,EUR,,MRRL,,RE,30/07/2024,,2
ES10,2024,100008831,31/07/2024,31/07/2024,9:15:19,10336299,Pago Fras. Udal Sareak,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008832,31/07/2024,31/07/2024,9:23:47,10336299,Pago Fras. Udal Sareak,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008833,31/07/2024,31/07/2024,9:25:34,10336299,N 2024212002669766,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008834,31/07/2024,31/07/2024,9:27:02,10336299,N 2024206000671529,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008835,31/07/2024,31/07/2024,9:30:07,10336299,N 2024211001759421,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008836,31/07/2024,31/07/2024,9:31:09,10336299,N 2024211001758330,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008837,31/07/2024,31/07/2024,9:32:09,10336299,N 2024211001760290,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008838,31/07/2024,31/07/2024,9:33:17,10336299,N 2024211001759422,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008839,31/07/2024,31/07/2024,9:34:22,10336299,N 2024211001760288,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008840,31/07/2024,31/07/2024,9:35:24,10336299,N 2024211001760289,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008841,31/07/2024,31/07/2024,9:36:15,10336299,N 2024211001760291,EUR,,FBR2,,SA,31/07/2024,,2
ES10,2024,100008842,01/08/2024,01/08/2024,11:37:18,10336299,LOAN EXPENSES,EUR,,FBR2,,AB,01/08/2024,,2
ES10,2024,100008843,01/08/2024,01/08/2024,11:37:44,10336299,,EUR,A,FB1K,,AB,01/08/2024,,2
ES10,2024,100008844,01/08/2024,01/08/2024,15:23:51,10336299,LOAN EXPENSE RECORD,EUR,,FBR2,,AB,01/08/2024,,2
ES10,2024,100008845,01/08/2024,01/08/2024,15:24:31,10336299,,EUR,A,FB1K,,AB,01/08/2024,,2
ES10,2024,5000032788,01/08/2024,01/08/2024,14:27:28,00347790,,EUR,,MIGO_GR,,WE,29/07/2024,,2
ES10,2024,5100078690,01/08/2024,01/08/2024,17:04:17,00340728,,EUR,,MRRL,,RE,01/08/2024,,2
ES10,2024,100008846,02/08/2024,02/08/2024,11:15:45,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008847,02/08/2024,02/08/2024,11:18:59,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008848,02/08/2024,02/08/2024,11:25:48,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008849,02/08/2024,02/08/2024,11:27:14,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008850,02/08/2024,02/08/2024,11:30:11,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008851,02/08/2024,02/08/2024,11:34:40,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008852,02/08/2024,02/08/2024,11:46:14,10336299,,EUR,,FB01,,SA,02/08/2024,,2
ES10,2024,100008853,02/08/2024,02/08/2024,11:46:30,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008854,02/08/2024,02/08/2024,11:54:56,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,100008855,02/08/2024,02/08/2024,15:33:45,10336299,,EUR,A,FB1K,,AB,02/08/2024,,2
ES10,2024,5000032789,02/08/2024,02/08/2024,10:32:49,00347790,,EUR,,MIGO_GR,,WE,02/08/2024,,2
ES10,2024,100008856,05/08/2024,05/08/2024,10:30:56,10336299,,EUR,A,FB1K,,AB,05/08/2024,,2
ES10,2024,100008857,05/08/2024,05/08/2024,10:35:33,10336299,,EUR,A,FB1K,,AB,05/08/2024,,2
ES10,2024,100008858,05/08/2024,05/08/2024,13:41:31,10336299,,EUR,A,FB1K,,AB,05/08/2024,,2
ES10,2024,100008859,05/08/2024,05/08/2024,16:04:39,10336299,,EUR,A,FB1K,,AB,05/08/2024,,2
ES10,2024,1700021310,05/08/2024,05/08/2024,15:49:49,10336299,SD000137747,EUR,,FB08,1900031598,KA,30/11/2023,,2
ES10,2024,1700021311,05/08/2024,05/08/2024,15:51:16,10336299,,EUR,,FB08,1900031678,KA,31/12/2023,,2
ES10,2024,1900032359,05/08/2024,05/08/2024,13:39:11,10336299,,EUR,,FBR2,,KR,31/03/2024,,2
ES10,2024,1900032360,05/08/2024,05/08/2024,15:42:54,10336299,,EUR,,FBR2,,KR,30/11/2023,,2
ES10,2024,1900032361,05/08/2024,05/08/2024,15:57:51,10336299,SD000137747,EUR,,FBR2,,KR,30/11/2023,,2
ES10,2024,1900032362,05/08/2024,05/08/2024,16:03:19,10336299,,EUR,,FBR2,,KR,31/12/2023,,2
ES10,2024,100008860,06/08/2024,06/08/2024,10:12:55,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008861,06/08/2024,06/08/2024,13:58:59,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008862,06/08/2024,06/08/2024,14:02:54,10336299,Adjustment for mistake,EUR,,FBR2,,AB,01/08/2024,,2
ES10,2024,100008863,06/08/2024,06/08/2024,14:03:20,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008864,06/08/2024,06/08/2024,14:03:38,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008865,06/08/2024,06/08/2024,14:11:05,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008866,06/08/2024,06/08/2024,14:32:53,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008867,06/08/2024,06/08/2024,14:46:28,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008868,06/08/2024,06/08/2024,15:03:13,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008869,01/08/2024,06/08/2024,15:26:29,10336299,Adjustment for mistake,EUR,,FBR2,,AB,01/08/2024,,2
ES10,2024,100008870,06/08/2024,06/08/2024,15:27:56,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008871,06/08/2024,06/08/2024,15:28:13,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008872,06/08/2024,06/08/2024,17:21:49,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,100008873,06/08/2024,06/08/2024,17:40:55,10336299,,EUR,A,FB1K,,AB,06/08/2024,,2
ES10,2024,1700021312,06/08/2024,06/08/2024,10:02:58,10336299,,EUR,,FB08,1900031564,KA,14/11/2023,,2
ES10,2024,1700021313,06/08/2024,06/08/2024,13:49:50,10336299,,EUR,,FB08,1900031542,KA,30/11/2023,,2
ES10,2024,1700021314,06/08/2024,06/08/2024,14:07:38,10336299,S6VI00443724-1223,EUR,,FB08,1900031651,KA,27/12/2023,,2
ES10,2024,1700021315,06/08/2024,06/08/2024,14:17:03,10336299,,EUR,,FB08,1900031644,KA,30/10/2023,,2
ES10,2024,1900032363,06/08/2024,06/08/2024,10:09:10,10336299,,EUR,,FBR2,,KR,14/11/2023,,2
ES10,2024,1900032364,06/08/2024,06/08/2024,13:52:45,10336299,,EUR,,FBR2,,KR,31/10/2023,,2
ES10,2024,1900032365,06/08/2024,06/08/2024,13:57:32,10336299,,EUR,,FBR2,,KR,30/11/2023,,2
ES10,2024,1900032366,06/08/2024,06/08/2024,14:09:40,10336299,S6VI00443724-1223,EUR,,FBR2,,KR,27/12/2023,,2
ES10,2024,1900032367,06/08/2024,06/08/2024,14:27:51,10336299,,EUR,,FB01,,KR,30/10/2023,,2
ES10,2024,1900032368,06/08/2024,06/08/2024,14:32:10,10336299,,EUR,,FB01,,KR,30/10/2023,,2
ES10,2024,1900032369,06/08/2024,06/08/2024,14:41:31,10336299,,EUR,,FBR2,,KR,27/12/2023,,2
ES10,2024,1900032370,06/08/2024,06/08/2024,14:59:31,10336299,,EUR,,FBR2,,KR,01/12/2023,,2
ES10,2024,1900032371,06/08/2024,06/08/2024,17:17:45,10336299,Telephony Expenditures,EUR,,FBR2,,KR,01/06/2024,,2
ES10,2024,1900032372,06/08/2024,06/08/2024,17:19:47,10336299,Telephony Expenditures,EUR,,FBR2,,KR,01/06/2024,,2
ES10,2024,1900032373,06/08/2024,06/08/2024,17:21:04,10336299,Telephony Expenditures,EUR,,FBR2,,KR,01/06/2024,,2
ES10,2024,1900032374,06/08/2024,06/08/2024,17:26:44,10336299,,EUR,,FBR2,,KR,01/04/2024,,2
ES10,2024,1900032375,06/08/2024,06/08/2024,17:32:19,10336299,,EUR,,FBR2,,KR,22/03/2024,,2
ES10,2024,1900032376,06/08/2024,06/08/2024,17:34:55,10336299,,EUR,,FBR2,,KR,22/04/2024,,2
ES10,2024,1900032377,06/08/2024,06/08/2024,17:37:04,10336299,,EUR,,FBR2,,KR,22/05/2024,,2
ES10,2024,1900032378,06/08/2024,06/08/2024,17:39:36,10336299,,EUR,,FBR2,,KR,22/06/2024,,2
ES10,2024,4900005868,06/08/2024,06/08/2024,10:02:30,00347790,,EUR,,VL02N,,WL,09/07/2024,,2
ES10,2024,4900005869,06/08/2024,06/08/2024,10:10:17,00347790,,EUR,,VL02N,,WL,15/07/2024,,2
ES10,2024,4900005870,06/08/2024,06/08/2024,10:12:55,00347790,,EUR,,VL02N,,WL,15/07/2024,,2
ES10,2024,4900005871,06/08/2024,06/08/2024,10:18:45,00347790,,EUR,,VL02N,,WL,15/07/2024,,2
ES10,2024,4900005872,06/08/2024,06/08/2024,10:37:49,00347790,,EUR,,VL02N,,WL,23/07/2024,,2
ES10,2024,4900005873,06/08/2024,06/08/2024,10:55:03,00347790,,EUR,,VL02N,,WL,22/07/2024,,2
ES10,2024,4900005874,06/08/2024,06/08/2024,10:58:21,00347790,,EUR,,VL02N,,WL,22/07/2024,,2
ES10,2024,4900005875,06/08/2024,06/08/2024,11:01:54,00347790,,EUR,,VL02N,,WL,23/07/2024,,2
ES10,2024,95028382,07/08/2024,07/08/2024,12:41:56,RFC_USER,,EUR,,,,FT,10/07/2024,,2
ES10,2024,95028383,07/08/2024,07/08/2024,12:44:32,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,95028384,07/08/2024,07/08/2024,12:56:44,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,95028385,07/08/2024,07/08/2024,12:59:26,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,95028386,07/08/2024,07/08/2024,13:02:58,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,95028387,07/08/2024,07/08/2024,13:08:23,RFC_USER,,EUR,,,95028448,FT,16/07/2024,,2
ES10,2024,100008874,07/08/2024,07/08/2024,10:59:35,10336299,,EUR,A,FB1K,,AB,07/08/2024,,2
ES10,2024,1700021316,07/08/2024,07/08/2024,14:57:50,10336299,IGOR BERGUENDA RODRIGUEZ1,EUR,,FB08,1900032385,KA,31/05/2024,,2
ES10,2024,1900032379,07/08/2024,07/08/2024,10:54:36,10336299,,EUR,,FBR2,,KR,18/04/2024,,2
ES10,2024,1900032380,07/08/2024,07/08/2024,14:18:51,10336299,Cleaning Gijón Office,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032381,07/08/2024,07/08/2024,14:26:13,10336299,,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032382,07/08/2024,07/08/2024,14:32:12,10336299,Water fee Aquaservice,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032383,07/08/2024,07/08/2024,14:38:32,10336299,,EUR,,FBR2,,KR,15/07/2024,,2
ES10,2024,1900032384,07/08/2024,07/08/2024,14:50:20,10336299,,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032385,11/06/2024,07/08/2024,14:55:30,10336299,IGOR BERGUENDA RODRIGUEZ1,EUR,,FBR2,1700021316,KR,31/05/2024,,1
ES10,2024,1900032386,07/08/2024,07/08/2024,14:59:02,10336299,IGOR BERGUENDA RODRIGUEZ1,EUR,,FBR2,,KR,31/05/2024,,2
ES10,2024,1900032387,07/08/2024,07/08/2024,14:59:52,10336299,IGOR BERGUENDA RODRIGUEZ1,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032388,07/08/2024,07/08/2024,15:03:28,10336299,,EUR,,FBR2,,KR,30/06/2024,,2
ES10,2024,1900032389,07/08/2024,07/08/2024,15:07:09,10336299,,EUR,,FBR2,,KR,21/03/2024,,2
ES10,2024,1900032390,07/08/2024,07/08/2024,15:10:22,10336299,,EUR,,FBR2,,KR,22/05/2024,,2
ES10,2024,2000005807,07/08/2024,07/08/2024,15:13:43,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005808,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005809,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005810,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005811,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005812,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,2000005813,07/08/2024,07/08/2024,15:13:44,10336299,20240807-FOL-P,EUR,,F110,,ZP,07/08/2024,,2
ES10,2024,95028388,08/08/2024,08/08/2024,10:01:39,RFC_USER,,EUR,,,,FT,17/07/2024,,2
ES10,2024,95028389,08/08/2024,08/08/2024,10:09:31,RFC_USER,,EUR,,,,FT,17/07/2024,,2
ES10,2024,95028390,08/08/2024,08/08/2024,10:37:25,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,95028391,08/08/2024,08/08/2024,10:37:37,RFC_USER,,EUR,,,,FT,16/07/2024,,2
ES10,2024,2000005814,08/08/2024,08/08/2024,9:43:32,10336299,20240808-SUB-1,EUR,,F110,,ZP,08/08/2024,,2
ES10,2024,2000005815,08/08/2024,08/08/2024,9:43:32,10336299,20240808-SUB-1,EUR,,F110,,ZP,08/08/2024,,2
ES10,2024,100008875,09/08/2024,09/08/2024,14:12:27,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,100008876,09/08/2024,09/08/2024,14:12:48,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,100008877,09/08/2024,09/08/2024,14:12:58,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,100008878,09/08/2024,09/08/2024,14:13:17,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,100008879,09/08/2024,09/08/2024,14:13:31,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,100008880,09/08/2024,09/08/2024,14:13:48,10336299,,EUR,A,FB1K,,AB,09/08/2024,,2
ES10,2024,1900032391,09/08/2024,09/08/2024,9:05:56,10336299,,EUR,,FBR2,,KR,09/08/2024,,2
ES10,2024,1900032392,09/08/2024,09/08/2024,13:40:20,10336299,YC240007380241,EUR,,FBR2,,KR,01/06/2024,,2
ES10,2024,1900032393,06/08/2024,09/08/2024,13:44:21,10336299,S6VI00464083-0624,EUR,,FBR2,,KR,27/06/2024,,2
ES10,2024,1900032394,09/08/2024,09/08/2024,13:48:33,10336299,,EUR,,FBR2,,KR,01/07/2024,,2
ES10,2024,1900032395,09/08/2024,09/08/2024,13:53:38,10336299,ES2024A225099,EUR,,FBR2,,KR,04/06/2024,,2
ES10,2024,1900032396,09/08/2024,09/08/2024,13:58:26,10336299,21240528010131200,EUR,,FBR2,,KR,28/05/2024,,2
ES10,2024,1900032397,09/08/2024,09/08/2024,14:01:49,10336299,21240617010196794,EUR,,FBR2,,KR,17/06/2024,,2
ES10,2024,1900032398,24/06/2024,09/08/2024,14:09:57,10336299,1NSN240500381813,EUR,,FBR2,,KR,28/05/2024,,1
ES10,2024,1900032399,03/07/2024,09/08/2024,14:28:52,10336299,,EUR,,FBR2,,KR,01/08/2024,,2
ES10,2024,1900032400,09/08/2024,09/08/2024,14:33:28,10336299,,EUR,,FBR2,,KR,08/07/2024,,2
ES10,2024,1900032401,09/08/2024,09/08/2024,14:36:46,10336299,,EUR,,FBR2,,KR,08/07/2024,,2
ES10,2024,1900032402,09/08/2024,09/08/2024,14:44:53,10336299,,EUR,,FBR2,,KR,01/07/2024,,2
ES10,2024,1900032403,09/08/2024,09/08/2024,14:48:33,10336299,,EUR,,FBR2,,KR,01/07/2024,,2
ES10,2024,1900032404,09/08/2024,09/08/2024,14:52:23,10336299,,EUR,,FBR2,,KR,16/07/2024,,2
ES10,2024,1900032405,09/08/2024,09/08/2024,14:55:51,10336299,,EUR,,FBR2,,KR,08/07/2024,,2
ES10,2024,1900032406,09/08/2024,09/08/2024,15:05:40,10336299,Payroll consultancy June,EUR,,FBR2,,KR,19/07/2024,,2
ES10,2024,1900032407,09/08/2024,09/08/2024,15:10:08,10336299,,EUR,,FBR2,,KR,06/07/2024,,2
ES10,2024,1900032408,09/08/2024,09/08/2024,15:16:07,10336299,,EUR,,FBR2,,KR,17/07/2024,,2
ES10,2024,1900032409,09/08/2024,09/08/2024,15:34:23,10336299,,EUR,,FBR2,,KR,17/07/2024,,2
ES10,2024,2000005816,09/08/2024,09/08/2024,9:08:32,10336299,20240809-HAN-2,EUR,,F110,,ZP,09/08/2024,,2
ES10,2024,2000005817,12/08/2024,12/08/2024,10:29:12,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005818,12/08/2024,12/08/2024,10:29:13,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005819,12/08/2024,12/08/2024,10:29:13,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005820,12/08/2024,12/08/2024,10:29:14,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005821,12/08/2024,12/08/2024,10:29:14,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005822,12/08/2024,12/08/2024,10:29:14,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005823,12/08/2024,12/08/2024,10:29:14,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005824,12/08/2024,12/08/2024,10:29:14,10336299,20240812-FOL-A,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,2000005825,12/08/2024,12/08/2024,10:37:40,10336299,20240812-FOL-B,EUR,,F110,,ZP,12/08/2024,,2
ES10,2024,95028392,13/08/2024,13/08/2024,10:21:36,RFC_USER,,EUR,,,,FT,17/07/2024,,2
ES10,2024,95028393,13/08/2024,13/08/2024,10:51:35,RFC_USER,,EUR,,,,FT,01/08/2024,,2
ES10,2024,95028394,13/08/2024,13/08/2024,10:59:14,RFC_USER,,EUR,,,,FT,01/08/2024,,2
ES10,2024,95028395,13/08/2024,13/08/2024,11:03:25,RFC_USER,,EUR,,,,FT,01/08/2024,,2
ES10,2024,95028396,13/08/2024,13/08/2024,11:11:09,RFC_USER,,EUR,,,,FT,01/08/2024,,2
ES10,2024,95028397,13/08/2024,13/08/2024,11:14:59,RFC_USER,,EUR,,,,FT,01/08/2024,,2
