Diario,Per.,Nº asto.,F. ctble. asto.,F. entr.,Libro,Cuenta,Descr. cta.,Descr. apte.,Imp. ctble.,Imp. div. Debe,Imp. div. Haber,Ref. doc.,CodCli,Divisa,Usuario contab.,Business Unit
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68753 NUM.COL=1779,26,26,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68753 NUM.COL=1779,6.5,6.5,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68762 NUM.COL=1762,25.95,25.95,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68762 NUM.COL=1762,15.95,15.95,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,20.98,20.98,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,23,23,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,26,26,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,73,73,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68753 NUM.COL=1779,20.65,20.65,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68753 NUM.COL=1779,295,295,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,26.15,26.15,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,150,150,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,20.05,20.05,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,10,10,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,30,30,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,26,26,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,26,26,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,22,22,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,25,25,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,20.65,20.65,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,5.95,5.95,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,10.2,10.2,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.3,6.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.3,6.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.3,6.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6,6,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.8,6.8,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,25,25,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,17.3,17.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,120,120,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,140,140,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.3,6.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.5,6.5,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68754 NUM.COL=1779,6.3,6.3,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,93.57,93.57,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,6.4,6.4,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,25.1,25.1,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,36.2,36.2,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,13.95,13.95,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Nota Gasto=68774 NUM.COL=1780,6.2,6.2,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,17.06,17.06,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,14,14,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,4.37,4.37,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,14,14,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,4.37,4.37,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,13.99,13.99,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68773 NUM.COL=1780,15.98,15.98,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68773 NUM.COL=1780,184.37,184.37,0,NG EB 202411,A000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68762 NUM.COL=1762,6.5,6.5,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68762 NUM.COL=1762,3,3,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,4.37,4.37,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400058,31/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Nota Gasto=68784 NUM.COL=1769,14,14,0,NG EB 202411,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68761 NUM.COL=1762,-25.95,0,25.95,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68762 NUM.COL=1762,205.74,205.74,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68761 NUM.COL=1762,-15.95,0,15.95,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68745 NUM.COL=1779,65.48,65.48,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68761 NUM.COL=1762,-3.9,0,3.9,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68746 NUM.COL=1779,69.54,69.54,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68762 NUM.COL=1762,-6.5,0,6.5,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68753 NUM.COL=1779,464.25,464.25,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68762 NUM.COL=1762,-25.95,0,25.95,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68754 NUM.COL=1779,1030.98,1030.98,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68762 NUM.COL=1762,-15.95,0,15.95,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68755 NUM.COL=1779,198.31,198.31,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68761 NUM.COL=1762,-6.5,0,6.5,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,410900,Acreedores. facturas pendientes de recib,Prev.Not.Gto.=68761 NUM.COL=1762,202.74,202.74,0,Anul. prev. mes anterior,,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68762 NUM.COL=1762,-3,0,3,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629401,Kilómetros. Autopistas. Parkings y Dieta,Prev.Not.Gto.=68762 NUM.COL=1762,-3.9,0,3.9,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-150,0,150,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-20.05,0,20.05,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-22,0,22,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-25,0,25,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-20.65,0,20.65,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-5.95,0,5.95,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-10.2,0,10.2,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-26.15,0,26.15,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.3,0,6.3,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.3,0,6.3,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6,0,6,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.8,0,6.8,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-25,0,25,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-26,0,26,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-26,0,26,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-6.5,0,6.5,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.3,0,6.3,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.5,0,6.5,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.3,0,6.3,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-6.3,0,6.3,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-20.65,0,20.65,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-295,0,295,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-6.1,0,6.1,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68753 NUM.COL=1779,-26,0,26,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629402,Hotel y Alojamientos,Prev.Not.Gto.=68754 NUM.COL=1779,-12,0,12,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629402,Hotel y Alojamientos,Prev.Not.Gto.=68754 NUM.COL=1779,-4.5,0,4.5,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629402,Hotel y Alojamientos,Prev.Not.Gto.=68754 NUM.COL=1779,-3.5,0,3.5,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-26,0,26,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-20.98,0,20.98,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-23,0,23,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-26,0,26,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-73,0,73,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-10,0,10,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629405,Comidas. Gastos Locomoción,Prev.Not.Gto.=68754 NUM.COL=1779,-30,0,30,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68745 NUM.COL=1779,-17.9,0,17.9,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68745 NUM.COL=1779,-4.25,0,4.25,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-42.94,0,42.94,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-17.37,0,17.37,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-33.55,0,33.55,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-42.94,0,42.94,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-17.37,0,17.37,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-33.55,0,33.55,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-20.51,0,20.51,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-21.97,0,21.97,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68762 NUM.COL=1762,-14.1,0,14.1,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-12.13,0,12.13,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-12.28,0,12.28,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-5.76,0,5.76,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-20.51,0,20.51,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-21.97,0,21.97,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68761 NUM.COL=1762,-14.1,0,14.1,Anul. prev. mes anterior,Z000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-7.28,0,7.28,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-5.69,0,5.69,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-5.71,0,5.71,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-4.13,0,4.13,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-18.12,0,18.12,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-10.6,0,10.6,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-6.83,0,6.83,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-5.76,0,5.76,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-12.48,0,12.48,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-6.05,0,6.05,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-4.13,0,4.13,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-6.2,0,6.2,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-7.39,0,7.39,Anul. prev. mes anterior,A000,EUR,aelmouka,01
NG,12,572400059,01/12/2024,30/12/2024,GE,629406,Alquiler de Vehículos,Prev.Not.Gto.=68755 NUM.COL=1779,-4.16,0,4.16,Anul. prev. mes anterior,A000,EUR,aelmouka,01
